League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
BULGARIA - PARVA LIGA,04/04/2024,08:30,CSKA 1948 Sofia,Botev Vratsa,1.5,4.0,7.0,1.93,1.93,2.0,1.73,A,A,H,U,O,O,Y,N,Y
CHINA - SUPER LEAGUE,04/04/2024,08:35,Wuhan Three Towns,Cangzhou,1.65,4.2,5.0,1.65,2.2,1.67,2.1,A,H,D,O,O,O,Y,N,Y
ARMENIA - PREMIER LEAGUE,04/04/2024,09:00,Pyunik Yerevan,Shirak Gyumri,1.27,5.0,8.0,1.48,2.4,1.91,1.85,D,H,D,U,U,O,N,Y,Y
ARMENIA - PREMIER LEAGUE,04/04/2024,09:00,Ararat-Armenia,Alashkert,1.65,3.55,4.5,1.85,1.78,1.83,1.93,D,H,D,U,U,O,N,Y,Y
UKRAINE - PREMIER LEAGUE,04/04/2024,09:30,FK Zorya Luhansk,Dyn. Kyiv,6.2,4.4,1.42,1.65,2.0,1.85,1.75,H,H,D,U,O,O,N,Y,Y
BULGARIA - PARVA LIGA,04/04/2024,11:00,Beroe,Botev Plovdiv,4.33,3.5,1.91,2.05,1.75,1.83,1.83,A,A,H,U,O,O,Y,N,Y
ROMANIA - LIGA 2,04/04/2024,11:00,Mioveni,Gloria Buzau,2.72,2.85,2.77,2.42,1.5,1.98,1.75,H,A,H,U,U,U,Y,Y,N
SERBIA - SUPER LIGA,04/04/2024,12:30,Napredak,Javor,2.05,3.3,3.5,2.15,1.65,1.93,1.78,A,H,D,U,O,O,Y,Y,N
CYPRUS - CYTA CHAMPIONSHIP,04/04/2024,13:00,Zakakiou,Nea Salamis,3.4,3.35,2.0,1.6,2.07,1.5,2.25,A,A,A,U,U,U,N,Y,N
BULGARIA - PARVA LIGA,04/04/2024,13:30,Cherno More,Lok. Sofia,1.25,5.25,17.0,1.85,2.0,2.63,1.44,A,A,H,U,O,O,Y,N,Y
NETHERLANDS - EREDIVISIE,04/04/2024,13:45,FC Volendam,Feyenoord,23.0,11.0,1.1,1.22,4.2,2.0,1.75,H,A,D,U,O,U,N,N,N
TURKEY - SUPER LIG,04/04/2024,14:30,Samsunspor,Pendikspor,1.85,3.5,4.33,1.88,1.98,1.73,2.0,D,H,D,U,U,O,N,N,N
TURKEY - SUPER LIG,04/04/2024,14:30,Basaksehir,Besiktas,2.55,3.3,2.8,1.95,1.9,1.67,2.1,D,H,D,U,U,O,N,N,N
TURKEY - 1. LIG,04/04/2024,14:30,Erzurumspor,Giresunspor,1.17,6.0,17.0,1.67,2.15,2.75,1.4,H,D,A,O,U,U,N,N,N
SPAIN - LALIGA,04/04/2024,15:00,Granada CF,Valencia,3.3,3.1,2.38,2.25,1.62,1.95,1.8,A,A,D,O,U,U,N,Y,N
NETHERLANDS - EREDIVISIE,04/04/2024,15:00,Waalwijk,Almere City,2.2,3.6,3.2,2.03,1.83,1.75,2.0,H,A,D,U,O,U,N,N,N
ENGLAND - PREMIER LEAGUE,04/04/2024,15:30,Liverpool,Sheffield Utd,1.09,13.0,19.0,1.2,4.5,1.95,1.8,D,D,D,O,U,U,N,Y,N
SWITZERLAND - SUPER LEAGUE,04/04/2024,15:30,Lausanne,St. Gallen,2.6,3.5,2.6,1.6,2.3,1.5,2.5,A,D,A,U,U,O,N,N,N
SWITZERLAND - SUPER LEAGUE,04/04/2024,15:30,Young Boys,Grasshoppers,1.53,4.33,6.0,1.62,2.25,1.73,2.0,A,D,A,U,U,O,N,N,N
SWITZERLAND - SUPER LEAGUE,04/04/2024,15:30,Luzern,Yverdon,1.45,4.5,7.0,1.57,2.35,1.67,2.1,A,D,A,U,U,O,N,N,N
NETHERLANDS - EREDIVISIE,04/04/2024,16:00,Ajax,G.A. Eagles,1.5,4.75,5.75,1.48,2.6,1.62,2.2,H,A,D,U,O,U,N,N,N
ENGLAND - PREMIER LEAGUE,04/04/2024,16:15,Chelsea,Manchester Utd,1.91,4.0,3.6,1.36,3.2,1.4,2.75,D,D,D,O,U,U,N,Y,N
EGYPT - PREMIER LEAGUE,04/04/2024,17:00,National Bank Egypt,El Daklyeh,1.62,3.4,5.5,2.05,1.6,2.02,1.62,D,D,D,O,U,O,Y,N,Y
EGYPT - PREMIER LEAGUE,04/04/2024,17:00,Al Masry,Al Ittihad,1.82,3.05,4.75,2.1,1.57,1.9,1.72,D,D,D,O,U,O,Y,N,Y
EGYPT - PREMIER LEAGUE,04/04/2024,17:00,Enppi,Pharco,2.07,2.77,4.05,2.5,1.4,2.07,1.6,D,D,D,O,U,O,Y,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,04/04/2024,19:00,Deportivo Garcilaso (Per),Metropolitanos (Ven),1.36,4.75,8.5,1.73,2.08,2.0,1.73,H,A,D,U,U,O,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,04/04/2024,19:00,Caracas (Ven),Atletico-MG (Bra),6.7,3.95,1.55,2.0,1.85,2.0,1.75,H,D,D,O,U,O,N,N,Y
SOUTH AMERICA - COPA LIBERTADORES,04/04/2024,19:00,Rosario Central (Arg),Penarol (Uru),2.12,3.15,3.85,2.4,1.6,2.0,1.75,H,D,D,O,U,O,N,N,Y
SOUTH AMERICA - COPA LIBERTADORES,04/04/2024,21:00,Liverpool M. (Uru),Ind. del Valle (Ecu),3.6,3.25,2.15,2.2,1.7,1.87,1.87,H,D,D,O,U,O,N,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,04/04/2024,21:00,Sp. Luqueno (Par),Racing Club (Arg),4.2,3.5,1.91,1.9,1.95,1.8,1.91,H,A,D,U,U,O,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,04/04/2024,21:00,U. Catolica (Ecu),Cruzeiro (Bra),2.05,3.5,3.5,1.8,2.0,1.67,2.1,H,A,D,U,U,O,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,04/04/2024,21:00,Palestino (Chi),Bolivar (Bol),1.75,3.8,4.75,1.8,2.07,1.72,2.05,H,D,D,O,U,O,N,N,Y
SOUTH AMERICA - COPA LIBERTADORES,04/04/2024,21:00,Talleres Cordoba (Arg),Sao Paulo (Bra),2.5,3.15,3.0,2.3,1.65,1.9,1.83,H,D,D,O,U,O,N,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,04/04/2024,23:00,Always Ready (Bol),Ind. Medellin (Col),1.6,4.2,5.25,1.62,2.25,1.67,2.1,H,A,D,U,U,O,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,04/04/2024,23:00,Tomayapo (Bol),Delfin (Ecu),3.3,3.3,2.25,2.05,1.75,1.8,1.91,H,A,D,U,U,O,Y,N,N
