Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-17,08:00:00,TURKEY - 1. LIG,Bandirmaspor,Istanbulspor AS,2.58,2.74,3.0,3.5,2.08,1.81,1.68,2.34,H,A,H,O,U,U,Y,N,Y
2025-02-17,11:00:00,TURKEY - 1. LIG,Adanaspor AS,Umraniyespor,2.64,2.72,2.88,3.5,1.82,2.08,1.81,2.06,H,A,H,O,U,U,Y,N,Y
2025-02-17,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Enppi,1.92,5.7,6.0,3.15,1.51,2.82,2.32,1.66,A,H,D,O,O,U,Y,Y,Y
2025-02-17,11:00:00,SERBIA - SUPER LIGA,Cukaricki,IMT Novi Beograd,1.65,6.6,7.4,3.7,1.88,2.02,1.96,1.9,A,H,H,U,O,O,N,Y,Y
2025-02-17,12:00:00,ROMANIA - LIGA 1,CFR Cluj,Unirea Dej,1.41,11.0,12.5,4.8,1.86,2.08,2.44,1.6,D,H,D,O,U,U,Y,Y,N
2025-02-17,12:30:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,CSKA 1948 Sofia,2.34,3.35,3.5,3.4,1.94,1.96,1.75,2.12,A,H,A,O,O,U,Y,N,N
2025-02-17,13:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Vojvodina,4.5,1.94,2.04,3.45,1.57,2.54,2.16,1.75,A,H,H,U,O,O,N,Y,Y
2025-02-17,13:30:00,SLOVENIA - PRVA LIGA,Radomlje,Domzale,2.32,3.4,3.75,3.15,1.76,2.18,1.87,2.02,D,A,A,O,O,U,N,N,Y
2025-02-17,14:00:00,TURKEY - 1. LIG,Sakaryaspor,Ankaragucu,2.44,2.98,3.2,3.35,1.91,1.99,1.77,2.12,H,A,H,O,U,U,Y,N,Y
2025-02-17,14:00:00,EGYPT - PREMIER LEAGUE,Future FC,Pyramids,6.2,1.74,1.77,3.6,1.57,2.66,2.42,1.63,A,H,D,O,O,U,Y,Y,Y
2025-02-17,14:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,El Gouna,2.26,4.6,4.9,2.74,1.36,3.6,2.58,1.56,A,H,D,O,O,U,Y,Y,Y
2025-02-17,14:00:00,TURKEY - SUPER LIG,Rizespor,Galatasaray,4.7,1.79,1.8,4.2,2.7,1.57,1.56,2.68,H,D,D,U,O,O,Y,Y,N
2025-02-17,14:00:00,TURKEY - 1. LIG,Karagumruk,Sanliurfaspor,1.42,8.6,12.0,4.5,1.81,2.04,2.32,1.67,H,A,H,O,U,U,Y,N,Y
2025-02-17,15:00:00,POLAND - DIVISION 1,Pogon Siedlce,Ruch Chorzow,5.1,1.69,1.78,3.85,1.81,2.06,2.0,1.9,A,A,D,O,U,O,Y,N,Y
2025-02-17,15:00:00,ROMANIA - LIGA 1,FC Rapid Bucuresti,FC Botosani,1.61,6.8,7.6,4.0,1.78,2.18,2.16,1.75,D,H,D,O,U,U,Y,Y,N
2025-02-17,15:00:00,DENMARK - SUPERLIGA,Randers FC,FC Copenhagen,2.8,2.74,2.76,3.55,1.94,2.04,1.78,2.16,A,H,D,O,U,U,N,N,Y
2025-02-17,15:00:00,POLAND - EKSTRAKLASA,Zaglebie,Lechia Gdansk,2.06,4.0,4.2,3.65,2.08,1.89,1.75,2.2,D,H,D,U,O,U,Y,N,N
2025-02-17,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Leiria,Academico Viseu,2.18,3.8,4.1,3.3,1.76,2.24,1.94,1.96,H,A,H,O,O,U,N,Y,Y
2025-02-17,15:30:00,ISRAEL - LIGAT HA'AL,Maccabi Haifa,Hapoel Jerusalem,1.34,11.0,15.5,4.9,2.42,1.62,1.98,1.89,H,D,H,O,U,O,N,N,Y
2025-02-17,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Eindhoven FC,1.55,5.5,5.9,5.5,4.1,1.3,1.5,2.92,H,A,D,O,O,O,N,N,N
2025-02-17,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Venlo,3.3,2.22,2.28,3.85,2.14,1.82,1.69,2.28,H,A,D,O,O,O,N,N,N
2025-02-17,16:30:00,SPAIN - LALIGA2,Almeria,Elche,2.1,4.2,4.4,3.4,1.9,2.08,1.83,2.12,D,D,D,U,U,O,Y,N,Y
2025-02-17,16:30:00,ITALY - SERIE C,Virtus Francavilla,Caldiero Terme,2.12,3.6,4.2,3.3,1.64,2.3,1.94,1.86,D,D,H,O,U,U,N,Y,Y
2025-02-17,16:30:00,ITALY - SERIE C,Lucchese,Perugia,3.2,2.42,2.74,2.94,1.68,2.2,1.84,1.96,D,D,H,O,U,U,N,Y,Y
2025-02-17,16:30:00,ITALY - SERIE C,Pescara,Ascoli,1.92,4.1,4.9,3.45,1.74,2.16,1.92,1.89,D,D,H,O,U,U,N,Y,Y
2025-02-17,16:45:00,FRANCE - LIGUE 2,Annecy,Caen,2.42,3.4,3.5,3.3,1.79,2.22,1.89,2.02,H,A,A,O,O,O,Y,N,Y
2025-02-17,16:45:00,ITALY - SERIE A,Genoa,Venezia,1.92,5.1,5.2,3.45,1.64,2.52,2.22,1.78,D,H,H,U,U,O,N,Y,Y
2025-02-17,17:00:00,ARGENTINA - LIGA PROFESIONAL,Sarmiento Junin,Dep. Riestra,2.9,3.05,3.15,2.94,1.46,3.05,2.28,1.71,A,D,D,U,U,U,Y,Y,N
2025-02-17,17:00:00,PERU - LIGA 1,Ayacucho Futbol Club,Alianza Universidad,2.78,2.72,2.84,3.35,1.75,2.22,1.86,1.98,H,A,D,U,O,O,Y,Y,N
2025-02-17,17:00:00,SPAIN - LALIGA,Barcelona,Rayo Vallecano,1.22,15.0,15.5,8.4,3.75,1.35,1.86,2.14,D,A,H,O,O,U,Y,Y,Y
2025-02-17,17:00:00,ARGENTINA - LIGA PROFESIONAL,Gimnasia L.P.,San Martin de San Juan,1.9,5.7,5.9,3.25,1.51,2.92,2.48,1.62,A,D,D,U,U,U,Y,Y,N
2025-02-17,17:00:00,ENGLAND - CHAMPIONSHIP,Leeds,Sunderland,1.6,6.8,7.0,4.3,2.02,1.96,2.02,1.96,H,A,D,U,O,O,Y,Y,N
2025-02-17,17:15:00,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Famalicao,2.5,3.55,3.65,3.1,1.56,2.72,2.12,1.82,H,A,A,O,U,U,Y,Y,N
2025-02-17,18:00:00,COLOMBIA - PRIMERA A,Envigado,Dep. Pasto,3.35,2.6,2.72,2.94,1.49,2.88,2.16,1.73,D,A,D,U,O,U,N,Y,N
2025-02-17,18:00:00,CHILE - PRIMERA DIVISION,U. Catolica,A. Italiano,2.04,3.9,4.2,3.55,1.88,2.06,1.83,2.06,D,A,A,U,U,U,N,N,N
2025-02-17,19:15:00,ARGENTINA - LIGA PROFESIONAL,Platense,Independiente,3.6,2.64,2.7,2.82,1.36,3.55,1.74,1.59,A,D,D,U,U,U,Y,Y,N
2025-02-17,20:00:00,VENEZUELA - LIGA FUTVE,Academia Anzoategui FC,Metropolitanos,2.92,2.64,3.0,2.9,1.62,2.4,1.92,1.87,A,H,H,O,U,O,N,N,Y
2025-02-17,20:30:00,CHILE - PRIMERA DIVISION,Union La Calera,U. Espanola,2.8,2.6,2.7,3.6,1.91,2.02,1.79,2.1,D,A,A,U,U,U,N,N,N
2025-02-17,21:00:00,ECUADOR - LIGA PRO,Mushuc Runa,Delfin,1.74,4.7,5.4,3.95,2.16,1.78,1.72,2.16,A,H,H,U,U,U,N,Y,Y
2025-02-17,21:30:00,ARGENTINA - LIGA PROFESIONAL,Instituto,San Lorenzo,2.36,4.1,4.3,2.9,1.35,3.75,2.66,1.53,A,D,D,U,U,U,Y,Y,N
2025-02-17,21:30:00,ARGENTINA - LIGA PROFESIONAL,Velez Sarsfield,Godoy Cruz,1.78,5.9,6.2,3.5,1.58,2.6,2.3,1.69,A,D,D,U,U,U,Y,Y,N
2025-02-17,22:10:00,COLOMBIA - PRIMERA A,Fortaleza,Aguilas FC,2.4,3.75,4.0,2.94,1.47,2.96,0.0,0.0,D,A,D,U,O,U,N,Y,N
