League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA MX,07/04/2024,00:05,Santos Laguna,Club America,4.75,3.75,1.73,1.7,2.1,1.67,2.1,A,A,A,O,O,U,Y,N,N
MEXICO - LIGA MX,07/04/2024,00:05,Cruz Azul,Monterrey,2.05,3.4,3.75,1.83,2.03,1.67,2.1,A,A,A,O,O,U,Y,N,N
JAPAN - J2 LEAGUE,07/04/2024,01:00,Kumamoto,V-Varen Nagasaki,3.1,3.3,2.38,1.95,1.9,1.73,2.0,H,H,A,O,U,U,N,N,N
JAPAN - J1 LEAGUE,07/04/2024,01:00,Verdy,Kashiwa Reysol,2.88,3.25,2.5,2.2,1.65,1.95,1.8,H,D,H,U,O,U,N,N,Y
JAPAN - J1 LEAGUE,07/04/2024,02:00,Albirex Niigata,Cerezo Osaka,2.8,3.2,2.63,2.25,1.62,1.95,1.8,H,D,H,U,O,U,N,N,Y
SOUTH KOREA - K LEAGUE 1,07/04/2024,02:00,Daegu,Seoul,2.5,3.25,2.8,2.1,1.7,1.8,1.8,H,D,D,O,U,O,N,N,N
SOUTH KOREA - K LEAGUE 1,07/04/2024,02:00,Jeonbuk,Gangwon,1.8,3.5,4.5,2.2,1.65,2.0,1.69,H,D,D,O,U,O,N,N,N
SOUTH KOREA - K LEAGUE 2,07/04/2024,02:00,Cheonan City,Gyeongnam,3.5,3.25,2.0,1.98,1.83,1.77,1.87,D,D,H,O,U,U,Y,N,N
SOUTH KOREA - K LEAGUE 2,07/04/2024,02:00,Busan,Jeonnam,2.0,3.2,3.6,2.25,1.62,2.0,1.69,D,D,H,O,U,U,Y,N,N
JAPAN - J1 LEAGUE,07/04/2024,02:00,Sanfrecce Hiroshima,Shonan Bellmare,1.45,4.0,8.0,1.85,2.0,2.0,1.75,H,D,H,U,O,U,N,N,Y
JAPAN - J1 LEAGUE,07/04/2024,02:00,Kyoto,Iwata,2.25,3.4,3.2,2.0,1.85,1.75,2.0,H,D,H,U,O,U,N,N,Y
JAPAN - J1 LEAGUE,07/04/2024,02:00,Vissel Kobe,Yokohama F. Marinos,1.95,3.6,3.8,1.62,2.25,1.62,2.2,H,D,H,U,O,U,N,N,Y
AUSTRALIA - A-LEAGUE,07/04/2024,02:00,Newcastle Jets,Sydney FC,4.0,4.2,1.75,1.44,2.7,1.44,2.63,D,A,D,O,O,O,Y,Y,N
