Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-06-30,08:00,CHINA 1,Henan Songshan Longmen,Shandong Taishan,2.88,2.25,3.7,2.5,1.47,1.44,2.63,D,A,A,O,U,U,N,Y,N
2025-06-30,08:35,CHINA 1,Beijing Guoan,Yunnan Yukun,1.36,7.5,5.25,2.67,1.42,1.67,2.1,D,A,A,O,U,U,N,Y,N
2025-06-30,08:35,CHINA 1,Dalian Yingbo,Zhejiang Professional,2.55,2.63,3.4,1.93,1.78,1.62,2.2,D,A,A,O,U,U,N,Y,N
2025-06-30,09:00,CHINA 1,Shenzhen Xinpengcheng,Shanghai Port,4.2,1.7,4.2,2.3,1.55,1.57,2.25,D,A,A,O,U,U,N,Y,N
2025-06-30,14:00,NORWAY 1,Brann,Sandefjord,1.53,5.25,4.5,2.65,1.44,1.53,2.38,H,H,A,O,U,U,N,N,N
2025-06-30,14:00,SWEDEN 1,Djurgarden,Norrkoping,1.62,5.0,4.2,2.15,1.65,1.7,2.05,A,H,D,U,O,U,Y,Y,N
2025-06-30,14:00,SWEDEN 1,Mjallby,Malmo FF,2.63,2.63,3.25,1.93,1.82,1.7,2.05,A,H,D,U,O,U,Y,Y,N
2025-06-30,16:00,BOLIVIA 1,Academia del Balompie,Blooming,1.73,4.2,3.8,2.12,1.57,1.62,2.2,A,D,D,O,U,O,Y,N,N
2025-06-30,18:30,BOLIVIA 1,Real Oruro,Wilstermann,1.8,4.2,3.6,1.8,1.8,1.8,1.91,A,D,D,O,U,O,Y,N,N
2025-06-30,19:00,ARGENTINA 2,Colon Santa Fe,CA Mitre,2.15,4.2,2.7,1.31,3.15,2.63,1.44,A,D,A,U,U,U,Y,N,Y
2025-06-30,19:00,BRAZIL 2,Paysandu PA,Ferroviaria,2.0,4.0,3.1,1.52,2.42,2.2,1.62,H,H,D,O,U,U,Y,Y,Y
2025-06-30,19:00,URUGUAY 1,Cerro Largo,River Plate,1.8,4.5,3.5,1.53,2.42,2.25,1.57,H,D,A,O,O,U,N,Y,Y
2025-06-30,21:00,BOLIVIA 1,Guabira,Independiente,1.65,4.5,4.0,2.32,1.47,1.53,2.38,A,D,D,O,U,O,Y,N,N
2025-06-30,21:00,BRAZIL 2,Cuiaba,Botafogo SP,1.62,6.0,3.6,1.65,2.15,2.2,1.62,H,H,D,O,U,U,Y,Y,Y
2025-06-30,21:00,ECUADOR 1,Vinotinto,Aucas,3.1,2.25,3.25,1.85,1.88,1.73,2.0,D,H,A,U,O,U,N,Y,N
2025-06-30,22:00,WORLD - FIFA CLUB WORLD CUP,Manchester City,Al Hilal,1.3,9.0,5.75,2.67,1.47,1.75,2.0,,,,,,,,,
