Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-23,00:05:00,MEXICO - LIGA MX,U.N.A.M.- Pumas,Club America,4.0,2.04,2.08,3.65,1.87,2.1,1.88,2.02,A,A,A,O,U,U,Y,N,Y
2025-02-23,01:00:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,V-Varen Nagasaki,3.65,2.08,2.22,3.5,1.95,1.92,1.61,2.16,A,D,D,U,U,O,N,N,Y
2025-02-23,01:00:00,JAPAN - J2 LEAGUE,Kumamoto,Hokkaido Consadole Sapporo,2.96,2.38,2.6,3.3,2.0,1.86,1.59,1.99,A,D,D,U,U,O,N,N,Y
2025-02-23,01:55:00,JAPAN - J2 LEAGUE,Tokushima,Vegalta Sendai,2.6,3.05,3.4,3.0,1.57,2.52,1.84,1.69,A,D,D,U,U,O,N,N,Y
2025-02-23,02:00:00,JAPAN - J1 LEAGUE,Sanfrecce Hiroshima,Yokohama F. Marinos,1.66,4.6,5.1,4.7,2.72,1.51,1.59,2.52,A,A,H,O,O,O,Y,Y,N
2025-02-23,02:00:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Ulsan HD,2.82,2.56,2.82,3.45,1.94,1.96,1.76,2.16,A,D,A,U,U,O,N,Y,Y
2025-02-23,02:00:00,JAPAN - J2 LEAGUE,Mito,Montedio Yamagata,3.25,2.24,2.34,3.5,1.97,1.92,1.74,2.16,A,D,D,U,U,O,N,N,Y
2025-02-23,02:00:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Hwaseong FC,3.1,2.38,2.56,3.35,1.59,2.2,1.87,1.8,D,D,D,U,O,O,Y,N,Y
2025-02-23,02:00:00,JAPAN - J2 LEAGUE,FC Imabari,Fujieda MYFC,2.04,3.9,4.6,3.35,1.71,2.26,1.97,1.9,A,D,D,U,U,O,N,N,Y
2025-02-23,02:00:00,JAPAN - J2 LEAGUE,Oita Trinita,Iwaki,2.74,2.8,2.96,3.3,1.69,2.3,1.94,1.93,A,D,D,U,U,O,N,N,Y
2025-02-23,03:00:00,JAPAN - J2 LEAGUE,Ehime,Blaublitz,4.0,2.02,2.2,2.88,1.73,1.99,1.79,1.74,A,D,D,U,U,O,N,N,Y
2025-02-23,03:00:00,AUSTRALIA - A-LEAGUE,Western United,Adelaide United,2.5,2.62,2.7,4.2,3.45,1.37,1.4,3.25,H,A,D,O,O,U,Y,Y,Y
2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Meizhou Hakka,1.6,5.7,6.6,4.4,2.4,1.65,1.73,2.16,D,D,D,U,O,O,Y,Y,Y
2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Asan,2.38,3.1,3.45,3.35,1.92,1.98,1.72,2.06,D,D,D,U,O,O,Y,N,Y
2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Cheongju,1.96,4.1,4.7,3.5,1.69,2.32,2.04,1.83,D,D,D,U,O,O,Y,N,Y
2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Gwangju FC,2.22,3.65,3.85,3.35,1.81,2.16,1.86,2.02,A,D,A,U,U,O,N,Y,Y
2025-02-23,04:30:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Pohang,2.54,3.15,3.3,3.25,1.78,2.22,1.86,2.04,A,D,A,U,U,O,N,Y,Y
2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Dalian Yingbo,1.71,4.4,4.9,4.3,2.88,1.49,1.57,2.44,D,D,D,U,O,O,Y,Y,Y
2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Qingdao West Coast,2.54,3.0,3.25,3.3,2.02,1.9,1.73,2.22,D,D,D,U,O,O,Y,Y,Y
2025-02-23,04:30:00,CHINA - SUPER LEAGUE,Shandong Taishan,Henan Songshan Longmen,1.59,6.0,6.8,4.3,2.26,1.72,1.8,2.08,D,D,D,U,O,O,Y,Y,Y
2025-02-23,07:30:00,TURKEY - SUPER LIG,Kayserispor,Goztepe,3.1,2.46,2.56,3.5,1.94,2.02,1.75,2.24,H,D,D,U,O,O,Y,Y,N
2025-02-23,07:30:00,TURKEY - 1. LIG,Erzurumspor,76 Igdir Belediyespor,2.06,4.1,4.9,3.15,1.58,2.26,1.99,1.72,H,A,H,O,U,U,Y,N,Y
2025-02-23,07:30:00,SPAIN - SEGUNDA RFEF,Getafe B,Illescas,1.75,4.1,5.7,2.52,1.57,2.34,2.06,1.74,H,A,D,U,O,O,Y,Y,Y
2025-02-23,07:30:00,TURKEY - 1. LIG,Pendikspor,Erokspor A.S,1.87,4.2,4.8,3.65,1.92,1.9,1.81,1.86,H,A,H,O,U,U,Y,N,Y
2025-02-23,08:00:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Chaves,3.4,2.42,2.5,3.25,1.67,2.3,1.94,1.93,D,H,D,O,O,U,Y,N,Y
2025-02-23,08:00:00,UKRAINE - PREMIER LEAGUE,Obolon,Vorskla Poltava,2.92,2.64,3.35,2.74,1.38,2.92,1.12,1.06,A,H,H,U,O,O,N,N,Y
2025-02-23,08:00:00,POLAND - DIVISION 1,Tychy,Chrobry Glogow,1.82,4.7,5.5,3.6,1.85,1.84,1.75,1.84,D,D,H,O,U,U,Y,Y,N
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Barbastro,Anguiano,2.02,3.95,6.0,2.7,1.52,1.87,1.81,1.48,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Deportiva Minera,Granada B,1.81,3.95,6.0,1.96,1.58,1.96,1.12,1.13,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Terrassa,Valencia B,1.83,4.4,110.0,2.38,1.38,2.4,1.12,1.05,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Pena Deportiva,Torrent,2.14,3.35,5.1,2.34,1.4,2.72,1.12,1.46,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Badalona Futur,Atletico Baleares,6.8,1.53,1.68,3.3,1.51,2.52,2.36,1.43,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Alaves B,SD Eibar B,2.62,2.44,3.5,2.34,1.34,2.52,1.12,1.05,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Zaragoza B,Utebo FC,2.74,2.54,3.05,2.78,1.68,2.16,1.81,1.96,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Elche B,CD Ibiza Islas Pitiusas,1.87,3.95,5.7,2.42,1.4,1.92,1.83,1.47,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Cadiz CF B,Xerez CD,3.75,2.12,2.7,1.92,1.39,2.36,1.81,1.48,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Almeria II,Antoniano,2.46,3.05,3.65,2.88,1.53,2.48,1.89,1.66,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,CD Mostoles,Conquense,2.4,2.74,3.55,2.56,1.53,2.26,1.84,1.7,H,A,D,U,O,O,Y,Y,Y
2025-02-23,08:00:00,SPAIN - SEGUNDA RFEF,Melilla UD,Real Madrid C,1.9,4.5,6.4,2.6,1.47,2.62,2.2,1.46,H,A,D,U,O,O,Y,Y,Y
