Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-10-13,15:00,PERU 1,Cajamarca,Cienciano,3.2,2.2,3.25,1.9,1.9,1.67,2.1,H,A,H,O,U,O,Y,N,Y
2025-10-13,15:30,ITALY 3,Dolomiti Bellunesi,Lumezzane,2.32,2.8,3.2,1.6,2.18,1.93,1.78,H,D,H,U,O,U,N,Y,N
2025-10-13,15:30,ITALY 3,Trento,Pro Vercelli,1.88,3.8,3.3,1.65,2.1,1.93,1.78,H,D,H,U,O,U,N,Y,N
2025-10-13,15:30,SPAIN 2,Cordoba,Cultural Leonesa,1.53,5.75,3.9,1.95,1.85,1.83,1.83,D,A,H,O,O,O,N,N,Y
2025-10-13,15:45,IRELAND 1,Cork City,Shelbourne,5.0,1.7,3.6,1.75,2.05,2.0,1.75,H,A,H,U,O,O,Y,N,N
2025-10-13,16:00,CHILE 1,U. De Chile,Palestino,1.71,5.0,3.4,2.0,1.8,1.73,2.0,D,D,A,U,O,U,N,N,Y
2025-10-13,17:15,PERU 1,Juan Pablo II,Deportivo Garcilaso,2.1,3.4,3.4,1.75,2.05,1.83,1.83,H,A,H,O,U,O,Y,N,Y
2025-10-13,18:30,ARGENTINA 1,Platense,Dep. Riestra,2.05,4.0,3.0,1.36,3.1,2.5,1.5,D,D,A,U,O,O,N,Y,N
2025-10-13,19:00,BRAZIL 2,Volta Redonda,Atletico GO,2.5,2.75,3.1,1.5,2.5,2.1,1.67,H,D,D,U,O,U,Y,Y,N
2025-10-13,19:15,COLOMBIA 1,Once Caldas,Ind. Medellin,2.7,2.8,3.0,1.62,2.25,1.83,1.83,H,D,A,U,O,U,N,Y,Y
2025-10-13,21:30,BRAZIL 2,CRB,Ferroviaria,1.57,5.75,3.6,1.73,2.08,2.0,1.73,H,D,D,U,O,U,Y,Y,N
2025-10-13,21:30,COLOMBIA 1,Fortaleza,Chico,1.75,4.75,3.3,1.57,2.35,2.2,1.62,H,D,A,U,O,U,N,Y,Y
