League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
SERBIA - SUPER LIGA,08/05/2024,11:00,TSC,Radnicki 1923,1.72,3.9,4.05,1.6,2.2,1.6,2.18,H,D,A,O,U,O,Y,Y,Y
SERBIA - SUPER LIGA,08/05/2024,11:00,Napredak,Partizan,7.2,4.8,1.36,1.62,2.2,1.91,1.8,H,D,A,O,U,O,Y,Y,Y
ROMANIA - LIGA 2,08/05/2024,11:00,Selimbar,Mioveni,1.85,3.3,4.25,2.4,1.5,2.22,1.6,H,D,H,U,U,U,N,N,Y
ROMANIA - LIGA 2,08/05/2024,11:30,Hunedoara,Csikszereda M. Ciuc,1.78,3.4,4.5,2.05,1.72,1.91,1.8,H,D,H,U,U,U,N,N,Y
SERBIA - PRVA LIGA,08/05/2024,12:00,Vrsac,Metalac,2.0,2.87,3.85,2.54,1.43,2.19,1.64,H,H,A,O,U,U,Y,Y,N
CYPRUS - CYTA CHAMPIONSHIP,08/05/2024,12:00,Zakakiou,Apollon,11.25,7.8,1.12,1.09,6.03,1.53,2.43,D,A,H,U,U,O,N,N,N
SERBIA - SUPER LIGA,08/05/2024,13:00,Vojvodina,Cukaricki,2.22,3.45,2.92,1.7,2.12,1.55,2.3,H,D,A,O,U,O,Y,Y,Y
SERBIA - SUPER LIGA,08/05/2024,13:30,Mladost,Crvena zvezda,10.5,6.0,1.22,1.44,2.6,1.98,1.75,H,D,A,O,U,O,Y,Y,Y
EUROPE - EUROPA CONFERENCE LEAGUE,08/05/2024,13:45,Club Brugge KV,Fiorentina,2.45,3.4,2.75,1.9,1.95,1.67,2.1,A,H,D,O,U,U,Y,N,N
SERBIA - PRVA LIGA,08/05/2024,14:00,Kolubara,Dubocica,1.95,3.05,3.75,2.25,1.5,2.04,1.74,H,H,A,O,U,U,Y,Y,N
SOUTH AFRICA - PREMIER LEAGUE,08/05/2024,14:30,Stellenbosch,AmaZulu,1.7,3.4,5.1,2.32,1.55,2.25,1.57,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,08/05/2024,14:30,Polokwane,Richards Bay,2.95,2.95,2.5,2.57,1.44,2.15,1.62,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,08/05/2024,14:30,Orlando Pirates,Chippa Utd.,1.38,4.35,8.0,1.87,1.87,2.18,1.62,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,08/05/2024,14:30,Golden Arrows,Mamelodi Sundowns,7.3,4.4,1.39,1.82,1.93,2.1,1.65,A,A,D,O,U,U,N,Y,N
ENGLAND - LEAGUE ONE,08/05/2024,16:00,Peterborough,Oxford Utd,1.95,3.75,3.5,1.57,2.35,1.5,2.5,H,A,H,U,U,U,N,Y,Y
EUROPE - CHAMPIONS LEAGUE,08/05/2024,16:00,Real Madrid,Bayern Munich,1.91,3.8,3.75,1.57,2.38,1.53,2.38,H,D,D,U,U,U,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,19:00,Talleres Cordoba (Arg),Barcelona SC (Ecu),1.62,3.75,5.75,2.08,1.73,2.05,1.7,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,19:00,Huachipato (Chi),Gremio (Bra),3.7,3.35,2.07,2.07,1.8,1.8,1.95,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,08/05/2024,19:00,Rayo Zuliano (Ven),Athletico-PR (Bra),9.0,4.33,1.4,1.8,2.0,2.0,1.73,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,08/05/2024,19:00,Sp. Luqueno (Par),Coquimbo (Chi),2.38,3.3,3.0,2.0,1.85,1.73,2.0,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,21:00,Alianza Lima (Per),Cerro Porteno (Par),2.45,3.2,3.0,2.3,1.6,1.95,1.8,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,08/05/2024,21:00,Cuiaba (Bra),Metropolitanos (Ven),1.25,5.25,13.0,1.8,2.05,2.5,1.5,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,08/05/2024,21:00,Nacional Potosi (Bol),Fortaleza (Bra),2.2,3.5,3.2,1.73,2.08,1.62,2.2,H,A,D,U,O,O,Y,Y,Y
BRAZIL - SERIE B,08/05/2024,21:00,America MG,Vila Nova FC,1.62,3.5,5.9,2.35,1.57,2.25,1.57,H,D,A,O,O,O,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,21:30,Cobresal (Chi),Sao Paulo (Bra),6.0,3.75,1.6,1.95,1.9,1.95,1.8,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,21:30,Botafogo RJ (Bra),LDU Quito (Ecu),1.65,3.8,5.5,1.95,1.9,1.91,1.91,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,08/05/2024,21:30,Sportivo Trinidense (Par),Boca Juniors (Arg),7.5,4.2,1.5,2.05,1.75,2.2,1.62,H,A,D,U,O,O,Y,Y,Y
MEXICO - LIGA MX,08/05/2024,22:05,Guadalajara Chivas,Toluca,2.4,3.6,2.8,1.67,2.15,1.57,2.25,H,D,H,O,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,08/05/2024,23:00,Millonarios (Col),Bolivar (Bol),1.53,4.2,6.0,1.73,2.08,1.91,1.91,A,H,A,U,O,U,Y,Y,N
