Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-28,01:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Newcastle Jets,1.87,4.4,4.7,4.0,2.32,1.71,1.72,2.32,D,H,A,U,O,O,N,N,N
2024-12-28,03:00:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Auckland FC,3.25,2.44,2.46,3.45,2.0,1.96,1.76,2.24,D,H,A,U,O,O,N,N,N
2024-12-28,05:35:00,AUSTRALIA - A-LEAGUE,Sydney FC,Melbourne Victory,2.66,2.64,2.66,3.95,2.84,1.53,1.49,2.9,D,H,A,U,O,O,N,N,N
2024-12-28,11:00:00,ITALY - SERIE A,Parma,Monza,2.46,3.1,3.15,3.6,2.18,1.81,1.66,2.48,A,D,A,O,U,O,N,N,N
2024-12-28,11:00:00,ITALY - SERIE A,Empoli,Genoa,2.76,3.35,3.4,2.9,1.51,2.88,2.22,1.78,A,D,A,O,U,O,N,N,N
2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Queen's Park,1.73,4.8,5.6,3.95,2.1,1.76,1.74,2.14,A,D,A,U,O,U,N,N,Y
2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Airdrieonians,1.79,4.4,4.9,4.0,2.16,1.7,1.8,2.2,A,D,A,U,O,U,N,N,Y
2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Ayr,Morton,1.55,6.4,7.4,4.2,1.91,1.89,2.0,1.78,A,D,A,U,O,U,N,N,Y
2024-12-28,12:00:00,SCOTLAND - CHAMPIONSHIP,Raith,Livingston,3.3,2.3,2.52,3.25,1.62,2.34,2.02,1.83,A,D,A,U,O,U,N,N,Y
2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Arbroath,Montrose,1.77,4.7,5.6,3.5,1.75,1.97,1.96,1.84,A,H,H,U,O,O,Y,N,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Dumbarton,Kelty Hearts,2.42,2.74,3.15,3.55,1.28,1.59,1.56,2.38,A,H,H,U,O,O,Y,N,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Queen of South,Annan,2.06,3.55,3.85,3.5,1.85,1.94,1.78,2.04,A,H,H,U,O,O,Y,N,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Inverness,Cove Rangers,1.67,5.5,6.4,3.65,1.83,1.96,1.92,1.88,A,H,H,U,O,O,Y,N,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Spartans,Edinburgh City,1.97,3.95,4.1,3.65,1.83,1.88,1.78,1.99,H,D,H,O,U,U,Y,Y,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Stirling,1.86,4.9,5.4,3.5,1.86,1.85,1.74,1.98,H,D,H,O,U,U,Y,Y,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Stranraer,Clyde,2.56,2.84,2.94,3.6,1.88,1.83,1.7,2.16,H,D,H,O,U,U,Y,Y,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE TWO,Elgin City,Peterhead,2.94,2.26,2.52,3.35,1.93,1.86,1.69,2.02,H,D,H,O,U,U,Y,Y,N
2024-12-28,12:00:00,SCOTLAND - LEAGUE ONE,Alloa,Stenhousemuir,2.02,3.75,4.2,3.5,1.91,1.82,1.7,2.04,A,H,H,U,O,O,Y,N,N
2024-12-28,12:30:00,PORTUGAL - LIGA PORTUGAL,AVS,Estrela,2.48,3.3,3.55,3.1,1.62,2.44,2.06,1.89,A,H,D,O,U,O,N,N,N
2024-12-28,14:00:00,ITALY - SERIE A,Cagliari,Inter,9.2,1.42,1.43,5.2,2.44,1.68,1.91,2.04,A,D,A,O,U,O,N,N,N
2024-12-28,15:00:00,PORTUGAL - LIGA PORTUGAL,Estoril,Moreirense,3.2,2.6,2.72,3.1,1.58,2.6,2.1,1.81,A,H,D,O,U,O,N,N,N
2024-12-28,16:45:00,ITALY - SERIE A,Lazio,Atalanta,3.3,2.42,2.44,3.5,2.1,1.89,1.7,2.36,A,D,A,O,U,O,N,N,N
2024-12-28,17:30:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Boavista,1.13,27.0,34.0,11.0,3.05,1.45,2.64,1.57,A,H,D,O,U,O,N,N,N
