Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-10-31,05:35,AUSTRALIA 1,Brisbane Roar,Melbourne City,3.7,1.86,3.8,1.85,2.0,1.8,1.95,H,D,A,O,O,U,N,Y,N
2025-10-31,07:00,CHINA 1,Shanghai Port,Zhejiang Professional,1.53,4.5,5.0,4.0,1.25,1.3,3.4,D,A,D,O,U,O,Y,N,N
2025-10-31,07:45,AUSTRALIA 1,Perth Glory,Melbourne Victory,3.4,1.91,4.0,2.38,1.57,1.53,2.38,H,D,A,O,O,U,N,Y,N
2025-10-31,08:35,CHINA 1,Chengdu Rongcheng,Henan Songshan Longmen,1.42,6.5,4.5,2.88,1.4,1.5,2.5,D,A,D,O,U,O,Y,N,N
2025-10-31,09:00,CHINA 1,Shanghai Shenhua,Shenzhen Xinpengcheng,1.17,12.0,6.5,3.4,1.33,1.8,1.95,D,A,D,O,U,O,Y,N,N
2025-10-31,10:40,SAUDI ARABIA 1,Al Okhdood,Al Najma,2.2,2.88,3.75,1.85,1.95,1.8,1.91,A,H,D,U,U,O,Y,Y,Y
2025-10-31,11:50,SAUDI ARABIA 1,Al Hilal,Al Shabab,1.27,8.5,5.5,2.63,1.44,1.83,1.83,A,H,D,U,U,O,Y,Y,Y
2025-10-31,13:00,UKRAINE 1,Kudrivka,Obolon,3.05,2.27,3.1,1.65,1.98,1.75,1.87,A,D,D,O,O,O,Y,Y,Y
2025-10-31,14:00,TURKEY 2,Hatayspor,Erzurumspor,5.0,1.6,3.8,1.98,1.83,1.83,1.83,A,D,D,O,O,U,Y,Y,Y
2025-10-31,14:00,CYPRUS 1,Aris,Chloraka,1.18,13.5,6.6,2.57,1.47,2.18,1.62,D,A,A,O,U,U,N,N,N
2025-10-31,14:00,TURKEY 1,Basaksehir,Kocaelispor,1.71,4.2,3.6,1.78,2.03,1.91,1.8,D,H,D,U,U,U,N,N,Y
2025-10-31,14:00,BOSNIA 1,Radnik Bijeljina,Prijedor,1.5,5.75,4.0,1.77,1.91,2.06,1.66,H,A,D,O,U,O,N,Y,N
2025-10-31,14:00,POLAND 1,Termalica B-B.,GKS Katowice,2.38,2.7,3.7,2.15,1.67,1.57,2.25,A,D,H,U,O,O,N,Y,Y
