League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
CHINA - SUPER LEAGUE,14/06/2024,08:35,Meizhou Hakka,Shandong Taishan,5.0,4.0,1.65,1.53,2.4,1.57,2.25,H,A,D,O,O,U,Y,Y,N
CHINA - SUPER LEAGUE,14/06/2024,09:00,Nantong Zhiyun,Shenzhen Xinpengcheng,3.4,3.3,2.2,2.25,1.62,1.95,1.8,H,A,D,O,O,U,Y,Y,N
CHINA - SUPER LEAGUE,14/06/2024,09:00,Tianjin Jinmen Tiger,Shanghai Port,5.75,4.75,1.48,1.4,2.88,1.5,2.5,H,A,D,O,O,U,Y,Y,N
EGYPT - PREMIER LEAGUE,14/06/2024,13:00,Ceramica Cleopatra,Zamalek,3.15,3.2,2.18,1.95,1.75,1.72,1.9,H,A,A,U,O,U,Y,Y,Y
EGYPT - PREMIER LEAGUE,14/06/2024,13:00,Pharco,Al Ahly,8.25,3.95,1.4,1.93,1.7,2.2,1.52,H,A,A,U,O,U,Y,Y,Y
SWEDEN - SUPERETTAN,14/06/2024,14:00,Orgryte,Sundsvall,1.91,3.6,3.8,1.67,2.15,1.62,2.2,D,D,H,O,O,U,N,Y,N
ARGENTINA - LIGA PROFESIONAL,14/06/2024,19:00,Boca Juniors,Velez Sarsfield,2.0,3.1,4.33,2.5,1.5,2.2,1.62,D,A,D,U,O,O,N,Y,N
ARGENTINA - LIGA PROFESIONAL,14/06/2024,19:00,Talleres Cordoba,Platense,1.75,3.2,5.5,2.6,1.48,2.38,1.53,D,A,D,U,O,O,N,Y,N
BRAZIL - SERIE B,14/06/2024,19:00,Operario,Santos,3.4,2.9,2.35,2.6,1.48,2.1,1.67,A,A,A,O,U,U,N,Y,N
URUGUAY - PRIMERA DIVISION,14/06/2024,19:00,Miramar,CA Cerro,2.7,3.0,2.7,2.2,1.65,1.83,1.83,D,A,H,U,U,O,Y,N,Y
USA - MLS,14/06/2024,20:30,New York City,Columbus Crew,2.15,3.6,3.2,1.57,2.35,1.53,2.38,D,D,H,O,O,O,Y,Y,N
BRAZIL - SERIE B,14/06/2024,21:00,Avai,Guarani,1.9,3.0,5.0,2.7,1.44,2.38,1.53,A,A,A,O,U,U,N,Y,N
