Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-26,02:00,JAPAN 2,Renofa Yamaguchi,Imabari,3.4,2.2,3.2,1.58,2.28,2.0,1.73,A,D,H,U,U,O,N,Y,N
2025-04-26,02:00,SOUTH KOREA 2,Cheonan City,Cheongju,2.4,2.75,3.5,1.8,1.95,1.8,1.91,D,A,A,O,U,O,N,Y,N
2025-04-26,02:00,SOUTH KOREA 1,Suwon FC,Jeonbuk,3.4,2.15,3.3,1.78,1.97,1.8,1.91,H,H,A,O,O,O,N,N,N
2025-04-26,02:00,SOUTH KOREA 2,Seoul E-Land,Gyeongnam,1.67,4.5,3.9,1.96,1.79,1.83,1.83,D,A,A,O,U,O,N,Y,N
2025-04-26,02:00,JAPAN 1,Kashiwa Reysol,Albirex Niigata,2.15,3.6,3.2,1.54,2.37,2.0,1.75,H,A,H,U,U,U,Y,Y,Y
2025-04-26,02:00,JAPAN 2,Tokushima,Toyama,2.1,3.8,3.0,1.49,2.5,2.2,1.62,A,D,H,U,U,O,N,Y,N
2025-04-26,02:00,AUSTRALIA 1,Brisbane Roar,Wellington Phoenix,1.9,3.75,3.75,2.15,1.68,1.57,2.25,D,D,H,O,O,O,N,Y,Y
2025-04-26,04:00,AUSTRALIA 1,Newcastle Jets,WS Wanderers,3.0,2.05,4.2,3.5,1.3,1.3,3.4,D,D,H,O,O,O,N,Y,Y
2025-04-26,04:00,CHINA 2,Dalian K'un City,Nantong Zhiyun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,H,U,O,U,N,Y,Y
2025-04-26,04:00,CHINA 2,Yanbian Longding,Shenzhen Juniors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,H,U,O,U,N,Y,Y
2025-04-26,04:30,SOUTH KOREA 1,Anyang,Jeju SK,2.5,2.75,3.3,1.73,2.03,1.8,1.91,H,H,A,O,O,O,N,N,N
2025-04-26,04:30,SOUTH KOREA 2,Bucheon FC 1995,Incheon,3.3,2.2,3.3,1.72,2.05,1.83,1.83,D,A,A,O,U,O,N,Y,N
2025-04-26,04:30,SOUTH KOREA 2,Asan,Ansan Greeners,1.57,5.75,4.0,1.8,1.95,2.1,1.63,D,A,A,O,U,O,N,Y,N
2025-04-26,04:30,CHINA 2,Qingdao Red Lions,Liaoning Tieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,H,U,O,U,N,Y,Y
2025-04-26,04:30,CHINA 1,Changchun Yatai,Chengdu Rongcheng,5.5,1.48,4.75,2.31,1.57,1.75,2.0,H,D,H,U,O,U,Y,N,N
2025-04-26,05:00,ROMANIA 2,Concordia,Afumati,1.88,3.95,3.35,1.82,1.88,1.78,1.93,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:00,ROMANIA 2,Metalul Buzau,U Craiova 1948,3.1,2.25,3.2,1.75,1.98,1.78,1.93,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:00,ROMANIA 2,FC Bihor,Corvinul,3.25,2.18,3.15,1.7,2.05,1.8,1.9,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:00,ROMANIA 2,Selimbar,Campulung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:00,ROMANIA 2,CSC Dumbravita,CSM Focsani,2.22,2.95,3.3,1.76,1.95,1.72,1.9,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:00,ROMANIA 2,Chindia Targoviste,Ceahlaul,2.0,3.6,3.35,1.65,2.12,1.93,1.78,H,A,H,U,U,O,Y,N,Y
2025-04-26,05:15,CZECH 2,Chrudim,Lisen,2.1,3.1,3.2,1.65,2.1,1.83,1.83,D,A,D,U,O,O,N,Y,Y
2025-04-26,06:00,UKRAINE 2,MFC Metalurh,Prykarpattya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,D,A,U,U,O,N,N,Y
