Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-21,01:00:00,AUSTRALIA - A-LEAGUE,Auckland FC,Western United,1.62,5.7,5.9,4.7,2.28,1.68,1.79,2.16,D,A,D,U,O,U,N,N,N
2024-12-21,03:00:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,Perth Glory,1.59,5.7,6.0,4.8,2.72,1.54,1.66,2.38,D,A,D,U,O,U,N,N,N
2024-12-21,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Melbourne City,2.12,3.7,3.8,3.75,2.32,1.73,1.63,2.44,D,A,D,U,O,U,N,N,N
2024-12-21,07:30:00,TURKEY - 1. LIG,Erzurumspor,Sakaryaspor,1.72,5.0,6.2,3.75,1.88,1.96,1.92,1.92,H,A,D,O,U,O,Y,N,Y
2024-12-21,07:30:00,TURKEY - 1. LIG,76 Igdir Belediyespor,Malatyaspor,1.04,2.0,870.0,4.5,1.34,1.03,1.05,1.12,H,A,D,O,U,O,Y,N,Y
2024-12-21,08:00:00,SPAIN - SEGUNDA RFEF,Deportiva Minera,Juventud Torremolinos,2.18,3.5,4.3,2.94,1.53,2.48,2.08,1.74,H,D,A,O,U,U,Y,Y,Y
2024-12-21,08:00:00,SPAIN - SEGUNDA RFEF,Granada B,Villanovense,2.02,3.8,4.8,3.15,1.75,2.16,1.84,1.92,H,D,A,O,U,U,Y,Y,Y
2024-12-21,08:00:00,SPAIN - SEGUNDA RFEF,Elche B,Pena Deportiva,2.08,3.7,4.5,3.05,1.7,2.04,1.83,1.93,H,D,A,O,U,U,Y,Y,Y
2024-12-21,08:00:00,SPAIN - SEGUNDA RFEF,Mallorca B,CE Europa,3.6,1.92,2.2,3.2,1.62,1.96,1.87,1.92,H,D,A,O,U,U,Y,Y,Y
2024-12-21,08:00:00,PORTUGAL - LIGA PORTUGAL 2,Vizela,FC Porto B,1.94,4.2,4.7,3.5,1.91,1.96,1.81,2.0,H,D,D,U,O,U,Y,Y,Y
2024-12-21,08:30:00,SPAIN - SEGUNDA RFEF,Linares Deportivo,Xerez CD,3.1,2.56,3.05,2.6,1.38,2.92,2.24,1.58,H,D,A,O,U,U,Y,Y,Y
2024-12-21,09:00:00,GERMANY - 2. BUNDESLIGA,Hamburger SV,Greuther Furth,1.64,5.1,5.4,4.8,2.92,1.5,1.61,2.56,H,H,D,O,U,O,N,N,Y
2024-12-21,09:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Zeleznicar Pancevo,2.12,3.55,4.2,3.3,1.78,1.98,1.76,2.02,A,H,A,O,U,O,Y,Y,N
2024-12-21,09:00:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Ulm,2.3,3.55,3.75,3.3,1.77,2.16,1.85,2.04,H,H,D,O,U,O,N,N,Y
2024-12-21,09:00:00,GERMANY - 2. BUNDESLIGA,Paderborn,Karlsruher SC,2.04,3.65,3.85,3.9,2.46,1.62,1.58,2.56,H,H,D,O,U,O,N,N,Y
2024-12-21,09:30:00,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Stoke,1.98,4.3,4.5,3.6,1.95,2.0,1.83,2.1,D,D,A,U,U,O,Y,Y,N
2024-12-21,09:30:00,ENGLAND - CHAMPIONSHIP,Portsmouth,Coventry,4.0,2.0,2.04,3.9,2.08,1.89,1.78,2.22,D,D,A,U,U,O,Y,Y,N
2024-12-21,09:30:00,ENGLAND - CHAMPIONSHIP,Hull,Swansea,2.64,2.98,3.0,3.45,1.86,2.14,1.85,2.1,D,D,A,U,U,O,Y,Y,N
2024-12-21,09:30:00,ENGLAND - LEAGUE ONE,Lincoln,Reading,1.76,5.0,5.4,3.95,2.08,1.84,1.81,2.14,D,H,D,U,U,U,N,N,Y
2024-12-21,09:30:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Wrexham,4.7,1.9,1.91,3.7,1.82,2.12,1.93,1.94,D,H,D,U,U,U,N,N,Y
2024-12-21,09:30:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Manchester City,3.35,2.18,2.22,3.95,2.64,1.59,1.54,2.78,D,D,H,U,O,O,N,Y,N
2024-12-21,09:30:00,ENGLAND - LEAGUE TWO,Barrow,Fleetwood,2.3,3.3,3.4,3.5,1.74,2.22,1.91,2.0,D,H,D,O,O,U,Y,Y,N
2024-12-21,09:30:00,ENGLAND - LEAGUE TWO,Doncaster,Tranmere,1.67,5.5,6.2,4.0,2.0,1.89,1.81,1.96,D,H,D,O,O,U,Y,Y,N
2024-12-21,10:00:00,GERMANY - 3. LIGA,Aue,Munich 1860,2.32,2.98,3.25,3.7,2.18,1.74,1.6,2.38,A,H,H,O,U,U,Y,Y,Y
2024-12-21,10:00:00,GERMANY - 3. LIGA,Dortmund II,Saarbrucken,3.05,2.26,2.44,3.75,2.26,1.63,1.55,2.5,A,H,H,O,U,U,Y,Y,Y
2024-12-21,10:00:00,GERMANY - 3. LIGA,RW Essen,Stuttgart II,1.96,3.75,4.0,4.0,2.42,1.63,1.61,2.46,A,H,H,O,U,U,Y,Y,Y
2024-12-21,10:00:00,SERBIA - SUPER LIGA,Vojvodina,Radnicki 1923,1.72,4.6,5.6,3.7,1.95,1.79,1.75,2.16,A,H,A,O,U,O,Y,Y,N
2024-12-21,10:00:00,TURKEY - SUPER LIG,Sivasspor,Samsunspor,3.7,2.12,2.2,3.6,1.94,1.94,1.76,2.08,H,H,D,O,O,O,Y,Y,Y
2024-12-21,10:00:00,SPAIN - LALIGA2,Eibar,Granada CF,2.44,3.55,3.85,3.05,1.64,2.38,1.9,1.95,H,H,D,O,U,O,Y,Y,Y
2024-12-21,10:00:00,GERMANY - 3. LIGA,Unterhaching,SG Dynamo Dresden,5.4,1.6,1.66,4.6,2.42,1.58,1.73,2.14,A,H,H,O,U,U,Y,Y,Y
2024-12-21,10:00:00,GERMANY - 3. LIGA,Viktoria Koln,Sandhausen,2.24,3.1,3.4,3.8,2.2,1.72,1.59,2.28,A,H,H,O,U,U,Y,Y,Y
