Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-05-03,01:00,JAPAN 2,Iwaki,Blaublitz,2.4,3.1,3.0,1.56,2.33,2.0,1.73,A,D,A,U,U,U,N,Y,N
2025-05-03,01:00,JAPAN 2,Vegalta Sendai,Renofa Yamaguchi,2.0,4.0,3.1,1.57,2.3,2.1,1.67,A,D,A,U,U,U,N,Y,N
2025-05-03,01:00,JAPAN 1,Sanfrecce Hiroshima,Avispa Fukuoka,1.85,4.5,3.3,1.56,2.33,2.1,1.67,D,H,H,U,U,U,Y,N,Y
2025-05-03,01:30,JAPAN 2,Kofu,Tokushima,3.0,2.5,2.9,1.45,2.6,2.2,1.62,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Omiya Ardija,Toyama,1.8,4.33,3.5,1.75,2.0,1.83,1.83,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Oita Trinita,Kumamoto,2.5,2.9,3.0,1.52,2.43,2.0,1.73,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Montedio Yamagata,Hokkaido Consadole Sapporo,2.2,3.0,3.6,2.05,1.72,1.62,2.2,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Imabari,Iwata,2.15,3.1,3.5,1.73,2.04,1.83,1.83,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Fujieda MYFC,Mito,2.75,2.5,3.3,1.75,2.01,1.8,1.91,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 2,Sagan Tosu,Chiba,3.0,2.25,3.5,1.74,2.02,1.8,1.91,A,D,A,U,U,U,N,Y,N
2025-05-03,02:00,JAPAN 1,Shimizu S-Pulse,Nagoya Grampus,2.5,3.1,2.9,1.52,2.44,2.05,1.7,D,H,H,U,U,U,Y,N,Y
2025-05-03,02:00,JAPAN 1,Albirex Niigata,FC Tokyo,2.15,3.4,3.3,1.64,2.17,1.95,1.8,D,H,H,U,U,U,Y,N,Y
2025-05-03,03:00,JAPAN 1,Kashima Antlers,Machida,3.0,2.45,3.1,1.51,2.44,2.05,1.7,D,H,H,U,U,U,Y,N,Y
2025-05-03,03:00,JAPAN 1,Urawa Reds,Verdy,1.95,4.2,3.2,1.47,2.55,2.2,1.62,D,H,H,U,U,U,Y,N,Y
2025-05-03,03:00,JAPAN 1,Gamba Osaka,Shonan Bellmare,2.2,3.5,3.2,1.66,2.14,1.91,1.91,D,H,H,U,U,U,Y,N,Y
2025-05-03,03:00,JAPAN 1,Vissel Kobe,Okayama,1.73,5.25,3.4,1.61,2.23,2.1,1.67,D,H,H,U,U,U,Y,N,Y
2025-05-03,04:00,JAPAN 2,V-Varen Nagasaki,Ehime,1.57,5.25,4.1,2.09,1.69,1.73,2.0,A,D,A,U,U,U,N,Y,N
2025-05-03,04:00,AUSTRALIA 1,Melbourne City,Sydney FC,1.9,3.6,4.0,2.55,1.5,1.5,2.5,H,A,H,O,O,O,Y,Y,N
2025-05-03,04:00,CHINA 2,Dalian K'un City,Guangxi Pingguo Haliao,1.7,4.9,3.35,1.64,2.13,1.98,1.65,A,D,H,U,U,U,N,N,Y
2025-05-03,04:30,SOUTH KOREA 1,Daejeon,Anyang,1.83,4.1,3.6,1.76,2.0,1.83,1.83,A,D,H,U,O,U,Y,N,N
2025-05-03,04:30,SOUTH KOREA 1,Daegu,Jeju SK,2.4,2.87,3.4,1.84,1.9,1.69,2.0,A,D,H,U,O,U,Y,N,N
2025-05-03,05:00,ROMANIA 2,Ceahlaul,Selimbar,2.57,2.6,3.15,1.64,2.13,1.83,1.78,H,H,D,U,U,U,N,Y,Y
2025-05-03,05:00,ROMANIA 2,Afumati,Chindia Targoviste,2.67,2.5,3.15,1.59,2.21,1.9,1.72,H,H,D,U,U,U,N,Y,Y
2025-05-03,05:00,ROMANIA 2,Unirea Ungheni,Metalul Buzau,2.5,2.85,2.95,1.65,2.1,1.78,1.82,H,H,D,U,U,U,N,Y,Y
2025-05-03,05:00,ROMANIA 2,CSM Slatina,Concordia,2.47,2.72,3.15,1.8,1.9,1.7,1.93,H,H,D,U,U,U,N,Y,Y
2025-05-03,05:00,AUSTRALIA 1,Western United,Auckland FC,1.95,3.5,3.9,2.35,1.6,1.5,2.37,H,A,H,O,O,O,Y,Y,N
2025-05-03,05:00,ROMANIA 2,Corvinul,CSC Dumbravita,1.34,8.5,4.45,1.95,1.76,2.02,1.62,H,H,D,U,U,U,N,Y,Y
2025-05-03,06:30,ESTONIA 2,Viimsi JK,Levadia U21,1.55,4.8,4.1,2.55,1.46,1.54,2.32,A,D,D,O,O,U,N,Y,Y
2025-05-03,06:30,UKRAINE 2,Kudrivka-Nyva,Bukovyna,2.42,2.77,3.0,1.47,2.5,2.13,1.64,A,D,A,U,U,O,N,N,Y
