Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-05-13,10:00,PARAGUAY 2,Guairena,San Lorenzo,2.52,2.87,2.9,1.35,2.72,2.27,1.5,D,D,D,U,U,U,N,Y,Y
2025-05-13,10:00,PARAGUAY 2,12 de Junio,River Plate,1.82,4.25,3.25,1.65,2.0,1.85,1.75,D,D,D,U,U,U,N,Y,Y
2025-05-13,11:00,EGYPT 1,Ceramica Cleopatra,Al Ahly,5.6,1.55,3.85,2.05,1.7,1.75,1.98,D,A,A,U,U,U,N,N,N
2025-05-13,11:00,EGYPT 1,Pharco,Al Masry,3.9,2.15,2.8,1.42,2.67,2.2,1.6,D,A,A,U,U,U,N,N,N
2025-05-13,11:45,BULGARIA 1,Cherno More,Ludogorets,3.2,2.35,3.1,1.52,2.42,2.0,1.73,A,A,H,U,O,U,Y,N,Y
2025-05-13,12:30,FINLAND 2,JIPPO,Lahti,2.32,3.1,3.0,1.6,2.07,1.8,1.8,A,D,A,O,U,O,Y,Y,Y
2025-05-13,12:30,FINLAND 2,SJK Akatemia,PK-35,2.8,2.25,3.5,2.15,1.55,1.47,2.32,A,D,A,O,U,O,Y,Y,Y
2025-05-13,13:30,ROMANIA 2,FC Arges,FC Voluntari,2.05,3.85,3.1,1.55,2.35,2.02,1.7,H,D,D,U,U,U,N,N,Y
2025-05-13,13:45,NETHERLANDS 1,Telstar,Den Haag,2.1,3.1,3.75,2.25,1.6,1.53,2.38,A,A,D,U,U,U,N,N,N
2025-05-13,14:00,EGYPT 1,Haras El Hodood,National Bank Egypt,5.1,1.75,3.2,1.55,2.3,2.1,1.65,D,A,A,U,U,U,N,N,N
2025-05-13,14:00,EGYPT 1,Zamalek,Pyramids,2.92,2.52,2.92,1.65,2.1,1.78,1.93,D,A,A,U,U,U,N,N,N
2025-05-13,14:00,SWEDEN 2,Helsingborg,Brage,1.95,3.75,3.5,1.78,1.93,1.8,1.95,A,H,A,U,O,U,N,Y,N
2025-05-13,14:00,SPAIN 1,Valladolid,Girona,5.5,1.6,4.1,2.05,1.78,1.8,1.95,H,H,D,U,U,O,Y,N,Y
2025-05-13,14:15,BULGARIA 1,CSKA Sofia,Spartak Varna,1.25,12.0,5.25,2.4,1.53,2.0,1.73,A,A,H,U,O,U,Y,N,Y
2025-05-13,15:00,SPAIN 1,Real Sociedad,Celta Vigo,2.4,2.9,3.3,1.82,2.0,1.8,1.95,H,H,D,U,U,O,Y,N,Y
2025-05-13,15:30,ITALY 2,Juve Stabia,Sampdoria,3.6,2.2,2.9,1.65,2.25,1.91,1.91,A,H,H,U,O,O,N,Y,Y
2025-05-13,15:30,SWITZERLAND 1,Zurich,Winterthur,1.67,4.2,4.33,2.3,1.57,1.62,2.2,A,D,D,O,U,O,Y,Y,Y
2025-05-13,15:30,SWITZERLAND 1,Sion,St. Gallen,2.38,2.8,3.4,2.05,1.72,1.57,2.25,A,D,D,O,U,O,Y,Y,Y
