Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-24,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Sydney FC,2.1,3.5,3.55,4.0,2.94,1.5,1.47,2.98,A,A,D,U,U,U,Y,Y,N
2025-01-24,12:00:00,ROMANIA - LIGA 1,Gloria Buzau,Unirea Dej,2.56,3.2,3.55,2.98,1.63,2.42,1.89,1.84,H,D,A,O,O,O,Y,Y,N
2025-01-24,14:00:00,CROATIA - HNL,Osijek,Sibenik,1.48,7.6,8.8,4.3,1.98,1.88,2.02,1.84,H,D,H,O,O,U,Y,Y,Y
2025-01-24,14:00:00,FRANCE - NATIONAL,Villefranche,Le Mans,3.25,2.38,2.62,3.0,1.64,2.26,1.86,1.84,H,H,H,O,U,O,Y,Y,Y
2025-01-24,14:00:00,TURKEY - SUPER LIG,Samsunspor,Gaziantep,1.74,5.6,5.9,3.95,2.0,1.93,1.91,1.99,H,D,D,U,O,O,N,N,N
2025-01-24,14:00:00,TURKEY - 1. LIG,Umraniyespor,Sanliurfaspor,1.87,4.9,5.4,3.5,1.97,1.84,1.74,1.96,A,A,H,U,O,O,N,N,N
2025-01-24,14:30:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Kaiserslautern,2.38,3.05,3.15,3.75,2.42,1.62,1.56,2.62,H,D,A,O,O,O,N,N,N
2025-01-24,14:30:00,GERMANY - 2. BUNDESLIGA,Magdeburg,Braunschweig,1.69,4.9,5.2,4.4,2.44,1.56,1.67,2.26,H,D,A,O,O,O,N,N,N
2025-01-24,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Feirense,2.22,3.55,3.95,3.25,1.66,2.38,1.98,1.89,H,A,A,O,U,U,N,Y,Y
2025-01-24,15:00:00,GREECE - SUPER LEAGUE,Volos,Atromitos,3.3,2.52,2.64,3.1,1.53,2.58,2.0,1.8,D,H,A,O,U,U,Y,Y,N
2025-01-24,15:00:00,GERMANY - 3. LIGA,Viktoria Koln,Mannheim,2.6,2.76,2.98,3.45,2.0,1.87,1.72,2.2,H,D,H,U,U,U,Y,Y,Y
2025-01-24,15:00:00,ROMANIA - LIGA 1,Din. Bucuresti,CFR Cluj,3.15,2.6,2.88,2.94,1.5,2.68,2.06,1.72,H,D,A,O,O,O,Y,Y,N
2025-01-24,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Aarau,4.6,1.68,1.78,4.0,2.4,1.56,1.64,2.28,D,A,D,U,U,U,N,N,N
2025-01-24,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Lausanne Ouchy,2.4,2.82,3.05,3.45,2.5,1.57,1.5,2.66,D,A,D,U,U,U,N,N,N
2025-01-24,15:30:00,FRANCE - NATIONAL,Concarneau,Nancy,3.15,2.32,2.92,2.9,1.65,2.08,1.01,1.01,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Valenciennes,Orleans,3.25,2.4,2.7,2.98,1.57,2.42,2.0,1.81,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Chateauroux,Nimes,2.96,2.62,2.96,2.82,1.48,2.4,1.84,1.7,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Rouen,Aubagne FC,1.91,4.0,5.5,2.9,1.6,2.28,1.88,1.76,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Dijon,Quevilly Rouen,2.16,3.6,4.2,3.05,1.64,2.08,1.92,1.89,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Versailles,Gobelins F.C.,2.1,3.6,5.0,2.9,1.5,2.4,1.01,1.65,H,H,H,O,U,O,Y,Y,Y
2025-01-24,15:30:00,FRANCE - NATIONAL,Boulogne,Bourg-en-Bresse,2.06,3.8,4.9,2.86,1.62,2.24,1.84,1.7,H,H,H,O,U,O,Y,Y,Y
2025-01-24,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,SC Lokeren-Temse,Lierse K.,2.34,2.82,3.3,3.05,1.81,1.81,1.01,1.01,D,D,H,O,U,O,Y,N,N
2025-01-24,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Genk U23,1.43,6.2,9.2,4.7,2.66,1.59,1.81,1.87,D,D,H,O,U,O,Y,N,N
2025-01-24,16:00:00,NETHERLANDS - EREDIVISIE,Heracles,Utrecht,4.1,1.96,2.02,3.8,2.16,1.8,1.71,2.28,D,H,D,O,O,O,Y,N,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Cambuur,3.85,2.06,2.18,3.45,1.99,1.81,1.64,2.32,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,FC Emmen,2.08,3.35,3.6,3.7,2.34,1.61,1.55,2.58,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,Vitesse,Dordrecht,2.76,2.42,2.76,3.35,2.66,1.51,1.44,2.78,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Oss,1.77,4.8,5.2,3.85,2.2,1.73,1.66,2.16,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Maastricht,1.34,8.2,10.0,6.0,3.55,1.3,1.62,2.42,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,NETHERLANDS - EERSTE DIVISIE,Roda,Jong Utrecht,1.39,8.2,9.4,5.1,2.32,1.58,1.83,1.92,A,H,D,U,O,O,N,Y,N
2025-01-24,16:00:00,FRANCE - LIGUE 2,Bastia,Pau FC,1.94,4.5,4.9,3.45,1.74,2.2,2.02,1.89,A,A,D,O,U,U,Y,Y,N
