League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
UKRAINE - PREMIER LEAGUE,18/04/2024,09:30,FK Zorya Luhansk,Shakhtar Donetsk,7.2,4.6,1.36,1.65,2.0,1.93,1.7,D,A,H,U,O,O,Y,N,N
ARMENIA - PREMIER LEAGUE,18/04/2024,10:00,Alashkert,West Armenia,1.65,3.85,4.1,1.62,2.02,1.73,2.06,H,H,H,O,U,U,Y,Y,N
SLOVENIA - PRVA LIGA,18/04/2024,11:00,Domzale,Koper,2.8,3.65,2.22,1.7,2.07,1.6,2.2,A,A,D,O,O,O,N,N,N
EGYPT - PREMIER LEAGUE,18/04/2024,11:00,Ceramica Cleopatra,Al Ittihad,1.93,3.15,3.9,1.98,1.65,1.78,1.83,A,D,H,O,U,O,Y,N,Y
ARMENIA - PREMIER LEAGUE,18/04/2024,12:00,Shirak Gyumri,Van,2.15,3.15,3.05,1.87,1.78,1.72,2.07,H,H,H,O,U,U,Y,Y,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,18/04/2024,12:00,Al Taawon,Al Khaleej,1.62,3.8,5.0,1.75,2.05,1.8,1.91,H,H,H,O,O,O,N,N,N
DENMARK - 1ST DIVISION,18/04/2024,13:00,Sonderjyske,Vendsyssel,1.65,4.0,4.5,1.67,2.15,1.67,2.1,A,D,H,O,U,O,N,N,N
EUROPE - EUROPA CONFERENCE LEAGUE,18/04/2024,13:45,Fiorentina,Plzen,1.36,4.75,9.0,1.8,2.0,2.1,1.67,H,D,D,U,U,O,N,N,N
EUROPE - EUROPA CONFERENCE LEAGUE,18/04/2024,13:45,Lille,Aston Villa,2.45,3.4,2.8,1.75,2.05,1.57,2.25,H,D,D,U,U,O,N,N,N
EGYPT - PREMIER LEAGUE,18/04/2024,14:00,Future FC,Pharco,1.95,2.82,4.4,2.37,1.45,2.02,1.62,A,D,H,O,U,O,Y,N,Y
EGYPT - PREMIER LEAGUE,18/04/2024,14:00,El Ismaily,ZED,2.52,2.77,3.0,2.22,1.52,1.83,1.78,A,D,H,O,U,O,Y,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,18/04/2024,15:00,Al Shabab,Abha,1.33,5.25,7.0,1.53,2.38,1.83,1.83,H,H,H,O,O,O,N,N,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,18/04/2024,15:00,Al Fateh,Al Raed,2.15,3.6,3.0,1.73,2.08,1.67,2.1,H,H,H,O,O,O,N,N,N
ECUADOR - LIGA PRO,18/04/2024,16:00,Imbabura,U. Catolica,4.33,3.8,1.6,1.8,2.0,1.83,1.83,D,A,H,O,U,U,Y,Y,Y
EUROPE - EUROPA LEAGUE,18/04/2024,16:00,AS Roma,AC Milan,2.8,3.5,2.45,2.0,1.9,1.7,2.05,A,D,H,O,O,O,N,Y,N
EUROPE - EUROPA LEAGUE,18/04/2024,16:00,Atalanta,Liverpool,4.33,4.5,1.65,1.36,3.2,1.44,2.63,A,D,H,O,O,O,N,Y,N
EUROPE - EUROPA CONFERENCE LEAGUE,18/04/2024,16:00,PAOK,Club Brugge KV,1.8,3.6,4.5,1.73,2.08,1.67,2.1,H,D,D,U,U,O,N,N,N
EUROPE - EUROPA LEAGUE,18/04/2024,16:00,West Ham,Bayer Leverkusen,3.6,3.8,1.85,1.62,2.3,1.62,2.2,A,D,H,O,O,O,N,Y,N
EUROPE - EUROPA CONFERENCE LEAGUE,18/04/2024,16:00,Fenerbahce,Olympiacos Piraeus,1.55,4.33,5.0,1.57,2.35,1.62,2.2,H,D,D,U,U,O,N,N,N
EUROPE - EUROPA LEAGUE,18/04/2024,16:00,Marseille,Benfica,2.3,3.5,3.0,1.73,2.1,1.57,2.25,A,D,H,O,O,O,N,Y,N
COLOMBIA - PRIMERA A,18/04/2024,18:00,La Equidad,Fortaleza,2.2,3.2,3.5,2.35,1.57,2.0,1.73,D,H,D,O,O,O,N,N,N
ECUADOR - LIGA PRO,18/04/2024,18:30,Ind. del Valle,Mushuc Runa,1.3,5.5,8.0,1.57,2.35,2.0,1.73,D,A,H,O,U,U,Y,Y,Y
VENEZUELA - LIGA FUTVE,18/04/2024,19:00,Estudiantes Merida,Rayo Zuliano,1.8,3.5,4.0,1.95,1.75,1.82,1.8,H,D,D,O,U,O,Y,N,Y
BOLIVIA - DIVISION PROFESIONAL,18/04/2024,20:00,Bolivar,SA Bulo Bulo,1.25,5.25,8.0,1.44,2.7,1.75,1.87,A,A,H,U,U,O,N,N,Y
COLOMBIA - PRIMERA A,18/04/2024,20:10,Patriotas,Ind. Medellin,2.2,3.25,3.4,2.3,1.6,2.0,1.73,D,H,D,O,O,O,N,N,N
ECUADOR - LIGA PRO,18/04/2024,21:00,Barcelona SC,EL Nacional,1.44,4.5,7.0,1.62,2.25,1.8,1.91,D,A,H,O,U,U,Y,Y,Y
BOLIVIA - DIVISION PROFESIONAL,18/04/2024,21:00,Aurora,Independiente,1.53,4.0,5.0,1.8,2.0,1.78,1.82,A,A,H,U,U,O,N,N,Y
BRAZIL - SERIE A,18/04/2024,21:30,Botafogo RJ,Atletico GO,1.6,3.75,6.0,2.05,1.85,1.95,1.8,D,H,D,U,O,U,N,N,Y
PERU - LIGA 1,18/04/2024,22:00,Alianza Lima,Sport Boys,1.33,5.0,9.5,1.88,1.98,2.25,1.57,H,A,D,O,O,O,N,N,Y
COLOMBIA - PRIMERA A,18/04/2024,22:20,America De Cali,Dep. Pasto,1.7,3.4,5.75,2.1,1.7,2.0,1.73,D,H,D,O,O,O,N,N,N
