Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-14,05:35:00,AUSTRALIA - A-LEAGUE,Adelaide United,Macarthur FC,1.66,5.2,5.3,4.8,3.4,1.4,1.48,3.0,D,D,H,O,O,U,Y,Y,Y
2025-03-14,09:00:00,PARAGUAY - PRIMERA DIVISION,Club 2 de Mayo,General Caballero,2.24,3.7,4.2,2.88,1.47,2.78,2.2,1.7,D,A,H,O,U,O,Y,N,Y
2025-03-14,10:00:00,TURKEY - 1. LIG,Bandirmaspor,Adanaspor AS,1.65,5.4,6.2,4.1,2.18,1.71,1.8,2.1,A,A,H,U,O,O,N,N,N
2025-03-14,10:15:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Beroe,2.08,4.2,4.9,3.1,1.62,2.34,2.02,1.84,A,H,A,U,U,U,N,N,Y
2025-03-14,11:30:00,CROATIA - PRVA NL,Sesvete,Jarun,2.0,3.85,4.7,2.96,1.59,2.34,2.04,1.76,D,H,D,U,U,O,Y,N,Y
2025-03-14,12:00:00,ROMANIA - LIGA 1,Petrolul,FC Botosani,2.78,2.86,3.2,3.0,1.56,2.54,2.06,1.82,A,D,A,U,O,O,Y,N,N
2025-03-14,12:00:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Shirak Gyumri,1.4,3.95,670.0,2.14,1.58,1.94,1.95,1.71,D,A,H,O,O,U,N,Y,N
2025-03-14,12:45:00,BULGARIA - PARVA LIGA,Krumovgrad,Botev Plovdiv,3.55,2.28,2.56,3.0,1.52,2.38,2.12,1.74,A,H,A,U,U,U,N,N,Y
2025-03-14,14:00:00,CROATIA - HNL,Gorica,Slaven Belupo,2.78,2.84,3.55,2.7,1.55,2.18,1.81,1.05,A,A,H,U,O,O,N,Y,N
2025-03-14,14:00:00,POLAND - DIVISION 1,Legnica,Wisla,3.45,2.02,2.34,3.55,2.06,1.57,1.05,1.05,H,D,D,U,O,O,N,N,N
2025-03-14,14:00:00,AUSTRIA - BUNDESLIGA,Rapid Vienna (Am),Admira,4.0,1.98,2.1,3.65,2.04,1.84,1.62,1.86,H,A,H,O,U,O,N,Y,N
2025-03-14,14:00:00,AUSTRIA - BUNDESLIGA,Sturm Graz (Am),Liefering,2.38,2.74,2.98,3.95,2.6,1.53,1.52,2.72,H,A,H,O,U,O,N,Y,N
2025-03-14,14:00:00,AUSTRIA - BUNDESLIGA,Bregenz,Amstetten,3.05,2.3,2.46,3.55,2.22,1.73,1.61,2.46,H,A,H,O,U,O,N,Y,N
2025-03-14,14:00:00,AUSTRIA - BUNDESLIGA,Floridsdorfer AC,A. Lustenau,2.68,2.96,3.25,3.0,1.58,2.44,2.04,1.83,H,A,H,O,U,O,N,Y,N
2025-03-14,14:00:00,POLAND - EKSTRAKLASA,Radomiak Radom,Lechia Gdansk,2.14,3.75,4.1,3.4,2.1,1.82,1.67,2.34,A,A,D,U,O,O,Y,Y,N
2025-03-14,14:00:00,HUNGARY - OTP BANK LIGA,Gyori,Debrecen,1.94,3.7,4.3,3.75,2.24,1.71,1.64,2.28,D,H,D,U,O,O,N,Y,N
2025-03-14,14:30:00,TURKEY - SUPER LIG,Galatasaray,Antalyaspor,1.29,12.0,13.0,6.8,3.05,1.45,1.9,2.02,H,D,D,U,O,O,Y,Y,N
2025-03-14,14:30:00,GERMANY - 2. BUNDESLIGA,Schalke,Hannover,2.7,2.82,2.86,3.55,2.08,1.83,1.68,2.3,D,A,D,O,O,O,N,Y,Y
2025-03-14,14:30:00,GERMANY - 2. BUNDESLIGA,Magdeburg,Hamburger SV,2.56,2.78,2.82,3.85,2.68,1.55,1.49,2.9,D,A,D,O,O,O,N,Y,Y
2025-03-14,14:30:00,TURKEY - 1. LIG,Sanliurfaspor,Erokspor A.S,2.46,2.88,3.25,3.25,1.86,1.96,1.73,2.12,A,A,H,U,O,O,N,N,N
2025-03-14,15:00:00,SERBIA - SUPER LIGA,Jedinstvo U.,Radnicki 1923,4.7,1.69,1.83,4.1,2.08,1.7,1.79,2.04,H,D,D,U,U,U,N,N,N
2025-03-14,15:00:00,GERMANY - 3. LIGA,Saarbrucken,Stuttgart II,1.64,4.4,5.7,3.6,1.97,1.68,1.78,2.12,A,D,D,O,U,O,N,Y,N
