League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
INDONESIA - LIGA 1,12/08/2024,05:30,Arema FC,Dewa United,2.15,3.45,3.0,1.62,2.02,1.53,2.18,A,D,A,O,O,U,Y,N,Y
SOUTH KOREA - K LEAGUE 2,12/08/2024,07:30,Cheongju,Seongnam,2.35,3.25,3.0,2.1,1.7,1.8,1.91,D,D,H,U,O,U,N,N,N
SOUTH KOREA - K LEAGUE 2,12/08/2024,07:30,Suwon Bluewings,Anyang,2.25,3.0,3.3,2.25,1.62,1.91,1.8,D,D,H,U,O,U,N,N,N
INDONESIA - LIGA 1,12/08/2024,09:00,Semen Padang,Borneo,5.7,3.95,1.52,1.65,1.98,1.75,1.85,A,D,A,O,O,U,Y,N,Y
THAILAND - THAI LEAGUE 1,12/08/2024,09:00,Chiangrai Utd,Khonkaen Utd.,1.98,3.3,3.7,1.78,1.98,1.62,2.15,H,H,D,U,O,U,Y,N,Y
ROMANIA - LIGA 2,12/08/2024,11:00,FC Arges,CSM Focsani,1.7,3.55,4.7,1.85,1.88,1.78,1.93,H,A,A,U,U,U,Y,Y,N
UZBEKISTAN - SUPER LEAGUE,12/08/2024,11:00,OKMK,Navbahor Namangan,2.82,2.95,2.52,2.07,1.6,1.8,1.82,H,D,A,U,O,U,Y,N,N
UZBEKISTAN - SUPER LEAGUE,12/08/2024,12:00,Termez Surkhon,Qizilqum,2.07,3.05,3.6,2.15,1.55,1.88,1.72,H,D,A,U,O,U,Y,N,N
SERBIA - PRVA LIGA,12/08/2024,12:30,FK Indjija,Zemun,1.95,3.1,3.65,2.32,1.47,2.09,1.71,A,A,A,U,O,O,N,N,N
ITALY - COPPA ITALIA,12/08/2024,13:00,Frosinone,Pisa,1.8,3.5,4.5,1.75,2.05,1.7,2.05,A,H,A,O,U,O,Y,N,Y
ROMANIA - LIGA 1,12/08/2024,13:00,Petrolul,U. Cluj,3.0,3.1,2.38,2.4,1.53,2.1,1.67,D,H,H,O,U,O,Y,Y,Y
FINLAND - YKKONEN,12/08/2024,13:00,Klubi 04,Atlantis,1.45,4.1,5.25,1.57,2.35,1.67,2.1,D,A,H,O,O,U,Y,N,Y
BULGARIA - PARVA LIGA,12/08/2024,13:00,Septemvri Sofia,Lok. Sofia,2.63,3.1,2.75,2.35,1.57,2.0,1.73,A,H,H,O,O,O,Y,Y,Y
FINLAND - VEIKKAUSLIIGA,12/08/2024,13:00,SJK,VPS,1.75,3.8,3.9,1.53,2.4,1.53,2.38,A,H,H,O,O,U,N,N,N
ITALY - COPPA ITALIA,12/08/2024,13:30,Lecce,Mantova,1.44,4.0,8.5,1.88,1.98,2.05,1.7,A,H,A,O,U,O,Y,N,Y
SWEDEN - SUPERETTAN,12/08/2024,14:00,Landskrona,Sundsvall,1.29,5.75,9.0,1.48,2.6,1.91,1.91,A,D,H,U,O,O,N,N,Y
SWEDEN - SUPERETTAN,12/08/2024,14:00,Orgryte,Orebro,2.55,3.5,2.6,1.62,2.25,1.53,2.38,A,D,H,U,O,O,N,N,Y
PORTUGAL - LIGA PORTUGAL 2,12/08/2024,14:00,Felgueiras,Portimonense,2.7,3.1,2.75,2.25,1.62,1.83,1.83,H,H,A,O,O,U,N,Y,Y
SWEDEN - ALLSVENSKAN,12/08/2024,14:00,Hammarby,Brommapojkarna,1.9,3.75,3.75,1.57,2.35,1.5,2.5,H,D,A,U,U,O,N,N,N
POLAND - DIVISION 1,12/08/2024,14:00,Wisla,Ruch Chorzow,2.25,3.3,2.7,1.88,1.98,1.67,2.1,D,A,A,O,U,U,Y,N,N
POLAND - EKSTRAKLASA,12/08/2024,14:00,Piast Gliwice,GKS Katowice,1.57,3.7,6.25,2.15,1.67,2.2,1.62,H,A,H,O,O,U,N,Y,Y
SERBIA - PRVA LIGA,12/08/2024,14:00,Sloboda,Radnicki S. Mitrovica,2.45,2.9,2.82,2.32,1.47,2.03,1.75,A,A,A,U,O,O,N,N,N
