Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-25,16:30:00,ENGLAND - LEAGUE TWO,Port Vale,Barrow,1.92,4.8,5.0,3.6,1.72,2.34,2.12,1.84,A,A,H,U,U,O,N,N,Y
2025-03-25,16:45:00,ENGLAND - LEAGUE TWO,Carlisle,MK Dons,2.54,2.94,3.05,3.55,2.0,1.97,1.75,2.12,A,A,H,U,U,O,N,N,Y
2025-03-25,16:45:00,SCOTLAND - CHAMPIONSHIP,Morton,Raith,2.7,3.1,3.45,2.92,1.48,2.88,2.16,1.73,A,A,D,U,U,U,N,N,N
2025-03-25,16:45:00,SCOTLAND - CHAMPIONSHIP,Livingston,Falkirk,3.05,2.74,2.86,3.1,1.69,2.28,1.9,1.96,A,A,D,U,U,U,N,N,N
2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,Southend,3.85,2.12,2.18,3.4,1.77,2.12,1.84,2.0,A,A,A,U,U,U,N,N,Y
2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Woking,FC Halifax,3.15,2.66,2.78,3.05,1.55,2.5,2.04,1.81,A,A,A,U,U,U,N,N,Y
2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,Aldershot,2.48,2.76,3.05,3.55,2.1,1.79,1.6,2.38,A,A,A,U,U,U,N,N,Y
2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Altrincham,Solihull Moors,1.98,3.75,4.2,3.75,2.08,1.81,1.7,2.2,A,A,A,U,U,U,N,N,Y
2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,York City,2.7,2.66,2.94,3.25,1.79,2.12,1.84,2.02,A,A,A,U,U,U,N,N,Y
2025-03-25,20:00:00,URUGUAY - PRIMERA DIVISION,Cerro Largo,Torque,2.66,2.86,3.1,3.3,1.87,2.06,1.79,2.12,H,H,H,O,O,O,Y,Y,Y
