Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-23,05:00:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Central Coast Mariners,1.97,3.9,3.95,4.1,2.52,1.64,1.59,2.6,H,A,A,O,O,U,N,N,N
2024-12-23,10:00:00,GREECE - SUPER LEAGUE,Asteras Tripolis,Aris,3.5,2.34,2.44,3.3,1.7,2.28,1.96,1.96,D,H,A,U,U,U,N,Y,Y
2024-12-23,10:30:00,SERBIA - SUPER LIGA,OFK Beograd,TSC,2.74,2.6,2.68,3.6,2.06,1.66,1.66,2.24,H,A,H,U,U,U,N,N,Y
2024-12-23,12:00:00,ROMANIA - LIGA 1,UTA Arad,FC Botosani,2.24,3.55,4.0,3.15,1.65,2.3,1.91,1.88,D,H,A,O,U,O,Y,Y,N
2024-12-23,13:00:00,GREECE - SUPER LEAGUE,OFI Crete,Volos,2.42,3.25,3.5,3.3,1.79,2.14,1.84,2.06,D,H,A,U,U,U,N,Y,Y
2024-12-23,14:00:00,TURKEY - 1. LIG,Amed Sportif Faaliyetler,Umraniyespor,1.84,4.2,5.1,3.35,1.51,1.83,1.7,1.83,H,A,D,O,U,O,Y,N,Y
2024-12-23,14:00:00,TURKEY - SUPER LIG,Hatayspor,Adana Demirspor,1.64,5.9,6.4,4.2,2.16,1.81,1.85,2.1,D,H,H,U,O,U,Y,Y,Y
2024-12-23,14:00:00,TURKEY - 1. LIG,Genclerbirligi,Adanaspor AS,1.5,7.6,9.4,4.2,1.84,2.12,1.98,1.65,H,A,D,O,U,O,Y,N,Y
2024-12-23,14:00:00,TURKEY - SUPER LIG,Basaksehir,Kasimpasa,2.22,3.6,3.7,3.6,2.16,1.79,1.66,2.4,D,H,H,U,O,U,Y,Y,Y
2024-12-23,14:30:00,ITALY - SERIE A,Fiorentina,Udinese,1.63,6.8,7.0,4.1,2.06,1.91,1.95,2.0,A,D,A,O,U,O,N,N,N
2024-12-23,15:00:00,ROMANIA - LIGA 1,Poli Iasi,FCSB,6.8,1.63,1.68,3.75,1.76,2.14,2.12,1.78,D,H,A,O,U,O,Y,Y,N
2024-12-23,15:45:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Nacional,1.5,7.6,8.4,4.4,1.96,1.98,2.14,1.82,H,A,A,U,O,O,N,N,N
2024-12-23,15:45:00,PORTUGAL - LIGA PORTUGAL,Benfica,Estoril,1.1,36.0,40.0,13.5,3.5,1.37,2.56,1.6,H,A,A,U,O,O,N,N,N
2024-12-23,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Roda,3.1,2.16,2.24,4.1,2.8,1.5,1.52,2.76,H,D,A,O,U,O,N,N,Y
2024-12-23,16:30:00,ITALY - SERIE C,Trapani,Foggia,1.66,4.7,6.2,3.75,1.95,1.86,1.77,1.88,A,A,D,U,U,U,Y,N,Y
2024-12-23,16:45:00,ITALY - SERIE A,Inter,Como,1.26,14.5,15.0,7.0,2.92,1.5,2.0,1.95,A,D,A,O,U,O,N,N,N
2024-12-23,17:00:00,ENGLAND - LEAGUE ONE,Crawley,Birmingham,9.6,1.39,1.41,5.3,2.32,1.67,2.0,1.91,D,D,A,O,O,U,Y,N,Y
2024-12-23,17:00:00,BOLIVIA - DIVISION PROFESIONAL,CDT Real Oruro,Royal Pari,1.25,5.5,1000.0,4.2,2.38,1.4,1.01,1.01,H,A,A,O,U,U,N,Y,N
2024-12-23,17:45:00,PORTUGAL - LIGA PORTUGAL,Estrela,Rio Ave,2.38,3.25,3.45,3.35,1.81,2.08,1.82,2.1,H,A,A,U,O,O,N,N,N
