Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-23,04:30,CHINA 2,Foshan Nanshi,Dingnan Ganlian,2.87,2.4,3.05,1.6,2.2,1.85,1.75,H,H,H,U,O,U,N,Y,Y
2025-04-23,07:30,SOUTH KOREA 1,Anyang,Ulsan HD,4.33,1.83,3.6,1.78,1.96,1.83,1.83,H,H,A,O,O,O,N,N,N
2025-04-23,08:30,CHINA 2,Guangxi Pingguo Haliao,Guangdong GZ-Power,3.45,1.98,3.4,1.69,2.04,1.85,1.75,H,H,H,U,O,U,N,Y,Y
2025-04-23,08:30,CHINA 2,Shijiazhuang Gongfu,Suzhou Dongwu,2.72,2.87,2.65,1.48,2.46,1.88,1.72,H,H,H,U,O,U,N,Y,Y
2025-04-23,10:00,ITALY 4,Mestre,Bassano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,A,U,O,U,Y,Y,Y
2025-04-23,10:00,CROATIA 1,Gorica,D. Zagreb,6.25,1.45,4.5,1.92,1.82,2.0,1.73,A,H,H,O,U,U,N,Y,N
2025-04-23,10:15,SAUDI ARABIA 2,Abha,Al Jandal,1.94,3.4,3.45,1.91,1.8,1.7,2.03,A,A,D,U,O,U,Y,N,Y
2025-04-23,11:00,SERBIA 1,Novi Pazar,Vojvodina,2.72,2.22,3.5,1.99,1.76,1.62,2.15,A,H,A,O,U,O,Y,Y,N
2025-04-23,11:00,SERBIA 2,Mladost GAT,Radnik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,SERBIA 2,Borac 1926,Graficar Beograd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,SERBIA 2,Trayal Krusevac,Radnicki S. Mitrovica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,SERBIA 2,Sloven Ruma,Smederevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,SERBIA 2,FK Indjija,Dubocica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,SERBIA 2,Vrsac,Vozdovac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,11:00,BOSNIA 1,Sloga Doboj,Zrinjski,6.0,1.44,4.4,2.17,1.64,1.8,1.8,D,A,D,O,U,O,Y,N,N
2025-04-23,11:30,BOSNIA 2,Leotar,Kozara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,A,O,O,O,Y,Y,N
2025-04-23,12:00,FINLAND 1,KuPS,Mariehamn,1.33,9.5,5.0,1.95,1.85,2.2,1.62,D,D,H,O,O,U,N,N,Y
2025-04-23,12:00,SERBIA 1,Mladost,TSC,4.1,1.75,3.55,1.98,1.77,1.7,2.02,A,H,A,O,U,O,Y,Y,N
2025-04-23,12:00,SPAIN 4,Real Avila,Salamanca,2.15,3.45,3.0,1.42,2.65,2.15,1.55,H,H,D,U,U,U,N,Y,N
2025-04-23,12:00,ESTONIA 1,Parnu JK Vaprus,Narva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,A,O,U,O,N,Y,N
2025-04-23,12:00,GREECE 1,Panserraikos,Panetolikos,2.15,3.6,3.1,1.55,2.48,2.1,1.67,H,A,H,U,O,U,Y,Y,N
2025-04-23,12:00,GREECE 1,Lamia,Volos,7.0,1.48,4.1,1.52,2.55,2.75,1.4,H,A,H,U,O,U,Y,Y,N
2025-04-23,12:30,FINLAND 2,PK-35,Lahti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,D,U,U,U,N,N,N
2025-04-23,12:30,FINLAND 2,Ekenas,KaPa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,D,U,U,U,N,N,N
2025-04-23,12:30,FINLAND 2,Klubi 04,JaPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,D,U,U,U,N,N,N
2025-04-23,12:30,CROATIA 1,Hajduk Split,Istra 1961,1.5,5.75,4.1,1.73,2.03,2.2,1.62,A,H,H,O,U,U,N,Y,N
2025-04-23,12:50,SAUDI ARABIA 2,Al Jubail,Al Hazem,4.8,1.56,4.0,2.13,1.64,1.71,2.03,A,A,D,U,O,U,Y,N,Y
2025-04-23,12:55,SAUDI ARABIA 1,Al Riyadh,Al Fateh,2.75,2.5,3.4,2.36,1.55,1.44,2.63,H,A,A,O,O,O,N,Y,Y
2025-04-23,13:00,ITALY 3,Gubbio,AC Milan U23,2.47,2.75,3.2,1.55,2.36,2.02,1.72,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Legnago Salus,Pescara,4.25,1.75,3.4,1.67,2.12,1.95,1.75,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Arezzo,Lucchese,1.72,4.65,3.5,1.71,2.06,1.95,1.75,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Pontedera,Rimini,2.15,3.25,3.25,1.68,2.11,1.87,1.83,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Sestri Levante,Ascoli,4.0,1.93,3.2,1.64,2.18,1.91,1.8,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Ternana,Pianese,1.47,7.3,3.85,2.02,1.74,1.83,1.88,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Torres,Carpi,1.57,5.7,3.7,1.76,1.99,2.0,1.72,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,SLOVAKIA 1,Zilina,Kosice,1.9,3.6,3.8,2.03,1.74,1.65,2.1,H,A,H,U,U,U,Y,Y,N
2025-04-23,13:00,POLAND 2,Odra Opole,S. Rzeszow,2.72,2.4,3.35,1.87,1.86,1.65,2.1,D,D,A,U,O,U,N,N,Y
2025-04-23,13:00,ITALY 3,Pineto,Entella,3.6,2.0,3.35,1.61,2.22,2.0,1.72,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Campobasso,Perugia,2.42,2.87,2.95,1.58,2.3,1.93,1.78,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ITALY 3,Vis Pesaro,Spal,2.1,3.4,3.2,1.74,2.02,1.78,1.93,H,A,H,O,U,O,Y,Y,Y
2025-04-23,13:00,ESTONIA 1,Paide,Levadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,A,O,U,O,N,Y,N
2025-04-23,13:00,FINLAND 1,SJK,AC Oulu,1.62,5.0,4.2,2.2,1.66,1.7,2.05,D,D,H,O,O,U,N,N,Y
2025-04-23,13:00,SERBIA 1,Partizan,OFK Beograd,1.47,5.7,4.15,2.12,1.67,1.87,1.83,A,H,A,O,U,O,Y,Y,N
2025-04-23,13:00,SERBIA 2,Sloboda,Zemun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,U,O,Y,N,N
2025-04-23,13:00,BOSNIA 1,Siroki Brijeg,GOSK Gabela,1.33,7.5,4.9,2.36,1.55,1.83,1.78,D,A,D,O,U,O,Y,N,N
2025-04-23,13:10,SAUDI ARABIA 1,Al Kholood,Al Okhdood,2.38,2.88,3.4,1.91,1.83,1.67,2.1,H,A,A,O,O,O,N,Y,Y
2025-04-23,13:10,SAUDI ARABIA 2,Al Bukiryah,Al Safa,1.4,6.4,4.3,2.01,1.72,1.94,1.77,A,A,D,U,O,U,Y,N,Y
2025-04-23,13:30,AUSTRIA 1,Salzburg,Wolfsberger AC,1.7,4.5,3.9,2.15,1.68,1.62,2.2,H,D,D,U,U,O,Y,N,Y
2025-04-23,13:30,AUSTRIA 1,BW Linz,SK Rapid,3.9,1.95,3.4,1.78,2.0,1.91,1.91,H,D,D,U,U,O,Y,N,Y
2025-04-23,13:30,ITALY 1,Genoa,Lazio,3.3,2.3,3.2,1.65,2.25,1.95,1.8,H,H,A,U,U,O,N,N,N
2025-04-23,13:30,ITALY 1,Cagliari,Fiorentina,3.1,2.45,3.1,1.7,2.15,1.91,1.91,H,H,A,U,U,O,N,N,N
2025-04-23,13:30,ITALY 1,Parma,Juventus,4.75,1.75,3.6,1.88,1.92,1.8,1.95,H,H,A,U,U,O,N,N,N
2025-04-23,13:30,ITALY 1,Torino,Udinese,2.4,3.3,2.9,1.55,2.45,2.0,1.75,H,H,A,U,U,O,N,N,N
2025-04-23,14:00,SERBIA 1,Radnicki 1923,Crvena zvezda,6.1,1.4,4.55,2.5,1.49,1.7,2.05,A,H,A,O,U,O,Y,Y,N
2025-04-23,14:00,SWEDEN 1,Elfsborg,Sirius,1.62,5.0,4.1,2.2,1.68,1.75,2.0,H,A,H,U,O,O,N,Y,Y
2025-04-23,14:00,SWEDEN 1,Halmstad,Mjallby,4.2,1.85,3.5,1.72,2.15,1.95,1.8,H,A,H,U,O,O,N,Y,Y
2025-04-23,14:00,SWEDEN 1,Hammarby,Malmo FF,2.38,2.9,3.3,1.8,2.0,1.75,2.0,H,A,H,U,O,O,N,Y,Y
2025-04-23,14:00,SWEDEN 1,Hacken,Degerfors,1.55,5.25,4.5,2.4,1.58,1.7,2.05,H,A,H,U,O,O,N,Y,Y
2025-04-23,14:00,SPAIN 1,Ath Bilbao,Las Palmas,1.36,7.0,5.25,2.05,1.78,2.05,1.7,A,H,H,O,O,U,Y,Y,Y
2025-04-23,14:00,SPAIN 1,Celta Vigo,Villarreal,2.5,2.8,3.4,2.2,1.68,1.57,2.25,A,H,H,O,O,U,Y,Y,Y
2025-04-23,14:30,GREECE 1,Athens Kallithea,Levadiakos,1.9,4.2,3.3,1.69,2.19,2.0,1.75,H,A,H,U,O,U,Y,Y,N
2025-04-23,15:00,ICELAND 1,Hafnarfjordur,KR Reykjavik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,D,O,O,O,Y,Y,N
2025-04-23,15:00,ICELAND 1,Akranes,Vestri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,D,O,O,O,Y,Y,N
2025-04-23,15:00,ICELAND 1,Valur,KA Akureyri,1.47,5.4,4.75,3.15,1.33,1.42,2.65,D,H,D,O,O,O,Y,Y,N
2025-04-23,15:00,SAUDI ARABIA 1,Al Khaleej,Al Qadisiya,5.75,1.55,4.1,2.11,1.68,1.73,2.0,H,A,A,O,O,O,N,Y,Y
2025-04-23,15:00,NETHERLANDS 1,Groningen,Heracles,2.0,4.2,3.2,1.72,2.07,1.91,1.91,H,A,H,O,O,U,N,Y,Y
2025-04-23,15:00,CROATIA 1,Rijeka,Osijek,1.5,6.5,3.9,1.73,2.03,2.1,1.67,A,H,H,O,U,U,N,Y,N
2025-04-23,15:30,AUSTRIA 1,Austria Vienna,Sturm Graz,2.7,2.7,3.1,1.83,1.95,1.7,2.05,H,D,D,U,U,O,Y,N,Y
2025-04-23,15:30,BELGIUM 1,Anderlecht,Gent,1.91,4.0,3.6,1.94,1.83,1.72,2.05,D,A,D,O,U,U,N,Y,Y
2025-04-23,15:30,BELGIUM 1,Antwerp,Genk,3.3,2.12,3.65,2.17,1.66,1.55,2.35,D,A,D,O,U,U,N,Y,Y
2025-04-23,15:45,BOSNIA 1,Zeljeznicar,Borac Banja Luka,2.95,2.4,2.95,1.58,2.3,1.88,1.72,D,A,D,O,U,O,Y,N,N
2025-04-23,16:00,ENGLAND 1,Arsenal,Crystal Palace,1.4,7.5,4.75,1.96,1.89,2.1,1.67,A,A,H,U,O,U,N,Y,N
2025-04-23,16:15,ICELAND 1,Breidablik,Stjarnan,1.55,5.0,4.3,2.85,1.39,1.47,2.52,D,H,D,O,O,O,Y,Y,N
2025-04-23,16:30,SPAIN 1,Alaves,Real Sociedad,2.35,3.4,3.0,1.5,2.6,2.1,1.67,A,H,H,O,O,U,Y,Y,Y
2025-04-23,16:30,SPAIN 1,Getafe,Real Madrid,4.75,1.75,3.6,1.83,1.98,1.91,1.91,A,H,H,O,O,U,Y,Y,Y
2025-04-23,17:00,MEXICO 2,Tepatitlan de Morelos,Leones Negros,2.27,2.8,3.45,2.1,1.68,1.57,2.1,D,H,D,U,U,O,N,Y,N
2025-04-23,17:00,MEXICO 2,Tampico Madero,Celaya,2.72,2.35,3.35,1.74,2.01,1.75,1.85,D,H,D,U,U,O,N,Y,N
2025-04-23,17:00,MEXICO 2,Atl. Morelia,Atlante,3.0,2.18,3.35,1.96,1.79,1.6,2.05,D,H,D,U,U,O,N,Y,N
2025-04-23,17:00,MEXICO 2,Venados,Zacatecas Mineros,2.37,2.67,3.4,2.14,1.66,1.55,2.15,D,H,D,U,U,O,N,Y,N
2025-04-23,17:30,ECUADOR 2,Gualaceo,San Antonio,1.98,3.75,3.15,1.45,2.37,2.12,1.57,H,D,H,O,O,O,Y,Y,N
2025-04-23,17:30,ECUADOR 2,Leones del Norte,Atletico Vinotinto,1.88,3.8,3.4,1.66,2.1,1.91,1.7,H,D,H,O,O,O,Y,Y,N
2025-04-23,19:00,COPA LIBERTADORES,Olimpia Asuncion (Par),Penarol (Uru),2.2,3.6,3.1,1.45,2.69,2.2,1.62,A,D,D,U,O,O,N,Y,Y
2025-04-23,19:00,COPA LIBERTADORES,SA Bulo Bulo (Bol),Velez Sarsfield (Arg),5.25,1.65,3.9,1.87,1.9,1.91,1.91,A,D,D,U,O,O,N,Y,Y
2025-04-23,19:00,COPA SUDAMERICANA,Huracan (Arg),America De Cali (Col),1.83,5.0,3.25,1.5,2.5,2.25,1.57,H,D,H,O,U,O,N,N,Y
2025-04-23,19:00,COPA SUDAMERICANA,U. Espanola (Chi),Fluminense (Bra),2.45,3.1,3.1,1.62,2.2,1.83,1.83,H,D,H,O,U,O,N,N,Y
2025-04-23,21:00,COLOMBIA 2,Barranquilla,Quindio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,A,U,U,O,Y,N,Y
2025-04-23,21:30,USA 2,San Antonio,Colorado Springs,2.05,3.45,3.35,1.86,1.88,1.72,2.02,D,H,H,O,U,U,Y,Y,N
2025-04-23,21:30,COPA LIBERTADORES,Estudiantes L.P. (Arg),Botafogo RJ (Bra),2.15,3.6,3.2,1.55,2.4,2.1,1.67,A,D,D,U,O,O,N,Y,Y
2025-04-23,21:30,COPA LIBERTADORES,Libertad Asuncion (Par),Sao Paulo (Bra),3.0,2.7,2.88,1.43,2.73,2.2,1.62,A,D,D,U,O,O,N,Y,Y
2025-04-23,21:30,COPA SUDAMERICANA,Caracas (Ven),Atletico-MG (Bra),7.5,1.45,4.2,1.75,2.0,2.2,1.62,H,D,H,O,U,O,N,N,Y
2025-04-23,21:30,COPA SUDAMERICANA,Vitoria (Bra),Cerro Largo (Uru),1.48,6.25,4.33,1.85,1.9,2.1,1.67,H,D,H,O,U,O,N,N,Y
2025-04-23,22:00,USA 2,New Mexico,Monterey Bay,1.93,3.65,3.5,1.76,1.99,1.83,1.87,D,H,H,O,U,U,Y,Y,N
2025-04-23,23:00,COPA LIBERTADORES,Bucaramanga (Col),Fortaleza (Bra),2.8,2.6,3.2,1.49,2.54,2.1,1.67,A,D,D,U,O,O,N,Y,Y
2025-04-23,23:00,COPA SUDAMERICANA,Mushuc Runa (Ecu),Union de Santa Fe (Arg),2.0,4.0,3.4,1.68,2.1,1.91,1.8,H,D,H,O,U,O,N,N,Y
2025-04-23,23:00,COPA SUDAMERICANA,Grau (Per),Sp. Luqueno (Par),2.5,2.9,3.2,1.57,2.3,2.0,1.73,H,D,H,O,U,O,N,N,Y
