Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-16,00:00,MEXICO 1,Juarez,Necaxa,2.63,2.63,3.4,2.05,1.75,1.53,2.38,A,H,H,O,O,U,N,Y,N
2025-04-16,00:05,MEXICO 1,Cruz Azul,Club Leon,1.57,5.75,4.1,2.15,1.68,1.75,2.0,A,H,H,O,O,U,N,Y,N
2025-04-16,07:00,JAPAN 1,Vissel Kobe,Kawasaki Frontale,2.25,3.2,3.3,1.77,1.98,1.8,1.95,A,H,A,U,O,U,Y,N,Y
2025-04-16,07:00,JAPAN 1,Yokohama F. Marinos,Shimizu S-Pulse,2.5,2.8,3.25,1.75,2.01,1.8,1.95,A,H,A,U,O,U,Y,N,Y
2025-04-16,07:00,CHINA 1,Tianjin Jinmen Tiger,Shanghai Port,6.25,1.48,4.5,2.7,1.43,1.57,2.25,H,D,A,U,U,O,Y,Y,N
2025-04-16,07:30,JAPAN 1,Urawa Reds,Kyoto,2.1,3.5,3.3,1.72,2.05,1.8,1.95,A,H,A,U,O,U,Y,N,Y
2025-04-16,08:00,CHINA 1,Dalian Yingbo,Henan Songshan Longmen,2.5,2.8,3.3,1.93,1.81,1.67,2.1,H,D,A,U,U,O,Y,Y,N
2025-04-16,08:00,UKRAINE 1,Kryvbas,Shakhtar Donetsk,5.2,1.6,3.7,1.95,1.8,1.75,1.85,A,A,D,U,U,U,N,Y,Y
2025-04-16,08:00,CHINA 1,Zhejiang Professional,Meizhou Hakka,1.38,7.0,5.0,2.75,1.41,1.62,2.2,H,D,A,U,U,O,Y,Y,N
2025-04-16,08:35,CHINA 1,Chengdu Rongcheng,Yunnan Yukun,1.38,8.0,5.0,2.35,1.55,1.8,1.95,H,D,A,U,U,O,Y,Y,N
2025-04-16,09:00,CHINA 1,Shanghai Shenhua,Qingdao Hainiu,1.17,15.0,8.0,2.7,1.43,2.1,1.67,H,D,A,U,U,O,Y,Y,N
2025-04-16,11:30,BOSNIA 2,BSK Banja Luka,Prijedor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,H,D,U,O,U,N,Y,N
2025-04-16,12:00,CZECH 2,Jihlava,Zlin,3.1,2.1,3.3,0.0,0.0,0.0,0.0,D,H,H,U,O,O,N,Y,N
2025-04-16,12:00,CZECH 2,Opava,Sigma Olomouc B,2.42,2.7,3.15,1.87,1.83,1.66,2.1,D,H,H,U,O,O,N,Y,N
2025-04-16,12:00,CZECH 2,Ostrava B,Zizkov,1.94,3.45,3.4,0.0,0.0,0.0,0.0,D,H,H,U,O,O,N,Y,N
2025-04-16,12:00,CZECH 2,Slavia Prague B,Vlasim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,H,U,O,O,N,Y,N
2025-04-16,12:00,CZECH 2,Chrudim,Vyskov,2.29,2.9,3.15,1.78,1.93,1.74,1.98,D,H,H,U,O,O,N,Y,N
2025-04-16,12:00,CZECH 2,Varnsdorf,Taborsko,2.45,2.7,3.1,0.0,0.0,0.0,0.0,D,H,H,U,O,O,N,Y,N
2025-04-16,12:45,SAUDI ARABIA 2,Al Safa,Abha,3.0,2.18,3.35,1.89,1.82,1.65,2.0,A,D,D,U,U,U,Y,Y,N
