Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-14,07:45:00,AUSTRALIA - A-LEAGUE,Perth Glory,WS Wanderers,5.2,1.67,1.68,4.6,3.05,1.45,1.53,2.76,D,A,D,O,O,O,N,Y,N
2025-01-14,14:30:00,GERMANY - BUNDESLIGA,Holstein Kiel,Dortmund,6.6,1.53,1.54,5.0,3.0,1.47,1.6,2.56,H,D,A,O,O,O,N,Y,N
2025-01-14,14:30:00,ITALY - SERIE A,Como,AC Milan,4.1,2.02,2.04,3.7,2.12,1.86,1.74,2.28,A,D,A,O,U,O,N,N,N
2025-01-14,16:30:00,ENGLAND - PREMIER LEAGUE,Brentford,Manchester City,5.2,1.68,1.7,4.5,3.2,1.43,1.51,2.88,H,D,A,U,O,O,N,N,Y
2025-01-14,16:30:00,ENGLAND - PREMIER LEAGUE,Chelsea,Bournemouth,1.62,5.6,5.7,4.8,3.0,1.49,1.58,2.66,H,D,A,U,O,O,N,N,Y
2025-01-14,16:30:00,ENGLAND - PREMIER LEAGUE,West Ham,Fulham,3.05,2.48,2.5,3.6,2.24,1.78,1.65,2.46,H,D,A,U,O,O,N,N,Y
2025-01-14,16:30:00,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Freiburg,1.82,4.6,4.8,4.2,2.48,1.65,1.64,2.48,H,D,A,O,O,O,N,Y,N
2025-01-14,16:30:00,GERMANY - BUNDESLIGA,Wolfsburg,B. Monchengladbach,2.12,3.65,3.7,3.9,2.46,1.67,1.59,2.62,H,D,A,O,O,O,N,Y,N
2025-01-14,16:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,Mainz,1.38,9.2,9.4,5.8,2.68,1.59,1.85,2.1,H,D,A,O,O,O,N,Y,N
2025-01-14,16:45:00,ENGLAND - CHAMPIONSHIP,Plymouth,Oxford Utd,2.54,3.1,3.15,3.45,1.93,2.02,1.75,2.18,H,D,D,U,U,U,N,N,N
2025-01-14,16:45:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Ayr,3.45,2.46,2.58,2.98,1.6,2.44,1.96,1.86,H,H,H,U,O,U,N,Y,N
2025-01-14,16:45:00,ENGLAND - CHAMPIONSHIP,Cardiff,Watford,2.6,3.1,3.15,3.35,1.85,2.1,1.84,2.12,H,D,D,U,U,U,N,N,N
2025-01-14,16:45:00,WALES - CYMRU PREMIER,Cardiff Metropolitan,TNS,8.2,1.24,1.25,6.8,2.74,1.4,1.83,1.96,H,H,H,U,O,U,N,Y,Y
2025-01-14,16:45:00,WALES - CYMRU PREMIER,Barry,Haverfordwest,3.5,2.06,2.26,3.35,1.76,1.97,1.79,1.92,H,H,H,U,O,U,N,Y,Y
2025-01-14,16:45:00,WALES - CYMRU PREMIER,Caernarfon,Flint Town United,1.84,3.45,4.2,3.95,2.9,1.42,1.46,2.68,H,H,H,U,O,U,N,Y,Y
2025-01-14,16:45:00,WALES - CYMRU PREMIER,Newtown,Penybont,5.8,1.57,1.64,3.95,1.98,1.7,1.84,1.96,H,H,H,U,O,U,N,Y,Y
2025-01-14,16:45:00,WALES - CYMRU PREMIER,Connahs Q.,Bala,1.94,3.85,5.1,3.25,1.74,1.98,1.74,1.79,H,H,H,U,O,U,N,Y,Y
2025-01-14,16:45:00,SCOTLAND - CHAMPIONSHIP,Livingston,Airdrieonians,1.31,11.5,14.0,5.5,2.02,1.72,2.14,1.66,H,H,H,U,O,U,N,Y,N
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Solihull Moors,Eastleigh,1.66,3.85,6.4,3.4,2.16,1.64,1.01,1.01,H,H,H,U,U,U,N,Y,Y
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Gateshead,FC Halifax,1.69,4.3,5.5,4.1,2.12,1.75,1.75,2.08,H,H,H,U,U,U,N,Y,Y
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Forest Green,Barnet,2.28,3.15,3.4,3.45,2.02,1.66,1.62,2.06,H,H,H,U,U,U,N,Y,Y
2025-01-14,16:45:00,SCOTLAND - LEAGUE TWO,Peterhead,Stranraer,1.67,5.0,6.8,3.45,1.74,1.98,1.91,1.8,H,H,D,U,U,U,Y,Y,N
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Ebbsfleet,Yeovil,4.5,1.62,1.95,3.55,1.42,1.9,1.01,1.01,H,H,H,U,U,U,N,Y,Y
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Aldershot,Braintree,2.08,3.85,4.4,3.3,1.87,1.91,1.75,2.02,H,H,H,U,U,U,N,Y,Y
2025-01-14,16:45:00,ENGLAND - LEAGUE ONE,Exeter,Mansfield,1.74,1.04,7.0,1.74,0.0,0.0,0.0,0.0,A,A,D,U,U,O,N,N,N
2025-01-14,16:45:00,ITALY - SERIE A,Atalanta,Juventus,2.14,4.1,4.2,3.35,1.75,2.28,1.98,1.97,A,D,A,O,U,O,N,N,N
2025-01-14,16:45:00,ENGLAND - NATIONAL LEAGUE,Altrincham,Maidenhead,1.62,5.3,5.9,4.2,2.08,1.75,1.75,2.0,H,H,H,U,U,U,N,Y,Y
2025-01-14,17:00:00,ENGLAND - PREMIER LEAGUE,Nottingham,Liverpool,5.7,1.68,1.69,4.3,2.4,1.69,1.72,2.3,H,D,A,U,O,O,N,N,Y
2025-01-14,17:00:00,SCOTLAND - PREMIERSHIP,Dundee FC,Celtic,16.0,1.21,1.22,8.2,2.96,1.46,2.1,1.83,A,D,D,O,O,U,N,N,N
