Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-08-03,00:00,MEXICO 2,Dorados de Sinaloa,Cancun,2.82,2.37,3.2,1.83,1.83,1.65,2.0,H,H,D,U,O,U,Y,N,Y
2025-08-03,05:00,ROMANIA 2,Chindia Targoviste,Sepsi Sf. Gheorghe,4.3,1.82,3.4,1.79,1.85,1.85,1.85,A,H,D,U,U,U,Y,N,Y
2025-08-03,05:15,CZECH 2,Slavia Prague B,Ceske Budejovice,1.47,4.5,4.33,2.12,1.61,1.8,1.91,D,H,A,O,O,O,Y,N,Y
2025-08-03,05:15,CZECH 2,Zizkov,Prostejov,1.7,3.8,3.8,1.98,1.7,1.73,2.0,D,H,A,O,O,O,Y,N,Y
2025-08-03,05:30,SLOVAKIA 2,Zilina B,Lubovna,2.0,3.3,3.5,1.93,1.74,1.62,2.02,A,D,A,U,U,O,Y,N,N
2025-08-03,05:30,SLOVAKIA 2,Malzenice,Puchov,2.72,2.4,3.25,1.87,1.79,1.62,2.02,A,D,A,U,U,O,Y,N,N
2025-08-03,05:30,AUSTRIA 2,Hertha Wels,Floridsdorfer AC,2.7,2.42,3.4,2.08,1.75,1.55,2.3,D,D,H,U,U,U,Y,Y,Y
2025-08-03,06:00,UKRAINE 2,MFC Metalurh,Metalist Kharkiv,3.1,2.0,3.25,1.64,2.03,1.85,1.77,A,A,D,U,U,O,N,Y,Y
2025-08-03,07:00,JAPAN 2,Kumamoto,Mito,3.0,2.3,3.25,1.7,1.98,1.8,1.91,H,D,D,O,O,U,Y,N,Y
2025-08-03,07:00,UKRAINE 1,Kudrivka-Nyva,Oleksandriya,7.0,1.5,3.6,1.58,2.4,2.4,1.45,A,A,A,U,O,U,Y,N,Y
2025-08-03,08:00,UKRAINE 2,Probiy Horodenka,FC Chernihiv,1.98,3.4,3.25,1.69,1.96,1.85,1.87,A,A,D,U,U,O,N,Y,Y
2025-08-03,08:00,ENGLAND 3,Stockport County,Bolton,1.91,3.6,3.5,1.9,1.9,1.75,2.0,H,A,H,O,O,U,Y,N,N
2025-08-03,08:00,CHINA 1,Dalian Yingbo,Qingdao Hainiu,1.65,5.25,3.75,1.86,1.94,1.95,1.8,A,A,D,O,O,O,Y,N,Y
2025-08-03,08:30,GERMANY 2,Greuther Furth,SG Dynamo Dresden,2.25,2.63,3.4,2.3,1.6,1.5,2.5,D,A,A,U,O,U,Y,N,Y
2025-08-03,08:30,GERMANY 2,Hannover,Kaiserslautern,1.91,3.6,3.75,2.2,1.65,1.57,2.25,D,A,A,U,O,U,Y,N,Y
2025-08-03,08:30,GERMANY 2,Magdeburg,Braunschweig,1.8,4.0,3.8,2.05,1.68,1.67,2.1,D,A,A,U,O,U,Y,N,Y
2025-08-03,08:30,BELGIUM 1,Genk,Antwerp,1.67,4.5,3.9,2.24,1.63,1.62,2.2,D,D,H,O,U,U,Y,N,N
2025-08-03,08:35,CHINA 1,Beijing Guoan,Tianjin Jinmen Tiger,1.42,6.5,4.75,2.55,1.47,1.62,2.2,A,A,D,O,O,O,Y,N,Y
2025-08-03,08:35,CHINA 1,Wuhan Three Towns,Changchun Yatai,1.7,4.33,4.1,2.2,1.67,1.67,2.1,A,A,D,O,O,O,Y,N,Y
2025-08-03,09:00,SWEDEN 1,Hacken,Elfsborg,2.9,2.25,3.7,2.2,1.67,1.57,2.25,D,H,D,U,U,O,Y,Y,Y
2025-08-03,09:00,SWEDEN 1,Djurgarden,Halmstad,1.27,10.0,5.5,2.2,1.67,2.1,1.67,D,H,D,U,U,O,Y,Y,Y
2025-08-03,09:00,SWITZERLAND 2,Yverdon,Lausanne Ouchy,2.08,2.9,3.75,2.17,1.59,1.55,2.28,H,D,A,U,O,O,Y,N,Y
2025-08-03,09:00,DENMARK 1,Randers FC,Silkeborg,1.86,3.8,3.7,2.1,1.71,1.62,2.2,D,H,D,O,O,U,Y,Y,N
2025-08-03,09:00,CHINA 1,Shenzhen Xinpengcheng,Zhejiang Professional,3.75,1.95,3.5,2.04,1.73,1.62,2.2,A,A,D,O,O,O,Y,N,Y
2025-08-03,09:00,SWITZERLAND 1,Thun,Lausanne,2.75,2.4,3.5,2.18,1.69,1.57,2.25,D,D,A,O,O,U,Y,Y,Y
2025-08-03,09:30,NORWAY 1,HamKam,Bodo/Glimt,6.25,1.38,5.5,2.7,1.45,1.67,2.1,D,H,H,U,U,U,N,Y,N
2025-08-03,09:30,CZECH 2,Ostrava B,Artis Brno,3.8,1.69,3.7,1.98,1.7,1.73,2.0,D,H,A,O,O,O,Y,N,Y
2025-08-03,09:30,POLAND 2,Slask Wroclaw,Ruch Chorzow,2.0,3.2,3.6,2.06,1.71,1.67,2.1,H,H,H,O,O,O,Y,N,N
