Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-31,05:35:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,WS Wanderers,2.92,2.4,2.42,4.0,2.96,1.5,1.46,3.0,H,D,H,U,O,O,Y,N,Y
2025-01-31,11:00:00,EGYPT - PREMIER LEAGUE,El Gouna,Haras El Hodood,2.36,3.85,4.8,2.6,1.31,3.0,1.12,1.05,A,H,D,U,U,O,Y,Y,Y
2025-01-31,11:00:00,EGYPT - PREMIER LEAGUE,El Ismaily,El Gaish,2.54,3.55,3.85,2.72,1.39,3.0,2.22,1.63,A,H,D,U,U,O,Y,Y,Y
2025-01-31,12:00:00,ROMANIA - LIGA 1,FC Hermannstadt,UTA Arad,2.18,3.7,4.7,3.05,1.65,1.97,1.02,1.02,H,H,D,U,O,U,Y,Y,Y
2025-01-31,13:00:00,CROATIA - HNL,Istra 1961,Gorica,1.84,5.1,6.2,3.1,1.67,2.18,1.93,1.84,D,D,D,U,O,O,Y,Y,Y
2025-01-31,13:00:00,SERBIA - SUPER LIGA,Napredak,Vojvodina,4.5,1.93,2.1,3.1,1.56,2.42,2.08,1.79,A,D,H,U,O,U,Y,Y,N
2025-01-31,14:00:00,EGYPT - PREMIER LEAGUE,Pyramids,Zamalek,2.2,3.5,3.8,3.35,1.89,1.96,1.78,2.12,A,H,D,U,U,O,Y,Y,Y
2025-01-31,14:00:00,TURKEY - SUPER LIG,Eyupspor,Sivasspor,1.8,4.9,5.3,3.85,2.12,1.81,1.75,2.22,A,H,H,O,U,U,N,N,Y
2025-01-31,14:00:00,TURKEY - SUPER LIG,Konyaspor,Bodrumspor,2.16,4.1,4.3,3.3,1.72,2.32,1.91,1.92,A,H,H,O,U,U,N,N,Y
2025-01-31,14:00:00,TURKEY - 1. LIG,Corum,Bandirmaspor,2.48,3.1,3.55,3.05,1.65,2.16,1.8,1.96,H,A,D,O,O,O,N,Y,Y
2025-01-31,14:00:00,POLAND - EKSTRAKLASA,GKS Katowice,Stal Mielec,2.24,3.4,3.55,3.55,2.18,1.79,1.6,2.44,A,D,D,U,O,U,N,N,Y
2025-01-31,14:30:00,GERMANY - 2. BUNDESLIGA,Nurnberg,Darmstadt,2.42,3.05,3.1,3.75,2.5,1.61,1.54,2.58,D,A,A,O,U,U,Y,N,N
2025-01-31,14:30:00,GERMANY - 2. BUNDESLIGA,Elversberg,Karlsruher SC,2.12,3.5,3.6,3.9,2.62,1.59,1.54,2.66,D,A,A,O,U,U,Y,N,N
2025-01-31,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Leixoes,0.0,0.0,0.0,0.0,1.17,1.01,0.0,0.0,D,H,H,U,U,U,Y,N,N
2025-01-31,15:00:00,GERMANY - 3. LIGA,Alemannia Aachen,Cottbus,2.52,2.76,3.05,3.45,2.0,1.86,1.67,2.26,H,H,H,O,O,U,Y,Y,Y
2025-01-31,15:00:00,ROMANIA - LIGA 1,Unirea Dej,Din. Bucuresti,4.0,2.2,2.28,3.1,1.61,2.46,2.02,1.87,H,H,D,U,O,U,Y,Y,Y
2025-01-31,15:30:00,FRANCE - NATIONAL,Orleans,Rouen,2.14,3.85,4.5,3.05,1.66,2.26,1.88,1.89,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Nimes,Valenciennes,2.34,3.35,4.2,2.96,1.46,2.46,1.96,1.75,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Nancy,Versailles,1.87,4.8,5.5,3.3,1.74,2.12,1.93,1.9,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Chateauroux,1.92,4.1,6.4,2.8,1.61,2.28,1.88,1.74,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Aubagne FC,Concarneau,2.4,3.1,3.5,3.2,1.9,2.02,1.73,2.1,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Gobelins F.C.,Villefranche,2.16,3.75,4.8,2.94,1.47,2.46,2.0,1.74,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,FRANCE - NATIONAL,Le Mans,Sochaux,2.22,3.5,4.1,2.88,1.67,2.22,1.9,1.91,D,D,A,U,U,U,Y,Y,N
2025-01-31,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Thun,3.7,2.04,2.12,3.5,2.0,1.85,1.7,2.2,A,H,H,O,U,U,N,Y,Y
2025-01-31,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Etoile Carouge,2.3,3.0,3.4,3.55,2.12,1.76,1.64,2.3,A,H,H,O,U,U,N,Y,Y
2025-01-31,16:00:00,FRANCE - LIGUE 2,Dunkerque,Martigues,1.44,9.2,10.5,4.8,2.1,1.8,2.12,1.85,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,FRANCE - LIGUE 2,Grenoble,Rodez,2.54,2.96,3.2,3.35,1.9,1.95,1.75,2.12,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,FRANCE - LIGUE 2,Clermont,AC Ajaccio,1.82,5.4,6.2,3.3,1.59,2.42,2.12,1.72,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,NETHERLANDS - EREDIVISIE,NAC Breda,Heracles,2.02,4.2,4.5,3.55,2.08,1.78,1.68,2.32,A,H,D,U,O,U,Y,Y,Y
2025-01-31,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Seraing,2.2,3.3,3.95,3.4,2.02,1.77,1.63,2.16,A,H,A,O,O,U,Y,Y,N
2025-01-31,16:00:00,FRANCE - LIGUE 2,Pau FC,Laval,2.08,4.1,4.3,3.35,1.78,2.14,1.89,2.0,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,FRANCE - LIGUE 2,Bastia,Metz,2.78,2.96,3.15,3.1,1.56,2.5,1.98,1.82,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,FC Volendam,4.1,1.86,1.93,4.1,2.78,1.49,1.52,2.66,A,A,H,U,U,U,Y,N,Y
2025-01-31,16:00:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,De Graafschap,2.72,2.34,2.52,4.0,2.92,1.43,1.43,2.74,A,A,H,U,U,U,Y,N,Y
2025-01-31,16:00:00,NETHERLANDS - EERSTE DIVISIE,FC Emmen,Eindhoven FC,1.41,7.0,8.2,5.3,3.15,1.4,1.58,2.22,A,A,H,U,U,U,Y,N,Y
2025-01-31,16:00:00,FRANCE - LIGUE 2,Amiens,Annecy,2.56,3.0,3.2,3.25,1.69,2.18,1.9,1.92,A,H,H,U,U,U,N,Y,Y
2025-01-31,16:00:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Telstar,1.74,4.6,5.1,4.1,2.3,1.68,1.7,2.28,A,A,H,U,U,U,Y,N,Y
