League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA MX,03/05/2024,00:15,Pachuca,U.N.A.M.- Pumas,2.5,3.4,2.8,1.7,2.1,1.57,2.25,H,A,D,U,U,O,N,N,Y
JAPAN - J2 LEAGUE,03/05/2024,01:10,Tokushima,Ehime,2.5,3.4,2.8,2.03,1.83,1.8,1.91,A,A,H,U,U,U,Y,N,N
JAPAN - J1 LEAGUE,03/05/2024,02:00,Albirex Niigata,Sanfrecce Hiroshima,5.0,3.6,1.73,2.05,1.75,2.0,1.75,D,A,H,O,O,U,Y,Y,Y
JAPAN - J1 LEAGUE,03/05/2024,02:00,Yokohama F. Marinos,Iwata,2.0,3.6,3.6,1.6,2.3,1.53,2.38,D,A,H,O,O,U,Y,Y,Y
JAPAN - J2 LEAGUE,03/05/2024,02:00,Kumamoto,Kagoshima Utd,2.15,3.5,3.3,1.9,1.95,1.73,2.0,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,V-Varen Nagasaki,Blaublitz,2.05,3.2,4.0,2.2,1.65,1.91,1.8,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Vegalta Sendai,Renofa Yamaguchi,2.25,3.25,3.4,2.3,1.6,2.0,1.73,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Montedio Yamagata,Okayama,2.63,3.4,2.63,2.15,1.67,1.83,1.83,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Yokohama FC,Mito,1.8,3.6,4.5,2.15,1.67,2.0,1.73,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Kofu,Oita Trinita,2.1,3.5,3.5,2.03,1.83,1.83,1.83,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Fujieda MYFC,Kusatsu,2.2,3.4,3.3,2.0,1.85,1.73,2.0,A,A,H,U,U,U,Y,N,N
JAPAN - J2 LEAGUE,03/05/2024,02:00,Shimizu S-Pulse,Tochigi SC,1.4,4.75,8.0,1.85,2.0,2.1,1.67,A,A,H,U,U,U,Y,N,N
