League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
SERBIA - SUPER LIGA,07/05/2024,09:00,IMT Novi Beograd,Novi Pazar,2.42,3.4,2.7,1.95,1.8,1.78,1.93,H,D,A,O,U,O,Y,Y,Y
SERBIA - PRVA LIGA,07/05/2024,12:00,Tekstilac Odzaci,Radnicki S. Mitrovica,1.85,3.25,3.85,2.12,1.57,1.98,1.79,H,H,A,O,U,U,Y,Y,N
SERBIA - PRVA LIGA,07/05/2024,12:00,Graficar Beograd,Jedinstvo U.,2.35,3.35,2.6,1.72,1.91,1.61,2.25,H,H,A,O,U,U,Y,Y,N
SERBIA - PRVA LIGA,07/05/2024,12:00,FK Indjija,Smederevo,2.05,3.1,3.35,2.12,1.57,1.91,1.85,H,H,A,O,U,U,Y,Y,N
ARMENIA - PREMIER LEAGUE,07/05/2024,12:00,Ararat-Armenia,BKMA,1.2,5.7,10.0,1.42,2.57,1.95,1.81,H,A,H,U,U,O,Y,Y,Y
EGYPT - PREMIER LEAGUE,07/05/2024,13:00,Al Ahly,Al Ittihad,1.27,5.1,9.5,1.65,2.0,2.15,1.55,H,A,H,O,O,O,N,Y,Y
CYPRUS - CYTA CHAMPIONSHIP,07/05/2024,13:00,Othellos Athienou,Doxa,2.18,3.7,2.77,1.39,2.67,1.38,2.94,D,A,H,U,U,O,N,N,N
CYPRUS - CYTA CHAMPIONSHIP,07/05/2024,13:00,Achnas,AEL Limassol,2.05,3.7,3.05,1.42,2.47,1.38,2.6,D,A,H,U,U,O,N,N,N
CYPRUS - CYTA CHAMPIONSHIP,07/05/2024,13:00,Karmiotissa,Nea Salamis,2.22,3.7,2.7,1.39,2.67,1.38,2.94,D,A,H,U,U,O,N,N,N
SERBIA - SUPER LIGA,07/05/2024,13:00,Radnik,Javor,4.65,3.45,1.75,2.3,1.55,2.2,1.6,H,D,A,O,U,O,Y,Y,Y
SERBIA - SUPER LIGA,07/05/2024,13:00,Sp. Subotica,Radnicki Nis,2.87,2.35,3.25,2.5,1.47,1.91,1.8,H,D,A,O,U,O,Y,Y,Y
ROMANIA - LIGA 2,07/05/2024,13:00,Gloria Buzau,Unirea Slobozia,1.95,3.15,3.95,2.37,1.52,2.1,1.65,H,D,H,U,U,U,N,N,Y
GERMANY - 2. BUNDESLIGA,07/05/2024,13:30,VfL Osnabruck,Schalke,4.2,3.8,1.8,1.53,2.4,1.53,2.38,H,A,H,O,U,O,N,Y,Y
SERBIA - SUPER LIGA,07/05/2024,14:00,Vozdovac,Zeleznicar Pancevo,2.4,3.2,2.85,1.98,1.78,1.72,2.0,H,D,A,O,U,O,Y,Y,Y
SWEDEN - SUPERETTAN,07/05/2024,14:00,Orgryte,Helsingborg,2.5,3.25,2.5,2.05,1.8,1.8,1.95,D,A,H,U,U,O,N,N,Y
SOUTH AFRICA - PREMIER LEAGUE,07/05/2024,14:30,Royal AM,Cape Town Spurs,1.72,3.5,4.75,2.07,1.7,1.98,1.75,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,07/05/2024,14:30,Kaizer Chiefs,TS Galaxy,2.3,3.0,3.2,2.6,1.44,2.18,1.6,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,07/05/2024,14:30,Cape Town City,Swallows,1.88,3.25,4.15,2.32,1.53,2.12,1.65,A,A,D,O,U,U,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,07/05/2024,14:30,Supersport Utd,Sekhukhune,2.07,3.05,3.75,2.6,1.44,2.22,1.6,A,A,D,O,U,U,N,Y,N
ITALY - SERIE C,07/05/2024,15:30,Pescara,Pontedera,1.95,3.46,3.6,1.82,2.0,1.69,2.11,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Atalanta U23,Trento,1.95,3.21,3.91,2.25,1.65,1.98,1.79,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Gubbio,Rimini,1.9,3.33,3.96,2.07,1.76,1.87,1.89,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Giana Erminio,Pro Vercelli,2.37,3.02,3.05,2.41,1.57,2.0,1.77,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Legnago Salus,Lumezzane,2.42,3.0,2.99,2.38,1.59,1.98,1.79,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Audace Cerignola,Giugliano,1.75,3.67,4.22,1.87,1.94,1.79,1.98,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Taranto,Latina,1.72,3.15,5.2,2.2,1.53,2.05,1.6,H,A,H,O,U,U,N,N,N
ITALY - SERIE C,07/05/2024,15:30,Juventus U23,Arezzo,2.45,3.06,2.89,2.27,1.64,1.91,1.85,H,A,H,O,U,U,N,N,N
SCOTLAND - PREMIERSHIP,07/05/2024,15:45,Airdrieonians,Partick Thistle,2.4,3.25,2.7,1.98,1.88,1.75,2.0,H,H,H,O,O,O,Y,Y,Y
SCOTLAND - CHAMPIONSHIP,07/05/2024,15:45,Alloa,Hamilton,4.0,3.5,1.75,1.6,2.3,1.57,2.25,H,D,D,U,U,O,N,Y,Y
SCOTLAND - CHAMPIONSHIP,07/05/2024,15:45,Montrose,Inverness,5.25,4.33,1.5,1.53,2.38,1.67,2.1,H,D,D,U,U,O,N,Y,Y
SCOTLAND - LEAGUE ONE,07/05/2024,15:45,Dumbarton,Stirling,2.63,3.4,2.38,1.7,2.1,1.62,2.2,A,A,A,O,O,O,Y,Y,Y
SCOTLAND - LEAGUE ONE,07/05/2024,15:45,Spartans,Peterhead,2.15,3.5,2.9,1.73,2.08,1.62,2.2,A,A,A,O,O,O,Y,Y,Y
ITALY - SERIE C,07/05/2024,16:00,Picerno,Crotone,2.6,2.99,3.0,2.45,1.46,2.09,1.71,H,A,H,O,U,U,N,N,N
EUROPE - CHAMPIONS LEAGUE,07/05/2024,16:00,PSG,Dortmund,1.45,4.5,7.0,1.44,2.75,1.62,2.2,H,D,D,U,U,U,Y,N,N
ENGLAND - LEAGUE ONE,07/05/2024,16:00,Bolton,Barnsley,1.7,4.0,4.33,1.67,2.15,1.67,2.1,H,A,H,U,U,U,N,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,19:00,Racing Montevideo (Uru),Argentinos Jrs (Arg),3.5,3.2,2.2,2.5,1.5,2.1,1.67,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,19:00,Nacional Asuncion (Par),Corinthians (Bra),4.5,3.4,1.85,2.15,1.67,2.0,1.73,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,19:00,Rosario Central (Arg),Atletico-MG (Bra),3.55,3.05,2.27,2.55,1.55,2.05,1.72,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,19:00,Caracas (Ven),Penarol (Uru),5.3,3.5,1.75,2.2,1.7,2.02,1.75,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,21:00,Dep. Tachira (Ven),Libertad Asuncion (Par),3.8,3.2,2.1,2.3,1.65,1.93,1.82,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,21:00,Palestino (Chi),Flamengo RJ (Bra),7.0,4.05,1.52,1.93,1.91,1.98,1.78,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,21:00,Cesar Vallejo (Per),Ind. Medellin (Col),3.4,3.3,2.2,1.93,1.93,1.73,2.0,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,21:00,Tomayapo (Bol),Internacional (Bra),5.0,4.2,1.53,1.7,2.1,1.83,1.91,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,21:00,Nacional (Uru),River Plate (Arg),3.6,3.4,2.1,2.07,1.8,1.8,1.93,A,H,A,U,O,U,Y,Y,N
BRAZIL - SERIE B,07/05/2024,21:00,Botafogo SP,Mirassol,2.85,3.0,2.6,2.65,1.47,2.15,1.62,H,D,A,O,O,O,Y,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,21:30,Alianza (Col),Cruzeiro (Bra),5.5,4.0,1.62,2.05,1.75,2.1,1.67,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,21:30,Ameliano (Par),Danubio (Uru),2.4,3.2,3.1,2.35,1.57,2.0,1.73,H,A,D,U,O,O,Y,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,07/05/2024,23:00,U. de Deportes (Per),Junior (Col),2.22,3.2,3.45,2.32,1.65,1.95,1.8,A,H,A,U,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,07/05/2024,23:00,Always Ready (Bol),Defensa y Justicia (Arg),1.55,4.0,6.0,1.95,1.9,2.0,1.73,H,A,D,U,O,O,Y,Y,Y
