League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
JAPAN - J1 LEAGUE,31/05/2024,07:00,Sagan Tosu,FC Tokyo,3.1,3.4,2.25,1.83,2.03,1.67,2.1,A,A,A,U,U,O,Y,Y,Y
FINLAND - VEIKKAUSLIIGA,31/05/2024,12:00,SJK,Mariehamn,1.48,4.1,5.25,1.73,2.08,1.91,1.91,H,D,H,O,O,O,Y,Y,N
FINLAND - VEIKKAUSLIIGA,31/05/2024,12:00,Inter Turku,Haka,2.15,3.5,2.75,1.7,2.1,1.62,2.2,H,D,H,O,O,O,Y,Y,N
FINLAND - VEIKKAUSLIIGA,31/05/2024,12:00,Ilves,KuPS,2.15,3.3,2.88,2.0,1.85,1.8,1.95,H,D,H,O,O,O,Y,Y,N
FINLAND - YKKONEN,31/05/2024,13:00,Jazz Pori,Atlantis,2.3,3.75,2.45,1.5,2.5,1.44,2.63,H,D,D,U,O,O,Y,Y,N
CZECH REPUBLIC - FORTUNA:LIGA,31/05/2024,13:00,Mlada Boleslav,Hradec Kralove,2.25,3.25,2.8,1.93,1.93,1.7,2.05,D,D,A,O,O,O,N,Y,Y
FINLAND - VEIKKAUSLIIGA,31/05/2024,14:00,AC Oulu,HJK,4.1,3.8,1.65,1.65,2.2,1.67,2.1,H,D,H,O,O,O,Y,Y,N
ESTONIA - MEISTRILIIGA,31/05/2024,14:00,Nomme Utd,Parnu JK Vaprus,3.3,3.25,2.0,1.8,1.85,1.65,2.18,A,A,D,O,U,O,Y,Y,N
DENMARK - SUPERLIGA,31/05/2024,14:00,FC Copenhagen,Randers FC,1.36,5.0,7.5,1.57,2.35,1.8,1.95,A,D,D,O,U,O,Y,N,Y
BULGARIA - PARVA LIGA,31/05/2024,14:00,CSKA Sofia,CSKA 1948 Sofia,1.67,3.5,5.75,2.05,1.75,2.0,1.73,D,A,H,O,O,O,N,Y,Y
NORWAY - OBOS-LIGAEN,31/05/2024,14:00,Lyn,Mjondalen,1.73,3.8,4.5,1.62,2.25,1.62,2.2,A,H,H,U,O,O,Y,Y,Y
SWITZERLAND - SUPER LEAGUE,31/05/2024,15:30,Thun,Grasshoppers,2.6,3.6,2.5,1.8,2.0,1.62,2.2,H,D,A,O,U,O,N,N,Y
IRELAND - PREMIER DIVISION,31/05/2024,15:45,Dundalk,Derry City,4.5,3.4,1.8,2.25,1.62,2.05,1.7,D,D,H,O,O,U,Y,N,Y
IRELAND - PREMIER DIVISION,31/05/2024,15:45,Waterford,Bohemians,2.5,3.2,2.75,2.1,1.7,1.8,1.95,D,D,H,O,O,U,Y,N,Y
IRELAND - PREMIER DIVISION,31/05/2024,15:45,Drogheda,Shamrock Rovers,6.25,4.1,1.48,1.7,2.1,1.8,1.95,D,D,H,O,O,U,Y,N,Y
IRELAND - PREMIER DIVISION,31/05/2024,15:45,St. Patricks,Galway,2.25,3.2,3.1,2.2,1.65,1.91,1.91,D,D,H,O,O,U,Y,N,Y
IRELAND - PREMIER DIVISION,31/05/2024,15:45,Shelbourne,Sligo Rovers,1.62,3.7,5.5,2.35,1.57,2.25,1.57,D,D,H,O,O,U,Y,N,Y
ICELAND - BESTA DEILD KARLA,31/05/2024,16:15,Hafnarfjordur,Fram,1.72,3.95,4.1,1.53,2.32,1.55,2.32,H,A,D,O,U,U,N,N,Y
BRAZIL - SERIE B,31/05/2024,19:00,Ceara,Coritiba,2.15,3.2,3.5,2.3,1.6,2.0,1.73,D,H,H,U,U,U,N,N,N
COLOMBIA - PRIMERA A,31/05/2024,19:00,La Equidad,Once Caldas,2.0,3.6,3.7,2.0,1.85,1.8,1.91,A,H,D,U,U,U,N,N,N
USA - MLS,31/05/2024,20:30,New York City,San Jose Earthquakes,1.62,4.2,5.0,1.57,2.35,1.67,2.1,D,A,D,O,O,O,Y,N,N
ECUADOR - LIGA PRO,31/05/2024,21:00,Tecnico U.,EL Nacional,2.5,3.0,2.9,2.25,1.62,1.83,1.83,D,D,A,U,O,U,N,N,Y
BRAZIL - SERIE B,31/05/2024,21:30,Goias,Sport Recife,2.2,3.1,3.5,2.3,1.6,1.91,1.8,D,H,H,U,U,U,N,N,N
CHILE - PRIMERA DIVISION,31/05/2024,21:30,Cobreloa,O'Higgins,2.55,3.4,2.63,1.75,2.05,1.57,2.25,D,A,D,U,U,O,N,N,Y
