League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ARMENIA - PREMIER LEAGUE,23/04/2024,10:00,BKMA,Shirak Gyumri,2.85,3.05,2.32,1.98,1.65,1.8,1.96,A,D,D,O,O,U,Y,N,Y
EGYPT - PREMIER LEAGUE,23/04/2024,11:00,Smouha,Baladiyat El Mahalla,2.02,3.0,3.8,2.1,1.57,1.83,1.78,D,D,D,U,O,U,Y,N,Y
CYPRUS - CYTA CHAMPIONSHIP,23/04/2024,11:00,Achnas,Apollon,2.72,3.55,2.27,1.55,2.15,1.47,2.32,H,H,A,U,U,O,N,N,N
ROMANIA - LIGA 1,23/04/2024,11:00,FC Voluntari,U Craiova 1948,2.38,3.2,3.0,2.15,1.67,1.83,1.83,D,A,H,U,U,O,N,N,Y
ARMENIA - PREMIER LEAGUE,23/04/2024,12:00,Urartu,Noah,3.1,3.25,2.1,2.0,1.65,1.83,1.93,A,D,D,O,O,U,Y,N,Y
CYPRUS - CYTA CHAMPIONSHIP,23/04/2024,13:00,Zakakiou,Doxa,4.8,4.85,1.44,1.37,2.75,1.59,2.29,H,H,A,U,U,O,N,N,N
POLAND - DIVISION 1,23/04/2024,13:00,Zaglebie Sosnowiec,S. Rzeszow,2.7,3.4,2.4,1.83,2.03,1.67,2.1,A,H,H,O,U,U,N,N,Y
POLAND - DIVISION 1,23/04/2024,13:00,Podbeskidzie,Tychy,2.7,3.25,2.55,2.05,1.8,1.73,2.0,A,H,H,O,U,U,N,N,Y
AUSTRIA - BUNDESLIGA,23/04/2024,13:30,A. Lustenau,Wolfsberger AC,3.4,3.4,2.2,2.25,1.62,1.95,1.8,A,D,H,U,O,U,N,Y,N
AUSTRIA - BUNDESLIGA,23/04/2024,13:30,Tirol,Austria Vienna,3.3,3.4,2.2,1.95,1.9,1.7,2.05,A,D,H,U,O,U,N,Y,N
ROMANIA - LIGA 1,23/04/2024,13:30,FC Botosani,Din. Bucuresti,2.55,3.0,3.0,2.5,1.5,2.0,1.73,D,A,H,U,U,O,N,N,Y
SWEDEN - SUPERETTAN,23/04/2024,14:00,Degerfors,Helsingborg,1.7,3.8,4.2,1.8,2.0,1.8,1.95,H,D,H,O,O,O,Y,Y,Y
EGYPT - PREMIER LEAGUE,23/04/2024,14:00,Al Ahly,Ceramica Cleopatra,2.3,3.1,3.05,1.88,1.82,1.62,2.02,D,D,D,U,O,U,Y,N,Y
EGYPT - PREMIER LEAGUE,23/04/2024,14:00,Pharco,Al Masry,3.5,3.1,2.07,2.22,1.52,1.98,1.65,D,D,D,U,O,U,Y,N,Y
SOUTH AFRICA - PREMIER LEAGUE,23/04/2024,14:30,Mamelodi Sundowns,Sekhukhune,1.47,3.95,6.6,1.9,1.83,2.02,1.72,A,A,H,O,U,O,Y,N,Y
SWITZERLAND - CHALLENGE LEAGUE,23/04/2024,14:30,Bellinzona,Schaffhausen,3.0,3.05,2.4,2.3,1.57,1.95,1.75,H,H,A,U,O,U,N,N,N
SWITZERLAND - CHALLENGE LEAGUE,23/04/2024,14:30,Xamax,Wil,2.5,3.4,2.57,1.83,1.9,1.7,2.05,H,H,A,U,O,U,N,N,N
NORTHERN IRELAND - NIFL CHAMPIONSHIP,23/04/2024,14:45,Knockbreda,H&W Welders,6.0,4.8,1.4,1.42,2.47,1.6,2.05,D,A,A,O,O,U,N,Y,Y
SWITZERLAND - CHALLENGE LEAGUE,23/04/2024,15:15,Baden,Aarau,3.15,3.8,2.0,1.5,2.42,1.47,2.52,H,H,A,U,O,U,N,N,N
BELGIUM - JUPILER PRO LEAGUE,23/04/2024,15:30,St. Liege,KV Mechelen,2.5,3.5,2.63,1.7,2.1,1.57,2.25,A,D,A,U,U,U,Y,N,N
