Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-11-30,00:10,MEXICO 1,Tigres UANL,Club Tijuana,1.33,8.0,4.75,2.4,1.53,1.75,2.0,H,H,H,O,U,U,N,Y,N
2025-11-30,02:00,SOUTH KOREA 2,Bucheon FC 1995,Seongnam,2.45,2.63,3.1,1.75,2.05,1.8,1.91,D,D,A,O,O,U,N,N,N
2025-11-30,02:00,JAPAN 1,Kawasaki Frontale,Sanfrecce Hiroshima,3.05,2.1,3.6,2.3,1.6,1.5,2.5,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Avispa Fukuoka,Gamba Osaka,2.57,2.65,3.2,1.67,2.15,1.91,1.91,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Albirex Niigata,Kashiwa Reysol,5.25,1.51,4.5,2.08,1.73,1.8,1.95,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Yokohama FC,Kyoto,3.3,2.2,3.05,1.62,2.25,1.95,1.8,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Okayama,Urawa Reds,2.95,2.32,3.2,1.73,2.08,1.91,1.91,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Yokohama F. Marinos,Cerezo Osaka,2.2,2.7,3.8,2.5,1.5,1.44,2.63,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Machida,Nagoya Grampus,1.66,4.75,3.8,1.67,2.15,2.05,1.7,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Shonan Bellmare,Shimizu S-Pulse,2.65,2.5,3.4,2.0,1.8,1.7,2.05,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Vissel Kobe,FC Tokyo,1.53,5.75,4.0,1.95,1.85,1.91,1.91,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,JAPAN 1,Verdy,Kashima Antlers,4.5,1.79,3.3,1.53,2.4,2.2,1.62,A,D,D,U,O,O,Y,N,Y
2025-11-30,02:00,SOUTH KOREA 1,Daegu,Anyang,2.35,2.75,3.4,1.95,1.85,1.67,2.1,D,A,H,U,O,O,Y,Y,N
2025-11-30,02:00,SOUTH KOREA 1,Suwon FC,Gwangju FC,2.15,3.0,3.3,1.85,1.95,1.73,2.0,D,A,H,U,O,O,Y,Y,N
2025-11-30,02:00,SOUTH KOREA 1,Ulsan HD,Jeju SK,1.8,4.1,3.5,2.05,1.75,1.67,2.1,D,A,H,U,O,O,Y,Y,N
2025-11-30,04:00,AUSTRALIA 1,Macarthur FC,Perth Glory,1.81,3.7,3.9,2.3,1.62,1.57,2.25,H,D,A,U,U,O,N,Y,Y
2025-11-30,04:30,SOUTH KOREA 1,Jeonbuk,Seoul,2.38,2.7,3.3,2.0,1.8,1.62,2.2,D,A,H,U,O,O,Y,Y,N
2025-11-30,04:30,SOUTH KOREA 1,Gangwon,Pohang,2.4,2.8,3.1,1.62,2.25,1.83,1.83,D,A,H,U,O,O,Y,Y,N
2025-11-30,04:30,SOUTH KOREA 1,Gimcheon Sangmu,Daejeon,2.63,2.38,3.4,2.2,1.65,1.53,2.38,D,A,H,U,O,O,Y,Y,N
2025-11-30,06:30,AUSTRIA 2,Bregenz,First Vienna,3.15,2.12,3.45,1.98,1.75,1.62,2.15,H,H,D,U,O,U,Y,N,N
2025-11-30,07:30,TURKEY 2,Sariyer,Bandirmaspor,2.1,3.0,3.4,2.05,1.75,1.62,2.2,A,H,D,U,U,O,Y,Y,N
2025-11-30,07:30,TURKEY 2,Sivasspor,Boluspor,2.0,3.3,3.4,1.93,1.88,1.73,2.0,A,H,D,U,U,O,Y,Y,N
2025-11-30,08:00,PORTUGAL 3,Atletico CP,Os Belenenses,2.72,2.72,2.82,1.5,2.27,1.88,1.72,H,H,D,U,U,O,N,Y,Y
2025-11-30,08:00,SPAIN 3,UD Ibiza,Algeciras,1.68,4.6,3.3,1.58,2.2,2.02,1.62,H,A,D,U,O,O,Y,Y,Y
2025-11-30,08:00,SPAIN 3,Torremolinos,Villarreal B,2.55,2.63,2.95,1.56,2.25,1.85,1.75,H,A,D,U,O,O,Y,Y,Y
2025-11-30,08:00,SPAIN 3,Osasuna B,Zamora,3.2,2.17,2.95,1.55,2.28,1.88,1.72,H,A,D,U,O,O,Y,Y,Y
2025-11-30,08:00,SPAIN 3,CF Talavera,Cacereno,2.1,3.65,3.0,1.5,2.42,2.1,1.65,H,A,D,U,O,O,Y,Y,Y
2025-11-30,08:00,UKRAINE 1,Oleksandriya,Rukh Lviv,2.5,2.87,2.95,1.47,2.35,1.98,1.65,A,H,D,O,O,U,Y,N,Y
2025-11-30,08:00,PORTUGAL 2,FC Porto B,Lusitania FC,2.5,2.6,3.0,1.7,2.1,1.83,1.83,D,D,D,U,O,O,Y,Y,Y
2025-11-30,08:00,PORTUGAL 2,Torreense,Chaves,2.15,3.1,3.0,1.67,2.15,1.83,1.83,D,D,D,U,O,O,Y,Y,Y
2025-11-30,08:15,NETHERLANDS 1,PSV,FC Volendam,1.1,21.0,9.5,5.0,1.17,1.75,2.0,H,H,H,O,O,O,Y,N,N
2025-11-30,08:15,NETHERLANDS 2,Maastricht,Roda,4.0,1.76,3.9,2.35,1.57,1.53,2.38,D,D,D,O,O,U,Y,N,Y
2025-11-30,08:30,ITALY 1,Lecce,Torino,3.0,2.7,2.88,1.44,2.75,2.1,1.67,A,H,D,U,U,U,Y,Y,N
2025-11-30,08:30,ITALY 3,Juventus U23,Perugia,2.8,2.42,3.05,1.6,2.2,1.9,1.8,D,A,H,O,U,O,N,Y,Y
2025-11-30,09:00,SCOTLAND 1,Hibernian,Celtic,4.33,1.68,3.9,2.3,1.62,1.62,2.2,D,D,D,U,U,U,N,N,Y
