Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-05-26,04:00,CHINA 2,Yanbian Longding,Dingnan Ganlian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,H,D,U,O,O,N,Y,Y
2025-05-26,04:30,CHINA 2,Qingdao Red Lions,Nantong Zhiyun,3.35,2.12,3.1,1.6,2.07,1.85,1.75,A,H,D,U,O,O,N,Y,Y
2025-05-26,08:30,CHINA 2,Shenzhen Juniors,Guangdong GZ-Power,5.4,1.57,3.7,1.85,1.75,1.78,1.83,A,H,D,U,O,O,N,Y,Y
2025-05-26,11:01,ENGLAND 4,AFC Wimbledon,Walsall,2.75,2.88,2.88,1.45,2.62,2.2,1.62,H,D,H,U,U,O,Y,N,Y
2025-05-26,11:45,BULGARIA 1,Cherno More,Levski Sofia,1.83,4.33,3.5,1.7,2.07,2.0,1.73,H,A,A,U,O,U,Y,N,Y
2025-05-26,11:45,BULGARIA 1,Ludogorets,Arda,3.4,2.0,3.7,1.7,2.07,1.91,1.8,H,A,A,U,O,U,Y,N,Y
2025-05-26,14:00,AUSTRIA 1,LASK,Hartberg,1.83,4.33,3.6,2.02,1.75,1.7,2.05,D,A,H,O,O,U,N,N,Y
2025-05-26,14:00,TURKEY 1,Hatayspor,Fenerbahce,8.0,1.25,6.0,4.25,1.23,1.44,2.63,A,D,A,U,U,O,N,N,Y
2025-05-26,14:00,ROMANIA 1,FC Voluntari,Unirea Slobozia,2.4,3.0,3.1,1.52,2.45,2.0,1.73,D,A,H,O,U,O,Y,Y,N
2025-05-26,14:00,SWEDEN 1,Norrkoping,Mjallby,3.3,2.05,3.75,2.15,1.65,1.57,2.25,D,A,A,O,U,U,Y,N,N
2025-05-26,14:00,SWEDEN 2,Umea FC,Orgryte,3.9,1.75,4.1,2.15,1.62,1.62,2.2,H,A,A,U,O,O,Y,N,Y
2025-05-26,14:00,SWEDEN 2,Landskrona,Falkenberg,1.95,3.7,3.6,1.85,1.85,1.75,2.0,H,A,A,U,O,O,Y,N,Y
2025-05-26,14:00,SWEDEN 2,Oddevold,Vasteras SK,2.88,2.45,3.25,1.65,2.1,1.91,1.91,H,A,A,U,O,O,Y,N,Y
2025-05-26,14:00,NORWAY 1,KFUM Oslo,Valerenga,2.7,2.63,3.2,1.7,2.07,1.91,1.91,D,H,H,O,U,O,Y,N,N
2025-05-26,14:00,SWEDEN 2,Brage,Utsikten,2.0,3.5,3.6,1.93,1.78,1.75,2.0,H,A,A,U,O,O,Y,N,Y
2025-05-26,14:10,SWEDEN 1,Hammarby,Degerfors,1.36,8.0,4.75,2.15,1.65,1.95,1.8,D,A,A,O,U,U,Y,N,N
2025-05-26,14:45,BULGARIA 1,Beroe,Spartak Varna,1.75,4.33,3.8,1.98,1.78,1.73,2.0,H,A,A,U,O,U,Y,N,Y
2025-05-26,14:45,BULGARIA 1,Botev Plovdiv,CSKA Sofia,2.1,3.2,3.6,2.02,1.75,1.62,2.2,H,A,A,U,O,U,Y,N,Y
2025-05-26,15:00,SAUDI ARABIA 1,Al Fayha,Al Shabab,3.5,1.91,3.6,2.1,1.75,1.67,2.1,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Fateh,Al Nassr,5.25,1.48,4.5,3.4,1.32,1.44,2.63,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Ettifaq,Al Wehda,3.0,2.1,3.5,2.15,1.7,1.57,2.25,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Hilal,Al Qadisiya,1.6,4.33,4.33,3.3,1.34,1.5,2.5,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Khaleej,Al Okhdood,3.1,2.05,3.5,1.95,1.85,1.73,2.0,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Orubah,Al Taawon,2.8,2.2,3.7,2.15,1.7,1.62,2.2,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Raed,Al Kholood,2.6,2.4,3.5,2.15,1.7,1.62,2.2,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Riyadh,Al Ahli SC,7.0,1.33,5.5,2.72,1.47,1.73,2.0,H,D,A,O,U,U,N,Y,N
2025-05-26,15:00,SAUDI ARABIA 1,Al Ittihad,Damac,1.33,6.25,5.5,2.8,1.44,1.73,2.0,H,D,A,O,U,U,N,Y,N
2025-05-26,15:30,GERMANY 1,Elversberg,Heidenheim,2.3,2.9,3.5,2.1,1.75,1.62,2.2,D,H,H,U,O,U,Y,Y,Y
2025-05-26,15:30,ITALY 2,Frosinone,Salernitana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,D,U,O,U,Y,N,N
2025-05-26,16:00,SCOTLAND 1,Ross County,Livingston,2.5,2.75,3.3,1.75,2.07,1.8,1.95,D,A,A,U,U,U,N,Y,Y
2025-05-26,16:30,PARAGUAY 2,Independiente FBC,Pastoreo,1.88,3.95,3.3,1.5,2.25,2.07,1.6,A,D,D,O,O,O,Y,Y,Y
2025-05-26,16:30,PARAGUAY 1,Ameliano,Atl. Tembetary,2.05,3.7,3.0,1.5,2.45,2.2,1.62,D,D,D,U,O,U,Y,N,Y
2025-05-26,19:00,PARAGUAY 1,Recoleta,Sportivo Trinidense,3.1,2.35,3.1,1.7,2.07,1.83,1.83,D,D,D,U,O,U,Y,N,Y
2025-05-26,19:00,PARAGUAY 2,Guairena,Tacuary,2.95,2.45,2.95,1.42,2.45,2.07,1.6,A,D,D,O,O,O,Y,Y,Y
2025-05-26,19:00,BOLIVIA 1,The Strongest,Academia del Balompie,1.45,7.0,4.1,2.32,1.47,1.67,2.1,D,A,A,O,O,U,Y,Y,Y
2025-05-26,19:00,BRAZIL 2,Criciuma,Coritiba,2.35,3.3,3.0,1.5,2.5,2.2,1.62,H,H,D,O,O,U,Y,Y,Y
2025-05-26,19:15,COLOMBIA 2,Tigres,Jaguares de Cordoba,3.45,2.18,2.92,1.6,2.05,1.78,1.83,H,H,D,U,O,O,N,Y,Y
2025-05-26,20:00,BRAZIL 1,Bragantino,Juventude,1.48,7.0,4.2,2.05,1.78,1.95,1.8,H,A,H,U,U,U,Y,N,Y
2025-05-26,20:00,BRAZIL 2,Botafogo SP,CRB,2.55,2.9,3.0,1.52,2.42,2.0,1.73,H,H,D,O,O,U,Y,Y,Y
2025-05-26,20:10,ARGENTINA 2,Quilmes,San Martin T.,2.4,3.5,2.8,1.31,3.15,2.63,1.44,D,H,D,U,U,O,N,Y,N
2025-05-26,20:30,CHILE 1,A. Italiano,Huachipato,1.95,4.0,3.3,1.83,1.98,1.8,1.91,D,H,A,O,O,U,Y,N,N
2025-05-26,21:00,BRAZIL 2,Cuiaba,Vila Nova FC,2.05,4.5,2.75,1.4,2.8,2.38,1.53,H,H,D,O,O,U,Y,Y,Y
2025-05-26,21:30,COLOMBIA 2,Inter Palmira,Cartagena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,D,U,O,O,N,Y,Y
2025-05-26,21:30,BOLIVIA 1,Independiente,Aurora,2.5,2.75,3.3,2.02,1.62,1.57,2.25,D,A,A,O,O,U,Y,Y,Y
