Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-24,00:05,MEXICO 2,Tampico Madero,Celaya,2.15,3.3,3.1,1.67,2.11,1.78,1.83,D,H,D,U,U,O,N,Y,N
2025-04-24,11:30,ROMANIA 2,FC Arges,Steaua Bucuresti,2.18,3.6,3.0,1.52,2.38,2.0,1.72,H,A,H,U,U,O,Y,N,Y
2025-04-24,12:00,SERBIA 1,Sp. Subotica,Napredak,2.15,3.45,2.87,1.45,2.6,2.18,1.62,A,H,A,O,U,O,Y,Y,N
2025-04-24,13:00,SERBIA 1,Jedinstvo U.,Cukaricki,6.1,1.47,3.95,1.93,1.81,1.95,1.75,A,H,A,O,U,O,Y,Y,N
2025-04-24,13:00,SERBIA 2,Javor,Macva,2.02,3.75,2.87,1.44,2.6,2.22,1.59,D,A,D,U,U,O,Y,N,N
2025-04-24,13:00,ICELAND 1,Vestmannaeyjar,Fram,2.47,2.45,3.7,2.25,1.6,1.53,2.32,D,H,D,O,O,O,Y,Y,N
2025-04-24,13:00,ESTONIA 2,FC Tallinn,Elva,2.57,2.22,3.7,2.95,1.35,1.34,3.0,D,A,D,O,U,U,Y,Y,Y
2025-04-24,13:30,SAUDI ARABIA 1,Al Orubah,Al Fayha,3.1,2.15,3.6,1.74,2.02,1.91,1.8,H,A,A,O,O,O,N,Y,Y
2025-04-24,13:45,NETHERLANDS 1,AZ Alkmaar,NAC Breda,1.42,7.0,4.75,2.13,1.68,1.95,1.8,H,A,H,O,O,U,N,Y,Y
2025-04-24,14:00,SPAIN 1,Osasuna,Sevilla,2.45,3.2,3.0,1.65,2.25,1.95,1.8,A,H,H,O,O,U,Y,Y,Y
2025-04-24,14:00,SWEDEN 1,Varnamo,AIK,3.1,2.3,3.3,1.5,2.6,2.1,1.67,H,A,H,U,O,O,N,Y,Y
2025-04-24,14:00,SWEDEN 1,Norrkoping,Goteborg,2.5,2.7,3.4,2.05,1.8,1.62,2.2,H,A,H,U,O,O,N,Y,Y
2025-04-24,14:00,SWEDEN 1,Djurgarden,Oster,1.55,5.5,4.33,1.98,1.83,1.95,1.8,H,A,H,U,O,O,N,Y,Y
2025-04-24,14:00,SWEDEN 1,GAIS,Brommapojkarna,2.1,3.3,3.4,1.88,1.92,1.75,2.0,H,A,H,U,O,O,N,Y,Y
2025-04-24,14:00,SPAIN 1,Leganes,Girona,3.1,2.45,3.1,1.68,2.2,1.91,1.91,A,H,H,O,O,U,Y,Y,Y
2025-04-24,15:00,SAUDI ARABIA 1,Al Taawon,Al Raed,1.9,3.9,3.6,1.79,1.96,1.83,1.83,H,A,A,O,O,O,N,Y,Y
2025-04-24,15:00,NETHERLANDS 2,Roda,Den Haag,3.0,2.1,3.6,2.45,1.53,1.5,2.5,H,D,A,O,O,U,Y,N,N
2025-04-24,15:30,BELGIUM 1,Club Brugge KV,Royale Union SG,1.85,4.1,3.5,1.97,1.8,1.7,2.05,D,A,D,O,U,U,N,Y,Y
