League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
BRAZIL - BRASILEIRO U23,10/10/2024,15:00,CRB U23,Botafogo RJ U23,2.45,3.45,2.42,1.75,1.9,1.62,2.24,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,10/10/2024,15:30,Criciuma U23,Santos U23,2.67,3.35,2.3,1.9,1.75,1.73,2.05,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,10/10/2024,16:00,Fortaleza U23,Vitoria U23,2.3,3.4,2.62,1.8,1.83,1.67,2.15,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,10/10/2024,18:00,Bragantino U23,Vila Nova FC U23,2.27,3.4,2.67,1.8,1.83,1.67,2.15,H,A,A,U,O,U,N,N,N
COLOMBIA - PRIMERA A,10/10/2024,20:30,Ind. Medellin,Alianza,1.62,3.9,5.5,2.15,1.67,2.2,1.62,H,H,A,O,U,O,N,Y,Y
CANADA - CANADIAN PREMIER LEAGUE,10/10/2024,21:00,York Utd,Pacific FC,2.4,3.15,3.0,2.12,1.7,1.83,1.88,H,A,H,O,O,O,Y,Y,Y
MEXICO - LIGA DE EXPANSION MX,10/10/2024,22:00,Correcaminos,Atl. Morelia,3.0,3.4,2.18,1.65,1.98,1.57,2.12,D,A,H,U,O,O,Y,Y,Y
USA - USL CHAMPIONSHIP,09/10/2024,22:00,El Paso,San Antonio,2.15,3.4,3.15,1.75,2.0,1.62,2.18,H,A,D,O,O,O,Y,N,Y
USA - USL CHAMPIONSHIP,09/10/2024,22:00,New Mexico,Phoenix Rising,2.0,3.5,3.4,1.72,2.05,1.62,2.15,H,A,D,O,O,O,Y,N,Y
COLOMBIA - PRIMERA A,10/10/2024,22:30,Santa Fe,Chico,1.53,3.9,6.5,2.25,1.62,2.38,1.53,H,H,A,O,U,O,N,Y,Y
USA - USL CHAMPIONSHIP,09/10/2024,23:07,Orange County SC,Colorado Springs,2.45,3.25,2.75,1.93,1.82,1.7,2.02,H,A,D,O,O,O,Y,N,Y
USA - USL CHAMPIONSHIP,09/10/2024,23:11,Sacramento Republic,Monterey Bay,1.44,4.2,6.8,1.85,1.88,2.05,1.7,H,A,D,O,O,O,Y,N,Y
