League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
URUGUAY - PRIMERA DIVISION,03/06/2024,12:30,Liverpool M.,CA Cerro,1.8,3.5,4.33,2.0,1.85,1.83,1.83,D,H,A,O,U,O,Y,N,N
FINLAND - YKKONEN,03/06/2024,13:00,OLS Oulu,Rovaniemi,1.33,5.0,6.25,1.48,2.6,1.73,2.0,D,A,D,O,O,U,N,N,Y
IRELAND - PREMIER DIVISION,03/06/2024,13:00,Galway,Shamrock Rovers,3.6,3.2,2.05,2.15,1.65,1.87,1.83,D,A,H,U,O,O,Y,Y,N
IRELAND - PREMIER DIVISION,03/06/2024,13:00,Sligo Rovers,Drogheda,2.25,3.3,3.1,2.1,1.7,1.91,1.91,D,A,H,U,O,O,Y,Y,N
SERBIA - SUPER LIGA,03/06/2024,13:00,Javor,Tekstilac Odzaci,1.44,3.8,8.0,2.15,1.65,2.37,1.52,A,A,H,O,O,U,Y,Y,Y
IRELAND - PREMIER DIVISION,03/06/2024,13:15,St. Patricks,Dundalk,1.85,3.5,4.2,2.08,1.73,1.95,1.8,D,A,H,U,O,O,Y,Y,N
IRELAND - PREMIER DIVISION,03/06/2024,13:15,Bohemians,Shelbourne,2.88,2.9,2.63,2.45,1.53,2.05,1.75,D,A,H,U,O,O,Y,Y,N
IRELAND - PREMIER DIVISION,03/06/2024,14:00,Derry City,Waterford,1.5,4.2,6.25,1.95,1.9,2.05,1.7,D,A,H,U,O,O,Y,Y,N
SERBIA - SUPER LIGA,03/06/2024,15:00,Zeleznicar Pancevo,FK Indjija,1.57,3.55,6.1,1.91,1.82,1.9,1.8,A,A,H,O,O,U,Y,Y,Y
URUGUAY - PRIMERA DIVISION,03/06/2024,15:00,Danubio,Maldonado,2.35,3.2,3.0,2.25,1.62,1.91,1.8,D,H,A,O,U,O,Y,N,N
ICELAND - BESTA DEILD KARLA,03/06/2024,16:15,KR Reykjavik,Valur,2.95,3.6,2.15,1.4,2.7,1.36,2.92,H,H,A,O,U,U,Y,N,Y
PARAGUAY - PRIMERA DIVISION,03/06/2024,19:00,Sol de America,Ameliano,2.38,3.5,2.8,1.95,1.85,1.73,2.0,H,D,D,O,O,O,Y,N,Y
ARGENTINA - LIGA PROFESIONAL,03/06/2024,19:00,San Lorenzo,Sarmiento Junin,1.8,3.2,5.25,2.7,1.44,2.5,1.5,H,D,H,U,U,U,N,Y,Y
BRAZIL - SERIE B,03/06/2024,20:00,Santos,Botafogo SP,1.4,4.33,9.0,2.05,1.75,2.38,1.53,D,D,A,U,O,O,N,Y,N
BRAZIL - SERIE B,03/06/2024,21:00,Operario,Amazonas,1.75,3.4,4.75,2.4,1.53,2.25,1.57,D,D,A,U,O,O,N,Y,N
ARGENTINA - LIGA PROFESIONAL,03/06/2024,21:15,Estudiantes L.P.,Godoy Cruz,1.85,3.5,4.33,2.6,1.48,2.25,1.57,H,D,H,U,U,U,N,Y,Y
ARGENTINA - LIGA PROFESIONAL,03/06/2024,21:15,Defensa y Justicia,Independiente,2.9,3.25,2.45,2.5,1.5,2.1,1.67,H,D,H,U,U,U,N,Y,Y
