League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ARGENTINA - LIGA PROFESIONAL,04/06/2024,15:00,Barracas Central,Huracan,3.4,3.3,2.2,2.4,1.53,2.05,1.7,D,D,H,U,U,O,N,N,N
URUGUAY - PRIMERA DIVISION,04/06/2024,15:00,Progreso,Cerro Largo,2.3,3.2,3.2,2.1,1.7,1.83,1.83,A,H,A,O,U,O,Y,N,N
URUGUAY - PRIMERA DIVISION,04/06/2024,19:00,Boston River,Nacional,4.1,3.6,1.8,1.95,1.9,1.8,1.91,A,H,A,O,U,O,Y,N,N
BRAZIL - SERIE B,04/06/2024,19:00,Mirassol,Guarani,1.67,3.75,5.0,2.15,1.67,2.1,1.67,H,H,D,O,U,O,N,Y,Y
PARAGUAY - PRIMERA DIVISION,04/06/2024,19:00,Guarani,2 de Mayo,2.15,3.3,3.2,1.95,1.85,1.73,2.0,D,D,H,O,U,O,N,N,N
ARGENTINA - LIGA PROFESIONAL,04/06/2024,20:00,Banfield,Newells Old Boys,2.55,3.0,3.0,2.88,1.4,2.25,1.57,D,D,H,U,U,O,N,N,N
ARGENTINA - LIGA PROFESIONAL,04/06/2024,20:00,Ind. Rivadavia,Union de Santa Fe,3.3,3.25,2.25,2.6,1.48,2.2,1.62,D,D,H,U,U,O,N,N,N
SOUTH AMERICA - COPA LIBERTADORES,04/06/2024,21:00,Huachipato (Chi),Gremio (Bra),4.0,3.4,1.95,2.15,1.67,1.95,1.8,H,A,H,O,U,O,Y,Y,N
BRAZIL - SERIE B,04/06/2024,21:30,Paysandu PA,America MG,2.9,3.0,2.6,2.4,1.53,2.0,1.73,H,H,D,O,U,O,N,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,04/06/2024,21:30,Tomayapo (Bol),Internacional (Bra),17.0,6.0,1.2,1.57,2.35,2.25,1.57,D,D,A,U,O,O,N,N,N
