League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
THAILAND - THAI LEAGUE 1,28/08/2024,08:00,Uthai Thani,Nakhon Ratchasima FC,2.0,3.4,3.5,1.9,1.83,1.75,1.98,D,A,D,O,U,U,Y,Y,N
THAILAND - THAI LEAGUE 1,28/08/2024,08:30,Muang Thong Utd,Ratchaburi,1.9,3.65,3.55,1.72,2.05,1.65,2.1,D,A,D,O,U,U,Y,Y,N
THAILAND - THAI LEAGUE 1,28/08/2024,08:30,Prachuap,Rayong FC,1.62,3.85,5.0,1.7,2.12,1.7,2.05,D,A,D,O,U,U,Y,Y,N
THAILAND - THAI LEAGUE 1,28/08/2024,09:00,Pathum United,Chiangrai Utd,1.4,4.6,6.8,1.57,2.25,1.8,1.9,D,A,D,O,U,U,Y,Y,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,28/08/2024,12:45,Al Ettifaq,Al Akhdoud,1.42,4.33,6.5,1.7,2.1,1.91,1.8,D,A,H,U,U,O,N,N,Y
MALTA - PREMIER LEAGUE,28/08/2024,13:00,Zabbar,Floriana,3.7,3.3,1.95,1.91,1.8,1.72,1.9,A,A,A,O,U,U,Y,N,Y
URUGUAY - PRIMERA DIVISION,28/08/2024,13:30,Rampla Juniors,Progreso,2.75,3.3,2.45,1.93,1.93,1.73,2.0,D,A,D,U,U,U,N,Y,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,28/08/2024,15:00,Al Wehda,Al Orubah,1.95,3.25,3.6,1.73,2.08,1.62,2.2,D,A,H,U,U,O,N,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,28/08/2024,15:00,Al Hilal,Damac,1.14,7.5,15.0,1.33,3.25,2.0,1.73,D,A,H,U,U,O,N,N,Y
MALTA - PREMIER LEAGUE,28/08/2024,15:30,Hamrun,Melita,1.65,3.75,4.6,1.91,1.8,1.87,1.75,A,A,A,O,U,U,Y,N,Y
BRAZIL - BRASILEIRO WOMEN,28/08/2024,15:30,Palmeiras W,Cruzeiro W,1.47,4.3,5.7,1.38,2.6,1.5,2.27,H,H,A,O,O,O,Y,N,Y
BRAZIL - BRASILEIRO WOMEN,28/08/2024,15:30,Ferroviaria W,Internacional W,1.88,3.25,4.05,1.98,1.65,1.8,1.8,H,H,A,O,O,O,Y,N,Y
CHILE - PRIMERA DIVISION,28/08/2024,16:00,Cobresal,U. Catolica,2.35,3.4,2.9,1.8,2.0,1.62,2.2,A,A,D,O,U,U,Y,N,Y
URUGUAY - PRIMERA DIVISION,28/08/2024,16:00,CA Cerro,Defensor Sp.,3.75,3.2,2.0,2.08,1.73,1.83,1.83,D,A,D,U,U,U,N,Y,Y
DOMINICAN REPUBLIC - LDF,28/08/2024,17:00,Delfines Del Este,Atletico Pantoja,3.6,3.45,1.83,1.65,1.98,1.61,2.25,H,A,H,O,U,O,N,N,Y
