League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ARMENIA - PREMIER LEAGUE,02/05/2024,09:00,Van,Ararat-Armenia,6.2,4.2,1.4,1.7,1.91,1.97,1.79,D,A,H,U,O,U,N,N,Y
ARMENIA - PREMIER LEAGUE,02/05/2024,09:00,West Armenia,Pyunik Yerevan,10.5,5.0,1.23,1.72,1.9,2.55,1.49,D,A,H,U,O,U,N,N,Y
ROMANIA - LIGA 2,02/05/2024,11:00,Mioveni,Csikszereda M. Ciuc,2.95,2.95,2.47,2.42,1.5,2.05,1.7,A,D,H,U,O,U,Y,Y,N
SERBIA - SUPER LIGA,02/05/2024,11:00,Radnicki 1923,Mladost,1.62,3.7,5.1,1.88,1.85,1.87,1.83,H,D,A,U,O,O,Y,N,Y
SERBIA - SUPER LIGA,02/05/2024,11:55,Partizan,Vojvodina,1.91,3.55,3.65,1.7,2.07,1.6,2.2,H,D,A,U,O,O,Y,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/05/2024,12:00,Al Hazem,Al Akhdoud,2.38,3.4,2.7,1.8,2.0,1.62,2.2,D,D,D,O,U,U,N,N,N
EGYPT - PREMIER LEAGUE,02/05/2024,13:00,Zamalek,National Bank Egypt,1.6,3.6,5.4,1.85,1.85,1.82,1.78,A,D,A,O,O,U,Y,Y,N
EGYPT - PREMIER LEAGUE,02/05/2024,13:00,Future FC,El Gaish,2.85,2.7,2.72,2.75,1.34,2.2,1.53,A,D,A,O,O,U,Y,Y,N
DENMARK - 1ST DIVISION,02/05/2024,13:00,Sonderjyske,Fredericia,1.5,4.75,5.5,1.48,2.6,1.62,2.2,D,H,D,U,O,U,N,Y,Y
SERBIA - PRVA LIGA,02/05/2024,13:00,Metalac,Sloboda,1.78,3.05,4.6,2.54,1.43,2.3,1.59,D,H,H,U,U,O,N,N,Y
SERBIA - PRVA LIGA,02/05/2024,13:00,Dubocica,Mladost GAT,2.65,3.1,2.45,2.22,1.52,2.12,1.69,D,H,H,U,U,O,N,N,Y
SERBIA - SUPER LIGA,02/05/2024,13:30,Cukaricki,Napredak,1.24,5.5,10.75,1.55,2.3,2.1,1.65,H,D,A,U,O,O,Y,N,Y
SERBIA - SUPER LIGA,02/05/2024,14:00,Crvena zvezda,TSC,1.32,5.1,8.0,1.57,2.27,1.93,1.78,H,D,A,U,O,O,Y,N,Y
SOUTH AFRICA - PREMIER LEAGUE,02/05/2024,14:30,Kaizer Chiefs,Mamelodi Sundowns,3.9,3.05,2.02,2.32,1.57,2.0,1.72,D,A,A,O,U,O,N,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/05/2024,15:00,Al Fateh,Al Riyadh,1.83,4.0,3.6,1.7,2.1,1.67,2.1,D,D,D,O,U,U,N,N,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/05/2024,15:00,Al Ahli SC,Damac,1.4,4.33,6.5,1.7,2.1,1.91,1.8,D,D,D,O,U,U,N,N,N
ENGLAND - PREMIER LEAGUE,02/05/2024,15:30,Chelsea,Tottenham,2.2,3.8,2.9,1.33,3.4,1.3,3.4,D,A,D,O,U,U,N,N,Y
EUROPE - EUROPA CONFERENCE LEAGUE,02/05/2024,16:00,Fiorentina,Club Brugge KV,1.8,3.6,4.5,2.03,1.83,1.83,1.83,D,D,H,U,O,U,N,N,N
EUROPE - EUROPA CONFERENCE LEAGUE,02/05/2024,16:00,Aston Villa,Olympiacos Piraeus,1.4,4.75,7.5,1.67,2.15,1.83,1.83,D,D,H,U,O,U,N,N,N
EUROPE - EUROPA LEAGUE,02/05/2024,16:00,Marseille,Atalanta,2.5,3.5,2.75,1.9,2.0,1.7,2.05,H,D,D,U,O,O,N,Y,Y
EUROPE - EUROPA LEAGUE,02/05/2024,16:00,AS Roma,Bayer Leverkusen,3.4,3.6,2.1,2.04,1.86,1.8,1.95,H,D,D,U,O,O,N,Y,Y
MEXICO - LIGA MX,02/05/2024,22:00,Necaxa,Queretaro,2.15,3.25,3.4,1.8,2.0,1.67,2.1,A,D,D,O,U,O,N,N,Y
