Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-07,01:00:00,AUSTRALIA - A-LEAGUE,Auckland FC,Wellington Phoenix,1.88,4.9,5.2,3.6,1.84,2.14,1.93,1.97,A,H,A,O,O,O,N,Y,Y
2024-12-07,01:05:00,JAPAN - J2 LEAGUE,Okayama,Vegalta Sendai,2.22,3.65,3.85,3.35,1.79,2.18,1.91,1.97,A,H,A,U,O,O,N,Y,Y
2024-12-07,04:00:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Adelaide United,3.75,1.91,1.95,4.4,2.84,1.5,1.54,2.74,A,H,A,O,O,O,N,Y,Y
2024-12-07,04:00:00,AUSTRALIA - A-LEAGUE,Western United,Macarthur FC,2.78,2.62,2.66,3.8,2.46,1.64,1.57,2.62,A,H,A,O,O,O,N,Y,Y
2024-12-07,06:00:00,ROMANIA - LIGA 2,Concordia,Mioveni,1.15,19.5,26.0,10.0,3.15,1.17,1.87,1.84,A,H,D,U,U,U,N,Y,N
2024-12-07,06:00:00,ROMANIA - LIGA 2,CSM Focsani,Selimbar,2.8,2.42,3.2,2.72,1.33,2.52,1.01,1.01,A,H,D,U,U,U,N,Y,N
2024-12-07,06:00:00,ROMANIA - LIGA 2,CSC Dumbravita,CS Afumati,2.72,2.68,3.2,2.82,1.49,2.48,2.06,1.76,A,H,D,U,U,U,N,Y,N
2024-12-07,06:00:00,ROMANIA - LIGA 2,CSM Slatina,Hunedoara,2.28,3.25,3.8,3.05,1.61,2.22,1.93,1.86,A,H,D,U,U,U,N,Y,N
2024-12-07,07:00:00,BULGARIA - PARVA LIGA,Botev Plovdiv,Beroe,2.68,2.86,3.15,3.0,1.58,2.32,1.99,1.84,H,H,D,O,O,U,Y,Y,N
2024-12-07,07:00:00,ROMANIA - LIGA 2,CSM Resita,FC Voluntari,2.54,2.96,3.65,2.92,1.6,2.1,1.9,1.84,A,H,D,U,U,U,N,Y,N
2024-12-07,07:30:00,TURKEY - SUPER LIG,Konyaspor,Antalyaspor,2.0,4.4,4.7,3.45,1.84,2.08,1.86,2.06,D,D,D,U,O,U,Y,Y,N
2024-12-07,07:30:00,TURKEY - 1. LIG,Erzurumspor,Adanaspor AS,1.39,11.0,14.0,4.7,1.8,2.08,2.38,1.63,H,D,H,O,O,O,Y,Y,Y
2024-12-07,07:30:00,TURKEY - 1. LIG,Malatyaspor,Kocaelispor,50.0,1.05,1.12,5.0,1.18,1.02,3.5,1.01,H,D,H,O,O,O,Y,Y,Y
