Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-02,07:00:00,ARMENIA - PREMIER LEAGUE,Van,Shirak Gyumri,1.94,3.8,4.5,3.35,1.83,1.96,1.83,2.0,H,H,A,U,U,O,N,Y,Y
2024-12-02,12:00:00,EGYPT - PREMIER LEAGUE,Al Masry,Pyramids,4.1,2.06,2.16,3.3,1.68,2.28,2.0,1.87,D,H,A,O,O,O,N,Y,Y
2024-12-02,12:00:00,EGYPT - PREMIER LEAGUE,Petrojet,Future FC,2.82,3.0,3.55,2.58,1.38,2.44,1.05,1.05,D,H,A,O,O,O,N,Y,Y
2024-12-02,12:30:00,ROMANIA - LIGA 1,CFR Cluj,UTA Arad,1.76,5.3,6.2,3.45,1.74,2.16,2.0,1.85,D,H,A,O,U,O,Y,Y,N
2024-12-02,13:00:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Karpaty,2.84,2.7,3.05,2.94,1.57,2.48,2.02,1.83,D,H,A,U,U,O,Y,N,Y
2024-12-02,14:00:00,TURKEY - SUPER LIG,Fenerbahce,Gaziantep,1.23,15.5,16.0,7.6,3.05,1.43,1.99,1.91,H,H,H,O,O,O,Y,N,N
2024-12-02,14:00:00,TURKEY - SUPER LIG,Hatayspor,Besiktas,4.3,1.93,1.95,3.85,2.1,1.83,1.75,2.22,H,H,H,O,O,O,Y,N,N
2024-12-02,14:00:00,TURKEY - 1. LIG,Sakaryaspor,Boluspor,2.36,3.0,3.55,3.2,1.71,2.16,1.79,1.96,D,D,D,U,U,O,Y,N,N
2024-12-02,14:30:00,DENMARK - 1ST DIVISION,Koge,Hillerod,5.3,1.64,1.67,4.4,2.3,1.66,1.73,2.2,D,D,H,O,O,O,Y,Y,Y
2024-12-02,15:00:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Zamalek,4.9,1.9,2.0,3.15,1.67,2.28,2.02,1.84,D,H,A,O,O,O,N,Y,Y
2024-12-02,15:00:00,DENMARK - SUPERLIGA,FC Copenhagen,Nordsjaelland,2.0,4.0,4.2,3.85,2.22,1.74,1.68,2.38,D,D,A,O,U,O,Y,N,Y
2024-12-02,15:00:00,POLAND - EKSTRAKLASA,Motor Lublin,Radomiak Radom,2.3,3.1,3.35,3.55,2.04,1.83,1.63,2.22,A,D,A,U,U,U,N,N,N
2024-12-02,15:00:00,POLAND - DIVISION 1,Arka Gdynia,S. Rzeszow,1.59,5.3,6.6,4.2,2.26,1.66,1.69,2.08,H,D,A,U,O,U,N,Y,N
2024-12-02,15:30:00,ROMANIA - LIGA 1,Otelul,FCSB,4.2,2.24,2.28,3.05,1.52,2.62,2.18,1.73,D,H,A,O,U,O,Y,Y,N
2024-12-02,15:45:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Gil Vicente,1.68,6.0,6.8,3.9,1.73,2.26,2.12,1.77,H,H,A,O,O,O,N,N,N
2024-12-02,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Always Ready,2.16,3.15,3.5,3.65,2.02,1.83,1.72,2.24,H,H,A,U,U,U,Y,N,Y
2024-12-02,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Maastricht,1.89,3.7,4.1,4.3,2.68,1.5,1.54,2.6,A,D,A,O,U,O,N,Y,Y
2024-12-02,16:30:00,SPAIN - LALIGA2,Eibar,FC Cartagena SAD,1.55,7.6,8.4,4.1,1.75,2.22,2.32,1.67,A,A,A,U,U,O,N,Y,Y
2024-12-02,16:30:00,ITALY - SERIE C,Pontedera,Spal,2.58,2.62,3.25,2.74,1.73,2.06,1.75,2.0,A,D,D,O,U,U,N,Y,Y
2024-12-02,16:30:00,ITALY - SERIE C,Arezzo,Entella,2.8,2.88,3.4,2.68,1.42,2.84,2.16,1.63,A,D,D,O,U,U,N,Y,Y
2024-12-02,16:30:00,ITALY - SERIE C,Sorrento,Giugliano,2.18,3.15,4.6,2.84,1.55,2.1,1.92,1.74,A,D,D,O,U,U,N,Y,Y
2024-12-02,16:30:00,ITALY - SERIE C,Monopoli,Avellino,3.3,2.42,2.72,2.86,1.53,2.46,2.0,1.79,A,D,D,O,U,U,N,Y,Y
2024-12-02,16:45:00,ITALY - SERIE A,AS Roma,Atalanta,3.55,2.28,2.3,3.55,2.1,1.88,1.69,2.38,D,A,H,U,O,O,Y,Y,Y
2024-12-02,17:00:00,SPAIN - LALIGA,Sevilla,Osasuna,2.16,3.85,3.9,3.5,1.74,2.3,2.0,1.95,D,D,H,O,O,U,N,N,N
2024-12-02,17:00:00,ARGENTINA - LIGA PROFESIONAL,Barracas Central,Tigre,3.85,2.28,2.34,3.15,1.57,2.52,2.1,1.8,D,D,D,U,U,O,N,Y,N
2024-12-02,17:45:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Casa Pia,1.19,18.5,21.0,8.4,2.6,1.52,2.3,1.69,H,H,A,O,O,O,N,N,N
2024-12-02,19:00:00,URUGUAY - PRIMERA DIVISION,Maldonado,Danubio,4.1,1.95,2.2,2.96,1.53,2.42,2.06,1.69,D,A,H,O,U,U,Y,Y,Y
2024-12-02,19:15:00,ARGENTINA - LIGA PROFESIONAL,Platense,Union de Santa Fe,2.42,4.0,4.4,2.78,1.31,3.55,2.48,1.55,D,D,D,U,U,O,N,Y,N
2024-12-02,19:45:00,ARGENTINA - LIGA PROFESIONAL,Talleres Cordoba,Huracan,2.2,4.4,4.6,2.98,1.41,3.05,2.38,1.59,D,D,D,U,U,O,N,Y,N
2024-12-02,20:30:00,COLOMBIA - PRIMERA A,Santa Fe,Dep. Pasto,2.0,4.5,5.3,3.0,1.51,2.54,2.24,1.69,A,D,D,O,O,U,Y,N,Y
2024-12-02,21:30:00,ARGENTINA - LIGA PROFESIONAL,Ind. Rivadavia,Argentinos Jrs,3.15,2.7,2.8,3.05,1.5,2.74,2.1,1.74,D,D,D,U,U,O,N,Y,N
2024-12-02,22:00:00,ARGENTINA - LIGA PROFESIONAL,Atl. Tucuman,Newells Old Boys,1.93,4.8,5.2,3.4,1.56,2.48,2.22,1.69,D,D,D,U,U,O,N,Y,N
2024-12-02,22:30:00,COLOMBIA - PRIMERA A,Atl. Nacional,Millonarios,2.34,3.55,4.1,2.9,1.54,2.42,2.02,1.81,A,D,D,O,O,U,Y,N,Y
