Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-30,00:00:00,MEXICO - LIGA MX,Juarez,Santos Laguna,1.91,4.7,4.8,3.75,2.04,1.93,1.78,2.04,H,D,A,U,U,U,Y,N,N
2025-01-30,00:05:00,MEXICO - LIGA MX,U.N.A.M.- Pumas,Toluca,2.7,2.9,2.98,3.35,1.93,2.04,1.71,2.16,H,D,A,U,U,U,Y,N,N
2025-01-30,17:00:00,ARGENTINA - LIGA PROFESIONAL,Aldosivi,Defensa y Justicia,2.96,2.86,2.96,3.0,1.57,2.52,2.04,1.79,H,D,H,O,O,U,Y,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Twente,Besiktas,2.24,3.3,3.4,3.9,2.58,1.59,1.58,2.62,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Slavia Prague,Malmo FF,1.64,5.8,5.9,4.5,2.46,1.64,1.71,2.3,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Real Sociedad,PAOK,1.62,7.0,7.2,4.1,2.08,1.89,1.93,2.0,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,AS Roma,Eintracht Frankfurt,1.79,5.4,5.5,3.85,2.24,1.74,1.72,2.28,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Nice,Bodo/Glimt,2.48,2.84,2.88,4.0,2.72,1.53,1.52,2.82,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,FCSB,Manchester Utd,6.0,1.62,1.64,4.4,2.2,1.8,1.89,2.1,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Olympiacos Piraeus,Qarabag FK,1.34,11.0,12.0,5.9,2.54,1.61,2.04,1.9,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Ajax,Galatasaray,2.54,2.74,2.78,4.0,3.3,1.38,1.42,3.25,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Midtjylland,Fenerbahce,3.85,2.08,2.12,3.7,2.48,1.66,1.6,2.62,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Ath Bilbao,Plzen,1.75,6.6,6.8,3.55,1.74,2.3,2.14,1.84,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Anderlecht,Hoffenheim,2.28,3.4,3.45,3.7,2.32,1.7,1.63,2.5,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Ferencvaros,AZ Alkmaar,2.5,3.2,3.25,3.45,1.89,2.0,1.79,2.16,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Lyon,Ludogorets,1.26,13.5,14.5,7.2,2.82,1.51,2.06,1.9,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Dyn. Kyiv,Rigas Futbola Skola,1.9,4.4,4.5,3.95,2.2,1.77,1.72,2.28,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Rangers,Royale Union SG,2.26,3.3,3.4,3.8,2.44,1.65,1.61,2.56,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Tottenham,Elfsborg,1.23,14.5,15.5,8.0,3.4,1.39,1.99,1.98,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Maccabi Tel Aviv,FC Porto,8.6,1.42,1.43,5.4,2.56,1.6,1.89,2.04,H,A,A,U,U,O,N,Y,Y
2025-01-30,17:00:00,EUROPE - EUROPA LEAGUE,Braga,Lazio,1.76,5.1,5.2,4.1,2.32,1.73,1.73,2.26,H,A,A,U,U,O,N,Y,Y
2025-01-30,19:00:00,VENEZUELA - LIGA FUTVE,La Guaira,Universidad Central,1.61,1.79,5.4,2.86,1.21,1.01,1.02,1.02,D,D,D,U,O,O,N,N,Y
2025-01-30,19:15:00,ARGENTINA - LIGA PROFESIONAL,Racing Club,Belgrano,1.59,6.6,7.6,4.0,1.89,1.99,1.93,1.8,H,D,H,O,O,U,Y,Y,Y
2025-01-30,21:30:00,ARGENTINA - LIGA PROFESIONAL,Central Cordoba,Atl. Tucuman,2.48,3.25,3.7,3.0,1.49,2.72,2.04,1.71,H,D,H,O,O,U,Y,Y,Y
2025-01-30,21:30:00,ARGENTINA - LIGA PROFESIONAL,Argentinos Jrs,Tigre,2.08,4.2,4.5,3.35,1.57,2.58,2.2,1.74,H,D,H,O,O,U,Y,Y,Y
2025-01-30,21:30:00,VENEZUELA - LIGA FUTVE,Monagas,Dep. Tachira,2.92,2.72,3.15,2.56,1.51,2.56,2.02,1.8,D,D,D,U,O,O,N,N,Y
