Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-13,08:00:00,TURKEY - 1. LIG,Pendikspor,Boluspor,2.06,3.9,5.3,2.88,1.59,2.4,2.04,1.8,D,H,D,O,U,O,Y,N,Y
2025-02-13,11:00:00,TURKEY - 1. LIG,Sanliurfaspor,Sakaryaspor,2.7,2.72,3.05,3.15,1.76,2.08,1.79,2.1,D,H,D,O,U,O,Y,N,Y
2025-02-13,11:00:00,EGYPT - PREMIER LEAGUE,Future FC,El Gaish,3.0,3.05,3.35,2.6,1.35,3.45,2.48,1.6,D,H,D,U,U,O,Y,Y,N
2025-02-13,14:00:00,TURKEY - 1. LIG,Umraniyespor,Istanbulspor AS,2.74,2.56,2.76,3.4,2.02,1.81,1.67,2.24,D,H,D,O,U,O,Y,N,Y
2025-02-13,14:00:00,TURKEY - 1. LIG,Ankaragucu,Karagumruk,2.04,3.95,4.2,3.5,1.89,1.94,1.76,2.08,D,H,D,O,U,O,Y,N,Y
2025-02-13,14:00:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ittihad,2.96,2.96,3.55,2.6,1.27,2.42,1.12,1.12,D,H,D,U,U,O,Y,Y,N
2025-02-13,14:45:00,EUROPE - EUROPA LEAGUE,Midtjylland,Real Sociedad,4.2,2.04,2.06,3.5,1.76,2.28,2.02,1.96,H,A,H,U,O,O,N,Y,N
2025-02-13,14:45:00,EUROPE - EUROPA LEAGUE,Royale Union SG,Ajax,2.4,3.3,3.35,3.5,1.94,2.02,1.78,2.18,H,A,H,U,O,O,N,Y,N
2025-02-13,14:45:00,EUROPE - EUROPA LEAGUE,Ferencvaros,Plzen,2.42,3.35,3.4,3.45,1.79,2.18,1.9,2.06,H,A,H,U,O,O,N,Y,N
2025-02-13,14:45:00,EUROPE - EUROPA LEAGUE,Fenerbahce,Anderlecht,1.58,6.8,7.0,4.4,2.36,1.7,1.81,2.14,H,A,H,U,O,O,N,Y,N
2025-02-13,17:00:00,ENGLAND - LEAGUE TWO,Port Vale,Notts Co,2.7,2.78,2.8,3.55,1.97,1.94,1.73,2.16,H,D,H,O,U,U,Y,Y,N
2025-02-13,17:00:00,EUROPE - EUROPA LEAGUE,AZ Alkmaar,Galatasaray,2.62,2.74,2.76,3.85,2.78,1.53,1.48,2.92,H,A,H,U,O,O,N,Y,N
2025-02-13,17:00:00,EUROPE - EUROPA LEAGUE,FC Porto,AS Roma,2.56,3.05,3.15,3.4,1.8,2.2,1.89,2.06,H,A,H,U,O,O,N,Y,N
2025-02-13,17:00:00,EUROPE - EUROPA LEAGUE,PAOK,FCSB,1.81,5.3,5.5,3.8,1.86,2.12,1.99,1.98,H,A,H,U,O,O,N,Y,N
2025-02-13,17:00:00,EUROPE - EUROPA LEAGUE,Twente,Bodo/Glimt,2.02,3.85,3.95,3.95,2.38,1.68,1.63,2.48,H,A,H,U,O,O,N,Y,N
2025-02-13,17:45:00,ARGENTINA - LIGA PROFESIONAL,Lanus,Gimnasia L.P.,1.88,5.2,5.8,3.25,1.57,2.52,2.18,1.73,H,D,H,U,U,U,N,N,N
2025-02-13,18:30:00,COLOMBIA - PRIMERA A,La Equidad,Envigado,1.71,5.7,7.8,3.35,1.57,2.26,2.12,1.67,D,H,H,O,O,U,Y,Y,Y
2025-02-13,20:00:00,ARGENTINA - LIGA PROFESIONAL,San Lorenzo,Platense,2.48,3.9,4.8,2.6,1.28,4.0,1.12,1.12,H,D,H,U,U,U,N,N,N
2025-02-13,20:00:00,ARGENTINA - LIGA PROFESIONAL,San Martin de San Juan,Talleres Cordoba,4.4,2.22,2.24,2.98,1.46,2.9,2.32,1.65,H,D,H,U,U,U,N,N,N
2025-02-13,20:30:00,COLOMBIA - PRIMERA A,Junior,Once Caldas,1.96,4.6,5.3,3.15,1.63,2.36,2.04,1.81,D,H,H,O,O,U,Y,Y,Y
2025-02-13,22:15:00,ARGENTINA - LIGA PROFESIONAL,Atl. Tucuman,Sarmiento Junin,1.89,5.4,5.9,3.3,1.5,2.82,2.4,1.62,H,D,H,U,U,U,N,N,N
2025-02-13,22:15:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Instituto,2.74,3.15,3.4,2.86,1.41,3.1,2.36,1.64,H,D,H,U,U,U,N,N,N
2025-02-13,22:30:00,COLOMBIA - PRIMERA A,Pereira,Deportes Tolima,3.35,2.48,2.78,2.74,1.5,2.68,2.08,1.76,D,H,H,O,O,U,Y,Y,Y
