Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-02-12,08:00:00,TURKEY - 1. LIG,Erzurumspor,Genclerbirligi,1.93,5.0,5.7,3.1,1.53,2.36,2.16,1.69,D,H,D,O,U,O,Y,N,Y
2025-02-12,08:00:00,TURKEY - 1. LIG,Keciorengucu,Adanaspor AS,1.74,5.4,6.2,3.55,1.79,2.08,1.96,1.89,D,H,D,O,U,O,Y,N,Y
2025-02-12,11:00:00,TURKEY - 1. LIG,Erokspor A.S,76 Igdir Belediyespor,2.64,2.88,3.25,3.05,1.7,2.0,1.84,2.0,D,H,D,O,U,O,Y,N,Y
2025-02-12,11:00:00,EGYPT - PREMIER LEAGUE,El Gouna,El Ismaily,2.98,3.15,3.35,2.62,1.43,3.0,2.24,1.57,D,H,H,O,U,U,Y,N,N
2025-02-12,11:00:00,EGYPT - PREMIER LEAGUE,ZED,Ceramica Cleopatra,3.25,2.62,2.86,2.82,1.49,2.74,2.14,1.76,D,H,H,O,U,U,Y,N,N
2025-02-12,14:00:00,TURKEY - 1. LIG,Amed Sportif Faaliyetler,Bandirmaspor,2.06,3.7,4.3,3.3,1.74,2.1,1.88,1.94,D,H,D,O,U,O,Y,N,Y
2025-02-12,14:00:00,EGYPT - PREMIER LEAGUE,Pyramids,Haras El Hodood,1.31,12.0,14.5,5.4,1.87,1.99,2.58,1.54,D,H,H,O,U,U,Y,N,N
2025-02-12,14:00:00,EGYPT - PREMIER LEAGUE,Al Masry,National Bank Egypt,2.2,4.2,5.2,2.82,1.48,2.8,2.2,1.71,D,H,H,O,U,U,Y,N,N
2025-02-12,14:45:00,EUROPE - CHAMPIONS LEAGUE,Club Brugge KV,Atalanta,3.65,2.28,2.3,3.45,1.89,2.1,1.86,2.12,H,A,H,O,O,U,N,Y,N
2025-02-12,16:30:00,ENGLAND - PREMIER LEAGUE,Everton,Liverpool,8.0,1.47,1.48,5.0,2.26,1.77,1.98,1.97,H,A,D,O,U,O,Y,Y,N
2025-02-12,16:45:00,ENGLAND - CHAMPIONSHIP,Bristol City,Stoke,1.81,5.2,5.4,3.85,1.88,2.06,1.92,1.96,A,D,A,U,U,O,Y,N,Y
2025-02-12,16:45:00,ENGLAND - CHAMPIONSHIP,Burnley,Hull,1.69,6.6,7.0,3.75,1.7,2.34,2.2,1.73,A,D,A,U,U,O,Y,N,Y
2025-02-12,16:45:00,ENGLAND - CHAMPIONSHIP,Sunderland,Luton,1.71,6.0,6.4,3.9,1.9,2.0,1.96,1.92,A,D,A,U,U,O,Y,N,Y
2025-02-12,16:45:00,ENGLAND - CHAMPIONSHIP,Plymouth,Millwall,3.6,2.36,2.4,3.25,1.59,2.6,2.14,1.81,A,D,A,U,U,O,Y,N,Y
2025-02-12,16:45:00,ENGLAND - CHAMPIONSHIP,Swansea,Sheffield Wed,2.58,3.0,3.1,3.45,1.82,2.1,1.81,2.08,A,D,A,U,U,O,Y,N,Y
2025-02-12,17:00:00,EUROPE - CHAMPIONS LEAGUE,Monaco,Benfica,2.42,3.1,3.15,3.7,2.32,1.74,1.62,2.56,H,A,H,O,O,U,N,Y,N
2025-02-12,17:00:00,EUROPE - CHAMPIONS LEAGUE,Celtic,Bayern Munich,8.2,1.41,1.42,5.8,3.1,1.46,1.69,2.38,H,A,H,O,O,U,N,Y,N
2025-02-12,17:00:00,EUROPE - CHAMPIONS LEAGUE,Feyenoord,AC Milan,3.55,2.16,2.18,3.85,2.28,1.77,1.66,2.44,H,A,H,O,O,U,N,Y,N
2025-02-12,17:00:00,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Middlesbrough,2.34,3.35,3.4,3.55,1.92,2.0,1.8,2.2,A,D,A,U,U,O,Y,N,Y
2025-02-12,17:00:00,ENGLAND - CHAMPIONSHIP,West Brom,Blackburn,1.89,4.9,5.0,3.7,1.89,2.06,1.89,1.99,A,D,A,U,U,O,Y,N,Y
2025-02-12,17:00:00,ARGENTINA - LIGA PROFESIONAL,Dep. Riestra,Rosario Central,2.6,3.4,3.5,3.0,1.44,3.05,2.36,1.65,H,D,H,U,U,U,N,N,N
2025-02-12,17:45:00,ARGENTINA - LIGA PROFESIONAL,Newells Old Boys,Defensa y Justicia,2.8,3.1,3.15,3.0,1.56,2.6,2.06,1.82,H,D,H,U,U,U,N,N,N
2025-02-12,18:30:00,COLOMBIA - PRIMERA A,Dep. Pasto,Chico,1.71,6.6,8.6,2.88,1.48,2.48,2.26,1.56,H,D,H,O,U,O,N,Y,Y
2025-02-12,20:00:00,ARGENTINA - LIGA PROFESIONAL,Argentinos Jrs,Huracan,2.12,4.6,5.2,2.96,1.41,3.15,2.5,1.57,H,D,H,U,U,U,N,N,N
2025-02-12,20:00:00,ARGENTINA - LIGA PROFESIONAL,Independiente,Velez Sarsfield,2.16,4.1,4.5,3.15,1.47,3.0,2.36,1.64,H,D,H,U,U,U,N,N,N
2025-02-12,20:30:00,COLOMBIA - PRIMERA A,Ind. Medellin,Union Magdalena,1.42,9.4,13.5,4.1,1.68,2.24,2.52,1.57,H,D,H,O,U,O,N,Y,Y
2025-02-12,22:15:00,ARGENTINA - LIGA PROFESIONAL,Godoy Cruz,River Plate,8.0,1.54,1.57,4.2,1.74,2.2,2.32,1.69,H,D,H,U,U,U,N,N,N
2025-02-12,22:30:00,COLOMBIA - PRIMERA A,Santa Fe,Atl. Nacional,2.98,2.8,3.15,2.82,1.52,2.66,1.91,1.67,H,D,H,O,U,O,N,Y,Y
