Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-10-03,02:00,SOUTH KOREA 1,Jeju SK,Jeonbuk,4.5,1.75,3.75,2.0,1.8,1.73,2.0,H,D,H,U,O,O,Y,N,N
2025-10-03,02:00,SOUTH KOREA 2,Seongnam,Seoul E-Land,2.4,2.75,3.5,1.73,2.08,1.83,1.83,D,D,H,U,O,U,Y,N,N
2025-10-03,07:00,JAPAN 1,Shonan Bellmare,Verdy,2.85,2.5,3.1,1.53,2.4,2.0,1.75,A,H,H,U,U,U,Y,Y,Y
2025-10-03,09:30,UKRAINE 1,Kolos Kovalivka,Rukh Lviv,1.83,4.6,3.05,1.39,2.55,2.32,1.47,D,D,A,U,U,U,N,N,N
2025-10-03,11:00,EGYPT 1,Smouha,El Ismaily,1.62,6.1,3.35,1.45,2.57,2.55,1.45,D,A,A,O,U,O,Y,Y,N
2025-10-03,12:00,UKRAINE 1,Epitsentr,FK Zorya Luhansk,2.95,2.15,3.5,2.15,1.55,1.47,2.32,D,D,A,U,U,U,N,N,N
2025-10-03,12:00,FINLAND 1,Jaro,Haka,2.63,2.25,3.75,2.35,1.57,1.53,2.38,H,H,H,O,U,O,Y,N,Y
2025-10-03,12:30,FINLAND 2,PK-35,Ekenas,2.4,2.5,3.65,2.27,1.5,1.44,2.42,H,D,D,O,U,O,Y,Y,N
2025-10-03,12:30,FINLAND 2,Lahti,SJK Akatemia,1.22,9.75,6.0,3.0,1.28,1.62,2.02,H,D,D,O,U,O,Y,Y,N
2025-10-03,13:00,CYPRUS 1,Omonia Aradippou,APOEL,7.6,1.42,4.2,1.85,1.9,2.1,1.65,A,D,A,U,U,U,Y,N,N
2025-10-03,13:00,AUSTRIA 2,Amstetten,Liefering,2.12,3.1,3.45,1.9,1.82,1.7,2.05,A,A,A,O,O,U,Y,Y,Y
2025-10-03,13:00,AUSTRIA 2,Stripfing,Admira,4.15,1.78,3.55,1.91,1.8,1.72,2.0,A,A,A,O,O,U,Y,Y,Y
2025-10-03,13:00,CROATIA 1,Istra 1961,Varazdin,2.1,3.4,3.1,1.62,2.25,1.91,1.8,A,H,D,U,O,U,N,Y,Y
2025-10-03,13:00,POLAND 1,Lechia Gdansk,Wisla Plock,2.4,2.9,3.3,1.85,1.95,1.75,2.0,H,A,A,O,U,O,Y,N,Y
2025-10-03,13:00,FINLAND 2,Tampere Utd,KPV Kokkola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,D,D,O,U,O,Y,Y,N
2025-10-03,13:00,FINLAND 1,HJK,Gnistan,1.3,7.0,5.5,3.1,1.36,1.62,2.2,H,H,H,O,U,O,Y,N,Y
2025-10-03,13:00,FINLAND 2,Keski-Uusimaa,EPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,D,D,O,U,O,Y,Y,N
2025-10-03,13:30,GERMANY 2,Braunschweig,Paderborn,3.7,1.91,3.9,2.25,1.62,1.57,2.25,H,H,A,O,U,U,Y,Y,Y
2025-10-03,13:30,GERMANY 2,Dusseldorf,Nurnberg,2.15,2.9,3.8,2.3,1.6,1.53,2.38,H,H,A,O,U,U,Y,Y,Y
2025-10-03,14:00,SPAIN 3,Villarreal B,Atl. Madrid B,2.3,3.2,2.7,1.57,2.35,2.0,1.73,H,H,H,U,U,U,Y,Y,N
2025-10-03,14:00,TURKEY 2,Boluspor,Erokspor,2.5,2.5,3.4,2.08,1.73,1.62,2.2,H,A,H,O,U,O,N,Y,N
2025-10-03,14:00,DENMARK 2,Horsens,Hobro,0.0,0.0,0.0,0.0,0.0,1.83,1.83,D,H,A,U,U,O,Y,N,N
2025-10-03,14:00,TURKEY 2,Corum,Manisa FK,1.42,6.25,4.33,2.1,1.7,1.83,1.83,H,A,H,O,U,O,N,Y,N
2025-10-03,14:00,DENMARK 1,Odense,Sonderjyske,1.96,3.4,3.9,2.25,1.62,1.57,2.25,H,A,H,O,O,O,Y,Y,N
2025-10-03,14:00,BOSNIA 1,Posusje,Siroki Brijeg,2.07,3.15,3.4,1.85,1.75,1.65,2.0,D,A,D,U,U,U,Y,Y,Y
2025-10-03,14:00,PORTUGAL 2,Maritimo,Academico Viseu,2.05,3.3,3.4,1.67,2.15,1.91,1.8,D,H,H,O,O,O,Y,Y,N
2025-10-03,14:00,TURKEY 1,Antalyaspor,Rizespor,2.55,2.57,3.3,1.8,2.0,1.73,2.0,A,D,D,U,U,U,N,N,Y
2025-10-03,14:00,TURKEY 1,Trabzonspor,Kayserispor,1.46,6.5,4.33,2.15,1.67,1.8,1.91,A,D,D,U,U,U,N,N,Y
2025-10-03,14:00,EGYPT 1,Al Ittihad,Arab Contractors,2.77,3.0,2.57,1.3,3.25,2.42,1.5,D,A,A,O,U,O,Y,Y,N
2025-10-03,14:00,EGYPT 1,National Bank Egypt,Al Masry,2.8,2.7,2.85,1.62,2.15,1.78,1.93,D,A,A,O,U,O,Y,Y,N
2025-10-03,14:30,SWITZERLAND 2,Xamax,Lausanne Ouchy,2.8,2.22,3.65,2.42,1.5,1.44,2.62,D,H,D,U,U,O,N,N,N
2025-10-03,14:30,SWITZERLAND 2,Stade Nyonnais,Wil,3.35,2.05,3.45,2.02,1.7,1.6,2.2,D,H,D,U,U,O,N,N,N
2025-10-03,14:30,FRANCE 3,Concarneau,Sochaux,2.8,2.47,3.05,1.57,2.1,1.83,1.78,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Aubagne,Dijon,3.7,2.1,2.95,1.62,2.02,1.78,1.83,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Bourg en Bresse,Versailles,3.3,2.2,3.0,1.5,2.27,1.98,1.65,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Quevilly Rouen,Fleury-Merogis,2.82,2.4,3.15,1.57,2.1,1.85,1.75,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Caen,Le Puy-en-Velay,1.9,3.85,3.3,1.62,2.02,1.87,1.75,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Stade Briochin,Rouen,3.8,1.98,3.15,1.6,2.07,1.87,1.75,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,FRANCE 3,Villefranche,Chateauroux,2.22,3.1,3.15,1.57,2.12,1.88,1.72,D,A,H,O,U,U,Y,N,N
2025-10-03,14:30,ROMANIA 1,Unirea Slobozia,Din. Bucuresti,4.2,1.85,3.3,1.65,2.2,2.0,1.73,A,A,H,U,O,O,Y,Y,N
2025-10-03,14:30,FRANCE 3,Paris 13 Atl.,Orleans,2.9,2.52,2.87,1.6,2.07,1.78,1.83,D,A,H,O,U,U,Y,N,N
2025-10-03,15:00,NETHERLANDS 2,Willem II,Roda,1.96,2.85,3.75,2.25,1.62,1.57,2.25,H,H,H,U,O,O,Y,N,Y
