League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
SOUTH KOREA - K LEAGUE 1,28/05/2024,07:30,Gwangju FC,Pohang,2.15,3.3,3.3,2.05,1.8,1.8,1.91,A,H,D,U,O,O,N,Y,N
SOUTH KOREA - K LEAGUE 1,28/05/2024,07:30,Gimcheon Sangmu,Seoul,2.2,3.25,3.3,1.98,1.88,1.8,1.91,A,H,D,U,O,O,N,Y,N
ESTONIA - MEISTRILIIGA,28/05/2024,12:00,Kuressaare,Parnu JK Vaprus,2.27,3.2,2.8,1.75,1.9,1.62,2.24,D,A,H,O,O,U,Y,N,N
ESTONIA - MEISTRILIIGA,28/05/2024,14:00,Kalju,Nomme Utd,1.22,5.4,9.5,1.43,2.54,1.95,1.81,D,A,H,O,O,U,Y,N,N
SWEDEN - SUPERETTAN,28/05/2024,14:00,Degerfors,Varberg,1.65,3.8,5.0,1.67,2.15,1.7,2.05,A,D,D,O,U,O,Y,Y,Y
NORWAY - OBOS-LIGAEN,28/05/2024,14:00,Start,Sogndal,2.8,3.5,2.25,1.7,2.1,1.62,2.2,H,H,H,U,U,O,N,Y,N
SWEDEN - ALLSVENSKAN,28/05/2024,14:00,Malmo FF,Elfsborg,1.44,4.5,7.0,1.57,2.35,1.75,2.0,D,H,A,U,O,O,N,Y,N
AUSTRIA - BUNDESLIGA,28/05/2024,14:00,Hartberg,Austria Vienna,2.9,3.6,2.25,1.7,2.1,1.57,2.25,H,A,A,U,O,O,N,Y,Y
NETHERLANDS - EREDIVISIE,28/05/2024,15:00,NAC Breda,Excelsior,2.3,3.6,2.5,1.53,2.4,1.5,2.5,A,H,D,O,U,O,N,Y,N
GERMANY - 2. BUNDESLIGA,28/05/2024,15:30,Wehen,Regensburg,1.9,3.6,3.6,1.93,1.93,1.75,2.0,A,D,A,O,U,O,Y,Y,N
ITALY - SERIE C,28/05/2024,16:00,Carrarese,Benevento,2.12,3.0,3.55,2.32,1.47,1.98,1.65,D,H,H,O,O,O,Y,Y,N
ITALY - SERIE C,28/05/2024,16:00,Avellino,L.R. Vicenza,2.18,3.2,3.15,2.22,1.52,1.98,1.65,D,H,H,O,O,O,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,19:00,Corinthians (Bra),Racing Montevideo (Uru),1.36,5.25,8.5,1.9,1.95,2.38,1.53,D,H,A,U,U,U,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,19:00,Argentinos Jrs (Arg),Nacional Asuncion (Par),1.4,5.0,8.0,2.1,1.7,2.63,1.44,D,H,A,U,U,U,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,19:00,Atletico-MG (Bra),Caracas (Ven),1.07,12.0,26.0,1.33,3.4,2.75,1.4,H,A,D,U,O,O,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,19:00,Penarol (Uru),Rosario Central (Arg),2.0,3.3,4.0,2.3,1.6,1.95,1.8,H,A,D,U,O,O,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,19:00,LDU Quito (Ecu),U. de Deportes (Per),1.45,4.33,7.0,1.85,2.0,2.0,1.75,H,A,D,U,O,O,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,19:00,Junior (Col),Botafogo RJ (Bra),2.75,3.3,2.6,2.1,1.7,1.91,1.91,H,A,D,U,O,O,Y,N,Y
BRAZIL - SERIE B,28/05/2024,19:00,Amazonas,Mirassol,3.1,3.1,2.38,2.4,1.53,2.1,1.67,H,D,D,O,O,U,N,N,N
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,21:00,Flamengo RJ (Bra),Millonarios (Col),1.14,8.0,19.0,1.48,2.6,2.38,1.53,H,A,D,U,O,O,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,28/05/2024,21:00,Bolivar (Bol),Palestino (Chi),1.25,5.75,13.0,1.5,2.5,2.0,1.75,H,A,D,U,O,O,Y,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,21:30,Racing Club (Arg),Sp. Luqueno (Par),1.22,6.5,12.0,1.53,2.4,2.15,1.65,D,H,A,U,U,U,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,21:30,Coquimbo (Chi),Bragantino (Bra),4.75,3.8,1.73,1.88,1.98,1.83,1.83,D,H,A,U,U,U,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,21:30,Delfin (Ecu),Tomayapo (Bol),1.3,5.5,9.5,1.75,2.05,2.25,1.57,D,H,A,U,U,U,Y,N,N
SOUTH AMERICA - COPA SUDAMERICANA,28/05/2024,21:30,Internacional (Bra),Belgrano (Arg),1.48,4.2,7.0,2.08,1.73,2.25,1.57,D,H,A,U,U,U,Y,N,N
