League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA DE EXPANSION MX,28/09/2024,00:00,Atletico La Paz,Atl. Morelia,2.72,3.05,2.55,1.87,1.83,1.6,2.05,D,A,H,U,O,O,Y,Y,Y
MEXICO - LIGA MX,28/09/2024,00:05,Club Tijuana,Mazatlan FC,2.7,3.2,2.75,1.85,2.0,1.62,2.2,H,D,H,O,U,O,N,Y,N
CHINA - SUPER LEAGUE,28/09/2024,04:30,Qingdao Hainiu,Shanghai Shenhua,6.5,6.0,1.33,1.44,2.7,1.75,2.0,H,D,H,O,U,O,Y,Y,N
SOUTH KOREA - K LEAGUE 1,28/09/2024,04:30,Gangwon,Daegu,2.1,3.6,3.3,1.83,2.03,1.67,2.1,D,D,H,U,O,O,N,N,Y
SOUTH KOREA - K LEAGUE 2,28/09/2024,04:30,Anyang,Asan,1.91,3.4,3.5,2.1,1.7,1.91,1.8,A,D,A,O,U,U,N,N,N
HONG KONG - PREMIER LEAGUE,28/09/2024,05:00,Southern District,Eastern AA,3.65,3.45,1.9,1.7,1.91,1.6,2.05,A,A,H,O,U,O,Y,N,N
PHILIPPINES - PFL,28/09/2024,05:00,Loyola,Davao Aguilas,15.0,8.0,1.07,1.29,3.5,2.04,1.74,H,A,A,O,U,U,N,N,N
ROMANIA - LIGA 2,28/09/2024,05:00,FC Voluntari,Unirea Ungheni,1.4,4.2,7.9,1.95,1.78,2.25,1.57,A,H,D,O,O,O,Y,N,Y
ROMANIA - LIGA 2,28/09/2024,05:00,Viitorul Tg. Jiu,Chindia Targoviste,6.1,4.05,1.5,1.85,1.9,1.98,1.75,A,H,D,O,O,O,Y,N,Y
ROMANIA - LIGA 2,28/09/2024,05:00,Metalul Buzau,Mioveni,3.3,2.92,2.3,2.42,1.5,2.02,1.7,A,H,D,O,O,O,Y,N,Y
ROMANIA - LIGA 2,28/09/2024,05:00,CSM Resita,Concordia,2.45,3.0,2.92,2.15,1.65,1.82,1.9,A,H,D,O,O,O,Y,N,Y
ROMANIA - LIGA 2,28/09/2024,05:00,Ceahlaul,Selimbar,2.42,2.8,3.25,2.5,1.47,2.02,1.7,A,H,D,O,O,O,Y,N,Y
ROMANIA - LIGA 2,28/09/2024,05:00,Campulung,Metaloglobus Bucharest,4.9,3.5,1.7,2.07,1.7,2.0,1.72,A,H,D,O,O,O,Y,N,Y
