Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-15,00:05:00,MEXICO - LIGA MX,Puebla,Toluca,5.9,1.63,1.65,4.5,2.3,1.74,1.8,2.12,A,H,D,O,U,O,Y,N,N
2025-03-15,02:00:00,JAPAN - J1 LEAGUE,Machida,Albirex Niigata,2.04,4.5,4.9,3.2,1.5,2.78,2.3,1.68,A,A,D,U,U,O,N,Y,Y
2025-03-15,02:00:00,JAPAN - J1 LEAGUE,Avispa Fukuoka,FC Tokyo,2.46,3.45,3.75,3.0,1.5,2.8,2.22,1.72,A,A,D,U,U,O,N,Y,Y
2025-03-15,02:00:00,JAPAN - J1 LEAGUE,Fujieda MYFC,Cerezo Osaka,2.56,3.0,3.15,3.25,1.64,2.42,2.0,1.88,A,A,D,U,U,O,N,Y,Y
2025-03-15,02:00:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Daejeon,3.7,2.2,2.34,3.25,1.79,2.14,1.87,2.04,D,H,A,U,U,O,Y,N,Y
2025-03-15,02:00:00,JAPAN - J1 LEAGUE,Verdy,Nagoya Grampus,2.56,3.15,3.35,3.1,1.47,2.9,2.3,1.67,A,A,D,U,U,O,N,Y,Y
2025-03-15,02:00:00,SOUTH KOREA - K LEAGUE 2,Incheon,Seoul E-Land,2.14,3.6,3.95,3.45,1.92,1.94,1.67,1.96,D,A,D,O,O,U,Y,N,N
2025-03-15,02:00:00,SOUTH KOREA - K LEAGUE 2,Hwaseong FC,Cheongju,2.32,3.25,3.8,3.25,1.74,2.16,1.78,1.84,D,A,D,O,O,U,Y,N,N
2025-03-15,02:00:00,JAPAN - J2 LEAGUE,Fujieda MYFC,Iwaki,3.2,2.34,2.56,3.3,1.85,2.04,1.72,2.12,D,H,A,O,O,O,Y,Y,N
2025-03-15,02:00:00,JAPAN - J2 LEAGUE,Iwata,Kofu,1.9,4.3,4.8,3.55,1.83,2.02,1.9,1.96,D,H,A,O,O,O,Y,Y,N
2025-03-15,02:00:00,JAPAN - J2 LEAGUE,Sagan Tosu,Omiya,3.5,2.12,2.24,3.6,1.92,1.96,1.8,2.08,D,H,A,O,O,O,Y,Y,N
2025-03-15,04:00:00,JAPAN - J2 LEAGUE,V-Varen Nagasaki,Tokushima,2.2,3.5,4.3,3.25,1.71,2.2,1.94,1.93,D,H,A,O,O,O,Y,Y,N
2025-03-15,04:30:00,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Asan,2.02,3.85,4.4,3.35,1.84,1.86,1.68,1.87,D,A,D,O,O,U,Y,N,N
2025-03-15,04:30:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Seongnam,1.94,4.5,5.6,3.25,1.66,2.28,1.86,1.81,D,A,D,O,O,U,Y,N,N
2025-03-15,04:30:00,SOUTH KOREA - K LEAGUE 1,Daegu Fc,Anyang,2.08,4.0,4.3,3.35,1.8,2.12,1.89,2.0,D,H,A,U,U,O,Y,N,Y
2025-03-15,04:30:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Seoul,2.98,2.76,3.0,3.0,1.56,2.52,2.02,1.7,D,H,A,U,U,O,Y,N,Y
2025-03-15,05:30:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Melbourne Victory,2.7,2.62,2.64,3.95,2.98,1.49,1.45,3.0,D,D,H,O,O,U,Y,Y,Y
2025-03-15,07:30:00,BULGARIA - PARVA LIGA,Hebar,CSKA 1948 Sofia,3.85,2.14,2.32,3.15,1.66,2.28,1.98,1.81,A,H,A,U,U,U,N,N,Y
2025-03-15,07:30:00,TURKEY - SUPER LIG,Gaziantep,Kayserispor,2.28,3.6,3.65,3.45,2.06,1.84,1.7,2.28,H,D,D,U,O,O,Y,Y,N
2025-03-15,07:30:00,ESTONIA - MEISTRILIIGA,Parnu JK Vaprus,Levadia,16.5,1.23,1.3,5.1,2.26,1.59,2.18,1.55,H,D,D,O,U,O,N,N,N
2025-03-15,07:30:00,TURKEY - 1. LIG,Manisa FK,Pendikspor,1.93,4.2,4.7,3.45,1.87,1.96,1.81,2.02,A,A,H,U,O,O,N,N,N
2025-03-15,07:45:00,AUSTRALIA - A-LEAGUE,Perth Glory,Brisbane Roar,2.82,2.56,2.62,3.8,2.38,1.68,1.58,2.58,D,D,H,O,O,U,Y,Y,Y
2025-03-15,08:00:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Penafiel,2.0,4.7,5.0,3.25,1.68,2.3,1.99,1.89,A,D,H,U,O,U,Y,N,N
2025-03-15,08:30:00,ROMANIA - LIGA 2,FC Arges,CSC Dumbravita,1.33,2.9,100.0,3.05,1.54,2.06,2.7,1.34,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,Ceahlaul,Bihor Oradea,1.97,3.65,5.3,2.78,1.59,2.16,1.99,1.76,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,CS Afumati,CSM Slatina,2.96,2.3,2.78,2.7,1.61,2.08,1.88,1.87,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,FC Voluntari,Csikszereda M. Ciuc,2.24,3.2,4.2,2.68,1.54,2.08,1.9,1.87,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,ACS Muscelul Campulung Eli,Steaua Bucuresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,ASA Unirea Ungheni,Concordia,2.76,2.62,3.1,2.82,1.56,2.18,1.92,1.83,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,FC Botosani,1.92,3.65,5.3,2.5,1.5,2.06,1.89,1.73,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,Chindia Targoviste,Hunedoara,3.25,2.3,2.72,2.62,1.57,2.2,2.02,1.82,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:30:00,ROMANIA - LIGA 2,Metalul Buzau,CSM Resita,2.74,2.4,2.92,2.88,1.81,1.9,1.75,2.04,D,H,A,U,U,U,Y,Y,Y
2025-03-15,08:50:00,CROATIA - PRVA NL,Orijent,Vukovar 1991,3.05,2.32,2.72,3.0,1.44,2.5,2.04,1.71,D,H,D,U,U,O,Y,N,Y
2025-03-15,09:00:00,GERMANY - 2. BUNDESLIGA,Paderborn,Kaiserslautern,1.84,4.7,4.9,3.85,2.3,1.7,1.67,2.34,D,A,D,O,O,O,N,Y,Y
2025-03-15,09:00:00,GERMANY - 2. BUNDESLIGA,Elversberg,Preussen Munster,1.74,5.2,5.4,4.0,2.08,1.85,1.83,2.08,D,A,D,O,O,O,N,Y,Y
2025-03-15,09:00:00,GERMANY - 2. BUNDESLIGA,Dusseldorf,Regensburg,1.62,5.6,6.2,4.5,2.2,1.75,1.84,2.06,D,A,D,O,O,O,N,Y,Y
2025-03-15,09:00:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Alashkert,1.34,3.45,50.0,4.2,1.85,1.64,1.9,1.75,D,A,H,O,O,U,N,Y,N
2025-03-15,09:30:00,ENGLAND - NATIONAL LEAGUE,Oldham,Rochdale,2.32,3.3,3.6,3.15,1.67,2.24,1.79,1.86,D,A,D,U,O,O,Y,N,Y
2025-03-15,09:30:00,ENGLAND - LEAGUE ONE,Bolton,Stockport County,2.76,2.86,3.0,3.25,1.64,2.38,1.95,1.94,D,H,H,U,O,O,N,Y,Y
2025-03-15,09:30:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Peterborough,3.15,2.32,2.38,3.7,2.12,1.76,1.66,2.3,D,H,H,U,O,O,N,Y,Y
2025-03-15,09:30:00,ENGLAND - CHAMPIONSHIP,QPR,Leeds,7.4,1.53,1.55,4.5,1.98,1.99,2.12,1.83,H,H,H,U,O,U,N,N,N
2025-03-15,09:30:00,ENGLAND - CHAMPIONSHIP,Millwall,Stoke,2.32,3.9,4.0,3.15,1.58,2.66,2.18,1.82,H,H,H,U,O,U,N,N,N
2025-03-15,09:30:00,ENGLAND - LEAGUE TWO,Crewe,Doncaster,3.35,2.38,2.52,3.2,1.59,2.44,2.06,1.83,A,D,H,U,U,U,Y,N,N
2025-03-15,09:30:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Gosk Gabela,Sloga Doboj,12.0,1.34,1.49,4.1,1.21,1.03,1.05,1.05,H,H,H,U,O,U,N,Y,Y
2025-03-15,09:30:00,ENGLAND - LEAGUE TWO,Swindon,Cheltenham,2.0,3.85,4.2,3.65,1.98,1.95,1.79,2.02,A,D,H,U,U,U,Y,N,N
2025-03-15,09:30:00,ESTONIA - MEISTRILIIGA,Narva,Paide,4.8,1.66,1.81,4.0,2.24,1.64,1.71,2.08,H,D,D,O,U,O,N,N,N
2025-03-15,09:30:00,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Flora,8.6,1.33,1.41,5.1,2.52,1.53,1.92,1.94,H,D,D,O,U,O,N,N,N
2025-03-15,10:00:00,GERMANY - 3. LIGA,VfL Osnabruck,Arminia Bielefeld,2.98,2.42,2.58,3.55,2.06,1.83,1.62,2.28,A,D,D,O,U,O,N,Y,N
2025-03-15,10:00:00,BULGARIA - PARVA LIGA,Ludogorets,Botev Vratsa,1.12,34.0,110.0,10.0,2.5,1.55,3.05,1.4,A,H,A,U,U,U,N,N,Y
2025-03-15,10:00:00,FRANCE - LIGUE 2,Laval,Paris FC,4.1,2.14,2.24,3.2,1.65,2.36,2.06,1.84,H,A,D,U,O,U,Y,N,Y
2025-03-15,10:00:00,TURKEY - SUPER LIG,Kasimpasa,Alanyaspor,2.04,3.75,4.0,3.7,2.54,1.58,1.54,2.66,H,D,D,U,O,O,Y,Y,N
2025-03-15,10:00:00,FRANCE - LIGUE 2,Dunkerque,Metz,2.92,2.6,2.78,3.3,1.85,2.14,1.8,2.12,H,A,D,U,O,U,Y,N,Y
2025-03-15,10:00:00,SERBIA - SUPER LIGA,Tekstilac Odzaci,IMT Novi Beograd,5.9,1.57,1.64,4.1,1.81,1.93,2.02,1.71,H,D,D,U,U,U,N,N,N
2025-03-15,10:00:00,GERMANY - 3. LIGA,Hannover II,Wehen,3.15,2.22,2.4,3.6,2.08,1.8,1.6,2.32,A,D,D,O,U,O,N,Y,N
2025-03-15,10:00:00,SPAIN - LALIGA,Valladolid,Celta Vigo,5.6,1.74,1.75,3.95,1.88,2.08,2.02,1.94,D,H,H,U,U,O,Y,Y,Y
2025-03-15,10:00:00,GERMANY - 3. LIGA,Dortmund II,Viktoria Koln,2.42,2.84,3.05,3.5,2.16,1.75,1.65,2.34,A,D,D,O,U,O,N,Y,N
2025-03-15,10:00:00,GERMANY - 3. LIGA,RW Essen,SG Dynamo Dresden,3.2,2.26,2.38,3.7,2.26,1.68,1.59,2.48,A,D,D,O,U,O,N,Y,N
2025-03-15,10:00:00,TURKEY - 1. LIG,Umraniyespor,Boluspor,2.42,3.0,3.4,3.05,1.76,2.08,1.81,2.02,A,A,H,U,O,O,N,N,N
2025-03-15,10:00:00,SPAIN - LALIGA2,Ferrol,Eibar,4.2,2.2,2.3,2.94,1.47,2.92,2.34,1.66,D,A,H,U,O,O,N,Y,Y
2025-03-15,10:00:00,GERMANY - 3. LIGA,Verl,Ingolstadt,2.24,3.25,3.65,3.5,1.98,1.89,1.72,2.2,A,D,D,O,U,O,N,Y,N
2025-03-15,10:00:00,ISRAEL - LIGAT HA'AL,H. Beer Sheva,Netanya,1.49,7.0,8.2,4.2,2.14,1.71,1.86,2.0,D,H,A,O,O,U,Y,N,N
2025-03-15,10:30:00,UKRAINE - PREMIER LEAGUE,Kryvbas,Livyi Bereh,1.58,5.1,7.0,4.0,1.51,2.44,2.38,1.48,A,H,H,U,O,O,N,N,Y
2025-03-15,10:30:00,AUSTRIA - BUNDESLIGA,Ried,Lafnitz,1.24,11.5,18.0,6.4,2.64,1.5,2.12,1.68,H,A,H,O,U,O,N,Y,N
2025-03-15,10:30:00,POLAND - DIVISION 1,Termalica B-B.,Tychy,1.96,3.75,4.2,3.75,2.04,1.8,1.71,2.2,H,D,D,U,O,O,N,N,N
2025-03-15,10:45:00,POLAND - EKSTRAKLASA,Stal Mielec,Slask Wroclaw,2.28,3.25,3.85,3.35,1.86,2.02,1.7,1.92,A,A,D,U,O,O,Y,Y,N
2025-03-15,11:00:00,ITALY - SERIE A,Udinese,Verona,1.79,5.8,5.9,3.7,1.79,2.24,2.1,1.85,A,D,A,U,U,O,N,Y,N
2025-03-15,11:00:00,ITALY - SERIE B,Frosinone,Brescia,2.32,4.0,4.5,2.92,1.59,2.42,1.95,1.78,A,H,H,O,O,U,Y,Y,Y
2025-03-15,11:00:00,ITALY - SERIE B,Cesena,Spezia,4.4,2.14,2.18,3.15,1.61,2.46,2.06,1.83,A,H,H,O,O,U,Y,Y,Y
2025-03-15,11:00:00,ITALY - SERIE B,Juve Stabia,Modena,2.6,3.3,3.6,2.96,1.59,2.6,2.04,1.84,A,H,H,O,O,U,Y,Y,Y
2025-03-15,11:00:00,SLOVENIA - PRVA LIGA,Mura,NK Primorje,2.0,4.5,5.0,3.2,1.68,2.08,1.86,1.78,D,H,D,U,U,O,N,Y,N
2025-03-15,11:00:00,ITALY - SERIE A,Monza,Parma,3.15,2.66,2.68,3.2,1.79,2.22,1.88,2.06,A,D,A,U,U,O,N,Y,N
2025-03-15,11:00:00,ITALY - SERIE C,Carpi,Pineto,2.96,2.58,2.92,2.94,1.58,2.4,1.93,1.76,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,ITALY - SERIE C,Lucchese,Nuovo Campobasso,2.54,2.94,3.5,2.94,1.58,2.38,1.99,1.81,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,ITALY - SERIE C,AC Milan B,Pontedera,2.2,3.3,3.75,3.45,1.78,2.04,1.77,1.96,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Felgueiras,2.36,3.25,3.55,3.25,1.63,2.38,2.0,1.86,A,D,H,U,O,U,Y,N,N
2025-03-15,11:00:00,ITALY - SERIE C,Pescara,Vis Pesaro,1.8,4.3,5.8,3.3,1.75,2.06,1.89,1.9,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,ITALY - SERIE C,Rimini,Gubbio,1.31,2.04,650.0,1.85,1.23,1.01,1.05,1.05,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,ITALY - SERIE C,Ascoli,Arezzo,3.05,2.54,2.94,2.88,1.53,2.32,2.02,1.72,A,H,D,O,U,U,N,N,Y
2025-03-15,11:00:00,ITALY - SERIE B,Cittadella,Sassuolo,4.8,1.94,1.99,3.4,1.88,2.04,1.87,2.04,A,H,H,O,O,U,Y,Y,Y
2025-03-15,11:00:00,CROATIA - HNL,Sibenik,Istra 1961,3.5,2.44,2.6,2.86,1.53,2.6,1.99,1.67,A,A,H,U,O,O,N,Y,N
2025-03-15,11:30:00,GERMANY - BUNDESLIGA,Werder Bremen,B. Monchengladbach,2.44,3.0,3.05,3.8,2.52,1.61,1.54,2.72,D,D,A,U,O,O,Y,Y,N
2025-03-15,11:30:00,WALES - CYMRU PREMIER,Bala,Haverfordwest,3.0,2.56,2.9,2.86,1.51,2.38,2.08,1.74,A,A,D,U,O,U,N,N,N
2025-03-15,11:30:00,GERMANY - BUNDESLIGA,Mainz,Freiburg,2.0,4.5,4.6,3.55,1.8,2.2,1.96,1.96,D,D,A,U,O,O,Y,Y,N
2025-03-15,11:30:00,CROATIA - PRVA NL,Zrinski Osjecko,Bijelo Brdo,2.74,2.28,2.84,2.94,1.53,2.02,1.84,1.8,D,H,D,U,U,O,Y,N,Y
2025-03-15,11:30:00,GERMANY - BUNDESLIGA,Augsburg,Wolfsburg,2.8,2.84,2.88,3.35,1.79,2.24,1.89,2.04,D,D,A,U,O,O,Y,Y,N
2025-03-15,11:30:00,SLOVAKIA - NIKE LIGA,Skalica,Trencin,2.16,3.6,4.1,3.25,1.75,2.12,1.9,1.94,H,A,D,U,U,O,Y,Y,N
