Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-07-30,12:00,CZECH 2,Sparta Prague B,Slavia Prague B,3.75,1.73,3.7,2.12,1.61,1.62,2.2,A,H,H,O,O,O,N,N,Y
2025-07-30,12:30,CZECH 2,Artis Brno,Jihlava,1.3,7.5,4.75,1.93,1.74,2.1,1.67,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,NORWAY 2,Hodd,Egersund,2.2,2.8,3.8,2.1,1.71,1.54,2.25,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Kongsvinger,Start,1.9,3.7,3.7,2.4,1.53,1.47,2.5,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Lyn,Aalesund,2.88,2.3,3.4,2.1,1.71,1.54,2.25,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Moss,Sogndal,2.55,2.55,3.5,2.3,1.6,1.47,2.5,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Odd,Stabaek,2.25,2.9,3.6,2.74,1.43,1.37,2.75,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Skeid,Ranheim,3.1,2.15,3.5,2.26,1.62,1.53,2.38,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,NORWAY 2,Mjondalen,Asane,3.4,2.1,3.4,1.99,1.79,1.67,2.1,H,D,D,O,U,O,Y,Y,N
2025-07-30,13:00,EUROPA CHAMPIONS LEAGUE,Qarabag (Aze),Shelbourne (Irl),1.2,13.0,5.75,2.47,1.48,2.2,1.62,A,A,H,U,U,U,N,N,Y
2025-07-30,13:00,CZECH 2,Taborsko,Vlasim,1.85,3.75,3.3,1.74,1.93,1.83,1.83,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,CZECH 2,Prostejov,Opava,2.7,2.4,3.0,1.66,2.05,1.83,1.83,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,CZECH 2,Pribram,Brno,6.5,1.44,3.7,2.05,1.66,1.83,1.83,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,CZECH 2,Chrudim,Zizkov,2.25,2.63,3.4,1.93,1.74,1.67,2.1,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,CZECH 2,Ceske Budejovice,Ostrava B,2.15,2.8,3.4,1.83,1.83,1.73,2.0,A,H,H,O,O,O,N,N,Y
2025-07-30,13:00,CZECH 2,Kromeriz,Usti nad Labem,2.3,2.7,3.2,1.79,1.87,1.73,2.0,A,H,H,O,O,O,N,N,Y
2025-07-30,14:00,EUROPA CHAMPIONS LEAGUE,Malmo FF (Swe),RFS (Lat),1.29,8.0,5.5,2.4,1.5,1.91,1.8,A,A,H,U,U,U,N,N,Y
2025-07-30,14:00,NORWAY 1,Bodo/Glimt,Stromsgodset,1.1,15.0,11.0,4.49,1.18,1.75,2.0,H,H,H,O,U,O,Y,N,Y
2025-07-30,14:30,EUROPA CHAMPIONS LEAGUE,FCSB (Rou),Shkendija (Mkd),1.2,10.0,6.5,2.53,1.46,2.0,1.73,A,A,H,U,U,U,N,N,Y
2025-07-30,14:30,EUROPA CHAMPIONS LEAGUE,Ludogorets (Bul),Rijeka (Cro),2.0,4.1,3.0,1.68,2.05,1.91,1.8,A,A,H,U,U,U,N,N,Y
2025-07-30,15:00,PERU 1,Ayacucho,Sport Boys,1.9,4.0,3.5,1.88,1.88,1.8,1.91,H,D,D,U,U,U,N,N,N
2025-07-30,15:00,NORWAY 2,Lillestrom,Raufoss,1.2,10.0,7.5,3.3,1.3,1.83,1.83,H,D,D,O,U,O,Y,Y,N
2025-07-30,15:00,EUROPA CHAMPIONS LEAGUE,Panathinaikos (Gre),Rangers (Sco),1.8,3.7,3.9,1.96,1.75,1.73,2.0,A,A,H,U,U,U,N,N,Y
2025-07-30,15:00,EUROPA CHAMPIONS LEAGUE,Maccabi Tel Aviv (Isr),Pafos (Cyp),1.91,4.0,3.2,1.82,1.88,1.8,1.91,A,A,H,U,U,U,N,N,Y
2025-07-30,15:00,EUROPA CHAMPIONS LEAGUE,Ferencvaros (Hun),Noah (Arm),1.38,6.5,5.0,2.28,1.55,1.83,1.83,A,A,H,U,U,U,N,N,Y
2025-07-30,15:30,EUROPA CHAMPIONS LEAGUE,Breidablik (Ice),Lech Poznan (Pol),3.1,1.9,4.5,2.65,1.42,1.44,2.63,A,A,H,U,U,U,N,N,Y
2025-07-30,15:30,ARGENTINA COPA,Ind. Rivadavia,Central Cordoba,1.35,8.5,4.45,1.79,1.99,2.4,1.5,H,A,H,U,O,O,Y,N,N
2025-07-30,15:30,ICELAND 2,Fjolnir,Volsungur,1.95,3.05,4.05,2.72,1.38,1.35,2.7,H,D,A,O,U,U,Y,N,Y
