League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
GHANA - PREMIER LEAGUE,09/10/2024,12:00,Nsoatreman,Berekum Chelsea,1.72,3.15,4.8,2.32,1.47,2.21,1.63,H,H,A,U,U,U,N,N,N
SPAIN - COPA DEL REY,09/10/2024,13:30,Sonseca,CP Parla,2.1,3.3,3.4,2.08,1.73,1.91,1.91,H,H,A,O,O,U,Y,N,Y
SPAIN - COPA DEL REY,09/10/2024,14:00,UD San Pedro,Ceuta 6 de Junio,1.08,11.0,21.0,1.29,3.6,2.23,1.62,H,H,A,O,O,U,Y,N,Y
SPAIN - COPA DEL REY,09/10/2024,14:30,CD Villamuriel,Aurrera de Vitoria,6.0,4.0,1.53,1.9,1.95,1.94,1.82,H,H,A,O,O,U,Y,N,Y
GHANA - PREMIER LEAGUE,09/10/2024,15:00,Medeama,Samartex,2.05,2.87,3.7,2.54,1.38,2.21,1.63,H,H,A,U,U,U,N,N,N
BRAZIL - BRASILEIRO U23,09/10/2024,15:00,Fluminense U23,Vasco U23,1.65,3.6,4.45,1.91,1.72,1.87,1.89,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,09/10/2024,15:00,Juventude U23,Goias U23,2.5,3.05,2.62,2.07,1.6,1.83,1.93,H,A,A,U,O,U,N,N,N
SPAIN - COPA DEL REY,09/10/2024,15:30,UE Vic,Mahon,1.32,4.8,7.0,1.48,2.29,1.89,1.87,H,H,A,O,O,U,Y,N,Y
BRAZIL - BRASILEIRO U23,09/10/2024,16:00,Atletico-MG U23,Sport Recife U23,1.78,3.25,4.1,1.87,1.78,1.81,1.95,H,A,A,U,O,U,N,N,N
SPAIN - COPA DEL REY,09/10/2024,16:00,Chiclana,Melilla CD,1.09,10.0,23.0,1.29,3.6,2.19,1.64,H,H,A,O,O,U,Y,N,Y
COLOMBIA - PRIMERA A,09/10/2024,18:00,Envigado,Dep. Pasto,3.5,2.88,2.3,2.7,1.44,2.2,1.62,D,D,A,U,U,O,Y,N,N
BRAZIL - BRASILEIRO U23,09/10/2024,19:30,Mirassol U23,Cuiaba U23,1.9,3.4,3.45,1.87,1.78,1.75,2.03,H,A,A,U,O,U,N,N,N
BRAZIL - SERIE B,09/10/2024,20:00,Botafogo SP,Guarani,2.35,2.8,3.6,3.4,1.33,2.5,1.5,H,A,H,U,U,O,Y,Y,Y
USA - USL CHAMPIONSHIP,09/10/2024,20:00,North Carolina,FC Tulsa,1.5,4.2,5.8,1.7,2.07,1.82,1.9,H,A,D,O,O,O,Y,N,Y
BRAZIL - SERIE B,09/10/2024,21:00,Paysandu PA,Chapecoense-SC,1.85,3.1,5.25,2.7,1.44,2.38,1.53,H,A,H,U,U,O,Y,Y,Y
COLOMBIA - PRIMERA A,09/10/2024,21:30,Atl. Nacional,Dep. Cali,1.53,4.0,6.5,2.05,1.75,2.1,1.67,D,D,A,U,U,O,Y,N,N
USA - USL CHAMPIONSHIP,09/10/2024,22:00,El Paso,San Antonio,2.4,3.05,3.0,2.15,1.65,1.85,1.85,H,A,D,O,O,O,Y,N,Y
USA - USL CHAMPIONSHIP,09/10/2024,22:00,New Mexico,Phoenix Rising,2.1,3.3,3.35,1.95,1.8,1.75,1.95,H,A,D,O,O,O,Y,N,Y
USA - USL CHAMPIONSHIP,09/10/2024,23:00,Orange County SC,Colorado Springs,2.67,3.25,2.52,1.87,1.87,1.65,2.1,H,A,D,O,O,O,Y,N,Y
USA - USL CHAMPIONSHIP,09/10/2024,23:00,Sacramento Republic,Monterey Bay,1.47,4.15,6.3,1.88,1.87,2.05,1.7,H,A,D,O,O,O,Y,N,Y
