League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ROMANIA - LIGA 1,24/04/2024,10:45,U. Cluj,Poli Iasi,1.65,3.6,5.5,2.2,1.65,2.2,1.62,D,A,D,O,U,U,N,N,Y
ROMANIA - LIGA 2,24/04/2024,11:00,Selimbar,Csikszereda M. Ciuc,3.1,2.95,2.37,2.37,1.52,2.02,1.72,A,D,A,O,U,U,N,N,N
EGYPT - PREMIER LEAGUE,24/04/2024,11:00,El Gaish,Enppi,2.5,2.65,3.2,2.65,1.37,2.12,1.57,A,D,D,U,O,U,Y,N,Y
GREECE - SUPER LEAGUE,24/04/2024,11:00,Lamia,PAOK,12.0,7.0,1.2,1.44,2.7,2.0,1.75,H,H,A,O,U,U,Y,Y,Y
CYPRUS - CYTA CHAMPIONSHIP,24/04/2024,12:00,Karmiotissa,Othellos Athienou,1.72,3.65,4.25,1.65,1.98,1.65,2.0,A,D,D,O,U,U,Y,N,Y
ROMANIA - LIGA 1,24/04/2024,13:00,Farul Constanta,FC Rapid Bucuresti,2.88,3.1,2.55,1.9,1.95,1.67,2.1,D,A,D,O,U,U,N,N,Y
ROMANIA - LIGA 2,24/04/2024,13:00,Mioveni,Unirea Slobozia,3.05,2.92,2.42,2.42,1.5,2.05,1.7,A,D,A,O,U,U,N,N,N
FINLAND - VEIKKAUSLIIGA,24/04/2024,13:00,SJK,HJK,3.75,3.3,1.91,1.85,2.0,1.7,2.05,D,H,A,U,U,O,N,Y,Y
POLAND - DIVISION 1,24/04/2024,13:00,Wisla Plock,Legnica,2.2,3.25,2.9,2.03,1.83,1.73,2.0,A,A,H,O,O,U,N,N,N
POLAND - DIVISION 1,24/04/2024,13:00,Pruszkow,Arka Gdynia,4.2,3.4,1.85,2.05,1.8,1.83,1.83,A,A,H,O,O,U,N,N,N
CYPRUS - CYTA CHAMPIONSHIP,24/04/2024,13:00,AEL Limassol,Nea Salamis,2.07,3.25,3.35,1.7,1.93,1.55,2.15,A,D,D,O,U,U,Y,N,Y
AUSTRIA - BUNDESLIGA,24/04/2024,13:30,A. Klagenfurt,Salzburg,8.5,4.75,1.4,1.62,2.25,1.95,1.8,D,D,H,U,U,O,Y,Y,Y
AUSTRIA - BUNDESLIGA,24/04/2024,13:30,Hartberg,LASK,3.0,3.5,2.3,2.05,1.75,1.8,1.95,D,D,H,U,U,O,Y,Y,Y
GREECE - SUPER LEAGUE,24/04/2024,13:30,Aris,Olympiacos Piraeus,8.5,4.33,1.4,1.8,2.0,2.0,1.75,H,H,A,O,U,U,Y,Y,Y
NETHERLANDS - EREDIVISIE,24/04/2024,13:45,Twente,Almere City,1.33,5.5,9.5,1.57,2.35,1.95,1.8,D,H,A,O,O,O,Y,Y,Y
EGYPT - PREMIER LEAGUE,24/04/2024,14:00,Pyramids,National Bank Egypt,1.38,4.4,7.2,1.78,1.93,2.02,1.62,A,D,D,U,O,U,Y,N,Y
GERMANY - 3. LIGA,24/04/2024,14:00,Saarbrucken,RW Essen,1.7,4.2,4.33,1.6,2.3,1.62,2.2,H,D,H,U,O,O,Y,N,N
FRANCE - LIGUE 1,24/04/2024,14:00,Lorient,PSG,7.0,5.0,1.4,1.5,2.63,1.7,2.05,A,D,D,U,O,O,Y,N,N
SWEDEN - ALLSVENSKAN,24/04/2024,14:00,AIK,Varnamo,1.5,4.5,6.5,1.98,1.88,2.05,1.7,A,D,A,O,U,U,Y,N,N
SWEDEN - ALLSVENSKAN,24/04/2024,14:00,Brommapojkarna,Sirius,2.25,3.75,2.88,1.73,2.08,1.57,2.25,A,D,A,O,U,U,Y,N,N
SWEDEN - ALLSVENSKAN,24/04/2024,14:00,Goteborg,Hacken,2.4,3.75,2.7,1.67,2.15,1.57,2.25,A,D,A,O,U,U,Y,N,N
GREECE - SUPER LEAGUE,24/04/2024,14:30,AEK Athens FC,Panathinaikos,1.8,3.6,4.5,1.75,2.05,1.7,2.05,H,H,A,O,U,U,Y,Y,Y
SWITZERLAND - CHALLENGE LEAGUE,24/04/2024,14:30,Stade Nyonnais,Vaduz,2.45,3.55,2.55,1.55,2.3,1.47,2.5,D,H,H,U,U,U,Y,Y,N
URUGUAY - PRIMERA DIVISION,24/04/2024,15:00,Rampla Juniors,Defensor Sp.,5.25,3.6,1.7,1.98,1.88,1.83,1.83,D,A,H,U,U,U,Y,N,Y
POLAND - DIVISION 1,24/04/2024,15:30,Lechia Gdansk,Polonia Warszawa,1.53,4.2,5.25,1.73,2.08,1.83,1.83,A,A,H,O,O,U,N,N,N
BELGIUM - JUPILER PRO LEAGUE,24/04/2024,15:30,Club Brugge KV,Genk,1.8,3.6,4.2,1.8,2.05,1.75,2.0,D,A,A,O,U,U,N,Y,N
BELGIUM - JUPILER PRO LEAGUE,24/04/2024,15:30,Anderlecht,Cercle Brugge KSV,1.91,3.6,3.8,1.75,2.05,1.67,2.1,D,A,A,O,U,U,N,Y,N
AUSTRIA - BUNDESLIGA,24/04/2024,15:30,SK Rapid,Sturm Graz,3.0,3.3,2.4,2.0,1.85,1.75,2.0,D,D,H,U,U,O,Y,Y,Y
ENGLAND - PREMIER LEAGUE,24/04/2024,15:45,Wolves,Bournemouth,2.9,3.6,2.3,1.73,2.1,1.62,2.2,H,A,H,O,O,O,N,N,Y
ROMANIA - LIGA 1,24/04/2024,15:45,Sepsi Sf. Gheorghe,FCSB,3.0,3.3,2.3,2.05,1.75,1.8,1.91,D,A,D,O,U,U,N,N,Y
ENGLAND - CHAMPIONSHIP,24/04/2024,15:45,Coventry,Hull,2.4,3.6,2.75,1.67,2.2,1.57,2.25,D,H,H,O,O,U,N,Y,N
ENGLAND - PREMIER LEAGUE,24/04/2024,16:00,Manchester Utd,Sheffield Utd,1.33,6.0,7.5,1.36,3.2,1.62,2.2,H,A,H,O,O,O,N,N,Y
ENGLAND - PREMIER LEAGUE,24/04/2024,16:00,Crystal Palace,Newcastle,3.0,3.75,2.25,1.57,2.38,1.5,2.5,H,A,H,O,O,O,N,N,Y
ENGLAND - PREMIER LEAGUE,24/04/2024,16:00,Everton,Liverpool,7.0,4.5,1.44,1.57,2.38,1.75,2.0,H,A,H,O,O,O,N,N,Y
FRANCE - LIGUE 1,24/04/2024,16:00,Marseille,Nice,2.38,3.2,3.2,2.3,1.62,1.95,1.8,A,D,D,U,O,O,Y,N,N
FRANCE - LIGUE 1,24/04/2024,16:00,Monaco,Lille,2.3,3.6,2.88,1.73,2.1,1.57,2.25,A,D,D,U,O,O,Y,N,N
NETHERLANDS - EREDIVISIE,24/04/2024,16:00,Ajax,Excelsior,1.29,6.0,9.0,1.36,3.1,1.67,2.1,D,H,A,O,O,O,Y,Y,Y
PORTUGAL - LIGA PORTUGAL 2,24/04/2024,16:15,AVS,FC Porto B,1.7,3.75,4.75,1.85,2.0,1.8,1.91,H,H,H,U,U,U,Y,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,24/04/2024,19:00,Danubio (Uru),Athletico-PR (Bra),3.6,3.1,2.2,2.35,1.57,2.0,1.73,D,D,H,U,O,U,Y,N,Y
SOUTH AMERICA - COPA SUDAMERICANA,24/04/2024,19:00,Coquimbo (Chi),Racing Club (Arg),4.0,3.5,1.95,2.05,1.8,1.83,1.83,D,D,H,U,O,U,Y,N,Y
SOUTH AMERICA - COPA LIBERTADORES,24/04/2024,19:00,Huachipato (Chi),The Strongest (Bol),1.6,4.2,5.4,1.7,2.22,1.7,2.07,D,H,H,O,O,U,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,24/04/2024,19:00,Botafogo RJ (Bra),U. de Deportes (Per),1.4,4.5,8.5,1.9,1.95,2.15,1.65,D,H,H,O,O,U,Y,N,N
SOUTH AMERICA - COPA LIBERTADORES,24/04/2024,19:00,Nacional (Uru),Dep. Tachira (Ven),1.35,4.9,9.25,1.8,2.07,2.15,1.65,D,H,H,O,O,U,Y,N,N
