Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-16,08:00:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,Veres-Rivne,1.31,11.0,12.5,5.9,2.24,1.74,2.18,1.73,H,H,D,O,U,O,N,Y,Y
2024-12-16,12:00:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,CSM Slatina,2.18,3.3,3.8,3.05,1.61,2.3,1.97,1.82,H,A,A,U,O,U,Y,Y,N
2024-12-16,13:00:00,TURKEY - SUPER LIG,Adana Demirspor,Besiktas,7.2,1.47,1.48,5.4,2.66,1.57,1.76,2.2,D,D,D,U,O,U,Y,Y,N
2024-12-16,13:00:00,SERBIA - SUPER LIGA,Radnicki 1923,Sp. Subotica,1.64,5.1,7.0,3.85,1.95,1.87,1.88,2.06,A,H,A,O,U,O,N,Y,N
2024-12-16,15:00:00,TURKEY - SUPER LIG,Galatasaray,Trabzonspor,1.42,7.2,7.6,6.0,3.8,1.33,1.54,2.74,D,D,D,U,O,U,Y,Y,N
2024-12-16,15:00:00,SERBIA - SUPER LIGA,Partizan,IMT Novi Beograd,1.39,8.4,12.0,4.6,2.24,1.72,1.96,1.9,A,H,A,O,U,O,N,Y,N
2024-12-16,15:00:00,ROMANIA - LIGA 1,FC Rapid Bucuresti,Gloria Buzau,1.41,10.0,11.5,4.8,2.08,1.86,2.1,1.8,D,H,A,O,U,O,Y,Y,N
2024-12-16,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Oliveirense,1.63,6.4,7.0,3.85,1.85,2.08,2.06,1.8,A,D,D,O,O,U,Y,Y,N
2024-12-16,15:30:00,ISRAEL - LIGAT HA'AL,Hapoel Jerusalem,Maccabi Tel Aviv,5.3,1.61,1.67,3.85,2.0,1.95,1.79,1.74,D,A,H,U,O,U,N,Y,N
2024-12-16,15:30:00,GREECE - SUPER LEAGUE,Kallithea,Olympiacos Piraeus,11.5,1.33,1.34,5.8,2.32,1.73,2.2,1.76,D,D,A,O,O,U,N,N,Y
2024-12-16,15:45:00,PORTUGAL - LIGA PORTUGAL,Braga,Famalicao,1.6,6.8,7.0,4.3,2.0,1.99,2.02,1.93,D,H,H,O,U,O,N,N,Y
2024-12-16,16:30:00,ITALY - SERIE C,Latina,Audace Cerignola,4.6,1.84,2.0,3.3,1.6,2.42,2.16,1.67,D,A,H,U,O,U,Y,Y,N
2024-12-16,16:45:00,FRANCE - LIGUE 2,Dunkerque,Caen,2.26,3.55,3.7,3.5,1.92,2.06,1.8,2.16,A,H,H,U,U,U,N,N,N
2024-12-16,16:45:00,ITALY - SERIE A,Lazio,Inter,3.8,2.2,2.24,3.45,1.92,2.06,1.82,2.2,D,A,A,O,U,U,Y,Y,Y
2024-12-16,17:00:00,ENGLAND - LEAGUE TWO,Fleetwood,Accrington,1.99,4.0,4.3,3.85,2.16,1.83,1.71,2.3,H,H,D,O,U,U,Y,Y,N
2024-12-16,17:00:00,ENGLAND - PREMIER LEAGUE,Bournemouth,West Ham,1.76,4.8,4.9,4.4,2.74,1.56,1.57,2.66,A,A,H,O,O,O,N,N,Y
2024-12-16,17:15:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Estrela,1.18,23.0,25.0,9.0,2.88,1.52,2.38,1.68,D,H,H,O,U,O,N,N,Y
2024-12-16,17:45:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,Vitoria Guimaraes,4.5,1.99,2.02,3.5,1.8,2.22,1.96,1.96,D,H,H,O,U,O,N,N,Y
2024-12-16,21:00:00,ARGENTINA - LIGA PROFESIONAL,Ind. Rivadavia,Dep. Riestra,2.08,4.7,4.9,3.15,1.48,3.0,2.36,1.63,D,D,D,U,U,O,N,Y,N
2024-12-16,21:00:00,ARGENTINA - LIGA PROFESIONAL,Atl. Tucuman,Central Cordoba,1.91,5.1,5.6,3.3,1.59,2.52,2.14,1.73,D,D,D,U,U,O,N,Y,N
2024-12-16,21:00:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Oriente Petrolero,1.16,18.0,23.0,9.0,3.35,1.32,2.04,1.73,D,D,D,U,U,U,Y,Y,Y
