Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-24,11:00:00,SERBIA - PRVA LIGA,Vrsac,Vozdovac,1.23,1.23,600.0,1.02,1.08,1.01,1.06,1.06,H,D,A,U,O,U,Y,N,Y
2025-03-24,11:00:00,SERBIA - PRVA LIGA,Radnicki S. Mitrovica,Zemun,1.02,1.02,870.0,1.04,1.08,1.01,1.06,1.06,H,D,A,U,O,U,Y,N,Y
2025-03-24,11:00:00,SERBIA - PRVA LIGA,Smederevo,FK Trayal Krusevac,1.36,1.01,290.0,1.2,1.08,1.01,1.06,1.06,H,D,A,U,O,U,Y,N,Y
2025-03-24,14:00:00,SERBIA - PRVA LIGA,Macva,Sloboda,1.02,1.02,870.0,1.21,1.08,1.01,1.06,1.06,H,D,A,U,O,U,Y,N,Y
2025-03-24,16:30:00,ITALY - SERIE C,Avellino,Potenza,1.49,6.4,10.5,3.8,1.9,1.85,2.0,1.75,A,H,D,O,U,U,N,N,Y
2025-03-24,16:30:00,ITALY - SERIE C,Benevento,Picerno,1.63,6.8,8.8,3.4,1.66,2.22,2.18,1.68,A,H,D,O,U,U,N,N,Y
2025-03-24,16:30:00,SPAIN - LALIGA2,Zaragoza,Cordoba,2.14,3.9,4.2,3.45,1.79,2.2,1.87,2.0,D,A,H,U,O,O,N,Y,Y
2025-03-24,18:00:00,COLOMBIA - PRIMERA A,Deportes Tolima,Llaneros FC,1.4,8.8,14.5,4.2,1.76,2.1,2.2,1.59,A,A,A,U,O,U,N,Y,N
2025-03-24,19:30:00,PARAGUAY - PRIMERA DIVISION,Club Atletico Tembetary,Ameliano,0.0,0.0,0.0,0.0,1.21,1.01,1.06,1.06,D,A,H,O,U,O,Y,N,Y
2025-03-24,20:10:00,COLOMBIA - PRIMERA A,Dep. Cali,America De Cali,3.45,2.4,2.62,2.94,1.55,2.52,2.06,1.83,A,A,A,U,O,U,N,Y,N
