League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ARMENIA - PREMIER LEAGUE,11/04/2024,09:00,Van,Noah,5.6,4.2,1.45,1.62,2.02,1.86,1.9,H,D,D,U,U,U,Y,N,Y
EGYPT - PREMIER LEAGUE,11/04/2024,11:00,Al Masry,Future FC,2.75,2.9,2.62,2.22,1.52,1.87,1.75,A,D,A,O,O,O,N,Y,N
SLOVENIA - PRVA LIGA,11/04/2024,11:45,Koper,Aluminij,1.7,3.7,4.5,1.8,1.95,1.78,1.93,D,H,H,O,U,O,Y,N,Y
FINLAND - VEIKKAUSLIIGA,11/04/2024,12:00,HJK,Lahti,1.44,4.2,5.5,1.7,2.1,1.8,1.95,H,H,H,U,O,O,Y,N,Y
BULGARIA - PARVA LIGA,11/04/2024,12:45,CSKA 1948 Sofia,Ludogorets,7.5,4.33,1.44,1.8,2.0,2.0,1.73,H,H,A,U,O,U,N,N,Y
ROMANIA - LIGA 2,11/04/2024,13:00,Gloria Buzau,Selimbar,1.98,3.25,3.7,2.2,1.62,1.98,1.75,D,D,H,U,U,O,Y,Y,Y
EUROPE - EUROPA CONFERENCE LEAGUE,11/04/2024,13:45,Olympiacos Piraeus,Fenerbahce,2.5,3.5,2.75,1.8,2.0,1.62,2.2,D,D,A,U,U,O,N,Y,N
EUROPE - EUROPA CONFERENCE LEAGUE,11/04/2024,13:45,Plzen,Fiorentina,4.0,3.4,1.95,2.05,1.8,1.83,1.83,D,D,A,U,U,O,N,Y,N
EGYPT - PREMIER LEAGUE,11/04/2024,14:00,ZED,Al Ahly,6.3,3.7,1.52,1.93,1.7,2.0,1.65,A,D,A,O,O,O,N,Y,N
EGYPT - PREMIER LEAGUE,11/04/2024,14:00,Zamalek,Al Ittihad,1.9,3.3,3.85,1.93,1.78,1.75,1.87,A,D,A,O,O,O,N,Y,N
EUROPE - EUROPA LEAGUE,11/04/2024,16:00,Bayer Leverkusen,West Ham,1.4,4.5,7.5,1.6,2.3,1.8,1.95,H,D,D,O,U,O,Y,Y,Y
EUROPE - EUROPA LEAGUE,11/04/2024,16:00,Benfica,Marseille,1.83,3.6,4.5,1.75,2.05,1.67,2.1,H,D,D,O,U,O,Y,Y,Y
EUROPE - EUROPA LEAGUE,11/04/2024,16:00,Liverpool,Atalanta,1.3,5.75,9.0,1.4,2.88,1.7,2.05,H,D,D,O,U,O,Y,Y,Y
EUROPE - EUROPA LEAGUE,11/04/2024,16:00,AC Milan,AS Roma,1.8,3.6,4.5,2.15,1.67,2.0,1.75,H,D,D,O,U,O,Y,Y,Y
EUROPE - EUROPA CONFERENCE LEAGUE,11/04/2024,16:00,Aston Villa,Lille,1.7,3.8,5.0,1.75,2.05,1.73,2.0,D,D,A,U,U,O,N,Y,N
EUROPE - EUROPA CONFERENCE LEAGUE,11/04/2024,16:00,Club Brugge KV,PAOK,1.73,3.8,4.75,1.85,2.0,1.73,2.0,D,D,A,U,U,O,N,Y,N
SOUTH AMERICA - COPA LIBERTADORES,11/04/2024,19:00,Bolivar (Bol),Millonarios (Col),1.53,4.4,5.9,1.7,2.2,1.78,1.95,H,A,A,O,O,U,Y,Y,N
SOUTH AMERICA - COPA LIBERTADORES,11/04/2024,19:00,LDU Quito (Ecu),Botafogo RJ (Bra),1.65,3.75,5.7,1.82,2.05,1.75,2.0,H,A,A,O,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,11/04/2024,19:00,Lanus (Arg),Deportivo Garcilaso (Per),1.22,6.5,11.0,1.73,2.08,2.63,1.44,A,D,A,U,U,U,N,N,N
SOUTH AMERICA - COPA SUDAMERICANA,11/04/2024,19:00,Metropolitanos (Ven),Cuiaba (Bra),4.0,3.4,1.91,2.15,1.67,1.91,1.8,A,D,A,U,U,U,N,N,N
BOLIVIA - DIVISION PROFESIONAL,11/04/2024,20:00,Santa Cruz,The Strongest,6.0,5.0,1.33,1.5,2.5,1.7,1.93,H,D,A,U,U,U,N,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,11/04/2024,21:00,Palmeiras (Bra),Liverpool M. (Uru),1.18,6.7,19.0,1.78,2.1,3.0,1.35,H,A,A,O,O,U,Y,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,11/04/2024,21:00,Coquimbo (Chi),Sp. Luqueno (Par),2.0,3.5,3.75,2.2,1.65,2.0,1.73,A,D,A,U,U,U,N,N,N
SOUTH AMERICA - COPA SUDAMERICANA,11/04/2024,21:00,Cruzeiro (Bra),Alianza (Col),1.3,5.5,10.0,2.05,1.75,2.75,1.4,A,D,A,U,U,U,N,N,N
SOUTH AMERICA - COPA SUDAMERICANA,11/04/2024,23:00,Delfin (Ecu),Belgrano (Arg),2.9,3.2,2.55,2.5,1.5,2.1,1.67,A,D,A,U,U,U,N,N,N
