League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
ITALY - SERIE B,01/05/2024,13:00,FeralpiSalo,Brescia,2.63,3.1,2.75,2.15,1.67,1.91,1.91,D,A,D,U,O,O,Y,Y,Y
ITALY - SERIE B,01/05/2024,13:00,Reggiana,Modena,3.1,2.55,2.8,2.3,1.6,1.91,1.91,D,A,D,U,O,O,Y,Y,Y
ITALY - SERIE B,01/05/2024,13:00,Lecco,Sampdoria,4.5,3.6,1.8,1.88,1.98,1.8,1.95,D,A,D,U,O,O,Y,Y,Y
SERBIA - SUPER LIGA,01/05/2024,13:00,Novi Pazar,Javor,1.72,3.45,4.7,2.02,1.75,1.91,1.8,H,A,D,O,U,O,N,Y,N
SERBIA - SUPER LIGA,01/05/2024,13:30,Sp. Subotica,Zeleznicar Pancevo,2.85,3.25,2.37,1.88,1.87,1.65,2.1,H,A,D,O,U,O,N,Y,N
SOUTH AFRICA - PREMIER LEAGUE,01/05/2024,14:30,Royal AM,Supersport Utd,3.4,3.25,2.1,2.3,1.57,2.0,1.72,D,H,A,O,U,U,N,N,N
BELGIUM - JUPILER PRO LEAGUE,01/05/2024,15:00,Lommel SK,Waregem,2.3,3.5,2.8,1.6,2.3,1.5,2.5,A,D,A,U,U,U,N,Y,Y
NORTHERN IRELAND - NIFL PREMIERSHIP,01/05/2024,15:45,Glentoran,Coleraine,1.6,4.05,4.9,1.5,2.4,1.55,2.3,H,D,D,O,O,U,N,N,N
NORTHERN IRELAND - NIFL PREMIERSHIP,01/05/2024,15:45,Crusaders,Carrick Rangers,1.62,3.85,5.0,1.82,1.93,1.83,1.87,H,D,D,O,O,U,N,N,N
EUROPE - CHAMPIONS LEAGUE,01/05/2024,16:00,Dortmund,PSG,2.75,3.6,2.45,1.53,2.5,1.44,2.63,D,A,A,O,O,U,Y,Y,N
BOLIVIA - DIVISION PROFESIONAL,01/05/2024,16:00,Universitario de Vinto,SA Bulo Bulo,1.73,3.6,5.0,1.98,1.83,1.83,1.83,H,A,A,O,O,O,Y,N,Y
VENEZUELA - LIGA FUTVE,01/05/2024,18:00,Portuguesa,Puerto Cabello,2.8,2.72,2.72,2.4,1.44,1.98,1.65,A,A,A,U,U,U,Y,Y,Y
VENEZUELA - LIGA FUTVE,01/05/2024,20:30,Angostura,Carabobo,3.15,3.1,2.22,2.12,1.57,1.87,1.75,A,A,A,U,U,U,Y,Y,Y
ECUADOR - LIGA PRO,01/05/2024,21:00,U. Catolica,Barcelona SC,1.7,3.8,4.2,1.88,1.93,1.83,1.83,H,D,D,U,O,U,N,N,N
