Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-04-15,07:30,CHINA 1,Qingdao West Coast,Shandong Taishan,3.75,1.83,4.1,2.37,1.54,1.53,2.38,H,D,A,U,U,O,Y,Y,N
2025-04-15,08:35,CHINA 1,Wuhan Three Towns,Beijing Guoan,4.1,1.8,3.9,2.27,1.59,1.57,2.25,H,D,A,U,U,O,Y,Y,N
2025-04-15,09:00,CHINA 1,Shenzhen Xinpengcheng,Changchun Yatai,2.2,3.1,3.6,1.98,1.77,1.67,2.1,H,D,A,U,U,O,Y,Y,N
2025-04-15,10:30,EGYPT 2,Abu Qir Semad,El Daklyeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,O,U,N,Y,N
2025-04-15,10:30,EGYPT 2,Wadi Degla,Asyut Petroleum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,O,U,N,Y,N
2025-04-15,10:30,EGYPT 2,Kahrabaa Ismailia,Tersana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,O,U,N,Y,N
2025-04-15,10:30,EGYPT 2,El Mansoura,Arab Contractors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,O,U,N,Y,N
2025-04-15,11:30,ROMANIA 2,FC Voluntari,FC Arges,2.47,2.82,3.1,1.52,2.36,2.02,1.7,A,H,A,U,O,O,Y,Y,N
2025-04-15,13:00,EGYPT 2,Tanta,WE SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,A,D,U,O,U,N,Y,N
2025-04-15,13:00,SAUDI ARABIA 2,Al Zulfi,Ohod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,A,U,O,O,N,Y,Y
2025-04-15,13:00,ISRAEL 2,Bnei Yehuda,H. Ironi Rishon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,D,H,U,U,U,N,N,Y
2025-04-15,13:00,BULGARIA 2,Etar,Dobrudzha,3.55,1.93,3.25,1.75,1.96,1.82,1.88,D,H,H,O,U,U,Y,N,N
2025-04-15,13:25,SAUDI ARABIA 2,Al Jandal,Al-Faisaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,A,U,O,O,N,Y,Y
2025-04-15,14:00,SWEDEN 2,Orebro,Helsingborg,2.4,2.63,3.4,1.82,1.94,1.8,1.95,D,A,H,U,U,O,N,Y,N
2025-04-15,14:45,SAUDI ARABIA 2,Al Adalah,Al Ain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,A,A,U,O,O,N,Y,Y
2025-04-15,15:00,ECUADOR 2,Cumbaya,Imbabura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,A,U,U,U,N,N,Y
2025-04-15,15:45,ENGLAND 4,Salford,Doncaster,3.2,2.2,3.3,1.78,2.0,1.8,1.91,H,H,D,O,O,O,N,N,Y
2025-04-15,16:00,EUROPA CHAMPIONS LEAGUE,Aston Villa,PSG,3.3,2.1,3.7,2.27,1.67,1.57,2.25,H,H,H,U,O,O,N,N,N
2025-04-15,16:00,EUROPA CHAMPIONS LEAGUE,Dortmund,Barcelona,3.9,1.83,4.0,2.78,1.47,1.44,2.63,H,H,H,U,O,O,N,N,N
2025-04-15,17:30,ECUADOR 2,Ind. Juniors,Chacaritas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,A,U,U,U,N,N,Y
2025-04-15,18:00,PARAGUAY 1,Sp. Luqueno,Sportivo Trinidense,2.75,2.63,3.2,1.62,2.21,1.83,1.83,D,D,H,O,O,O,N,Y,Y
2025-04-15,18:00,COLOMBIA 1,Alianza,Dep. Pasto,2.38,3.3,2.88,1.45,2.7,2.2,1.62,D,D,H,U,O,U,Y,Y,N
2025-04-15,19:00,BRAZIL 2,Cuiaba,Athletico-PR,2.47,2.92,3.2,1.58,2.28,1.93,1.78,A,H,A,O,U,O,N,N,N
2025-04-15,20:00,ARGENTINA 1,Platense,Rosario Central,2.55,3.3,2.88,1.3,3.55,2.63,1.44,D,A,H,U,U,O,N,Y,N
2025-04-15,20:15,PARAGUAY 1,Nacional Asuncion,Cerro Porteno,3.4,2.25,3.1,1.57,2.35,2.0,1.73,D,D,H,O,O,O,N,Y,Y
2025-04-15,20:15,COLOMBIA 1,Pereira,Dep. Cali,2.35,3.3,2.88,1.48,2.6,2.1,1.67,D,D,H,U,O,U,Y,Y,N
2025-04-15,21:00,ECUADOR 1,Aucas,U. Catolica,2.55,2.63,3.3,1.8,1.94,1.73,2.0,D,H,A,U,O,O,Y,Y,N
2025-04-15,21:30,BRAZIL 1,Ceara,Vasco,2.2,3.4,3.2,1.55,2.4,2.05,1.7,A,H,D,U,O,O,Y,Y,Y
2025-04-15,22:00,MEXICO 1,Pachuca,Tigres UANL,2.35,3.0,3.25,2.0,1.8,1.62,2.2,D,H,H,O,O,U,N,Y,N
2025-04-15,22:05,MEXICO 1,Guadalajara Chivas,Puebla,1.6,5.5,3.9,1.72,2.1,2.1,1.67,D,H,H,O,O,U,N,Y,N
2025-04-15,22:30,COLOMBIA 1,Deportes Tolima,Junior,2.1,3.9,3.0,1.54,2.45,2.1,1.67,D,D,H,U,O,U,Y,Y,N
