League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
SCOTLAND - PREMIERSHIP,25/08/2024,08:00,St. Mirren,Celtic,9.0,6.25,1.25,1.44,2.75,1.91,1.91,H,D,H,U,U,O,Y,Y,Y
BELGIUM - CHALLENGER PRO LEAGUE,25/08/2024,08:30,Lommel SK,RWDM,2.3,3.4,2.63,1.85,2.0,1.67,2.1,A,H,A,U,O,U,Y,N,N
BELGIUM - JUPILER PRO LEAGUE,25/08/2024,08:30,Dender,Club Brugge KV,4.75,4.2,1.55,1.65,2.2,1.7,2.05,A,H,A,O,O,O,Y,N,Y
THAILAND - THAI LEAGUE 1,25/08/2024,08:30,Ratchaburi,Pathum United,3.2,3.35,2.15,1.65,2.15,1.53,2.32,D,A,D,O,U,U,Y,Y,N
THAILAND - THAI LEAGUE 1,25/08/2024,09:00,Bangkok Utd,Uthai Thani,1.39,4.75,6.7,1.57,2.25,1.83,1.87,D,A,D,O,U,U,Y,Y,N
INDONESIA - LIGA 1,25/08/2024,09:00,Persib Bandung,Arema FC,1.5,4.2,5.4,1.6,2.07,1.72,1.9,D,A,H,O,U,U,N,Y,N
RUSSIA - PREMIER LEAGUE,25/08/2024,09:00,Krylya Sovetov,Pari NN,2.01,3.48,4.35,2.47,1.64,2.12,1.69,A,D,H,U,O,O,N,N,N
SWEDEN - ALLSVENSKAN,25/08/2024,09:00,Elfsborg,Goteborg,1.85,3.6,4.0,1.7,2.1,1.62,2.2,D,A,H,U,U,O,N,N,N
SWEDEN - ALLSVENSKAN,25/08/2024,09:00,Sirius,Djurgarden,2.63,3.4,2.55,1.75,2.05,1.62,2.2,D,A,H,U,U,O,N,N,N
SWITZERLAND - CHALLENGE LEAGUE,25/08/2024,09:15,Vaduz,Lausanne Ouchy,2.12,3.55,3.05,1.55,2.3,1.47,2.5,H,A,H,O,U,O,Y,N,Y
POLAND - DIVISION 1,25/08/2024,09:30,LKS Lodz,Chrobry Glogow,1.62,3.6,4.5,1.85,2.0,1.83,1.83,A,D,D,U,O,U,Y,N,Y
NETHERLANDS - EREDIVISIE,25/08/2024,09:30,Sparta Rotterdam,Feyenoord,7.5,4.33,1.45,1.5,2.5,1.67,2.1,A,D,H,U,O,U,Y,N,N
NETHERLANDS - EREDIVISIE,25/08/2024,09:30,Heracles,Willem II,2.45,3.6,2.75,1.67,2.15,1.57,2.25,A,D,H,U,O,U,Y,N,N
POLAND - EKSTRAKLASA,25/08/2024,09:45,GKS Katowice,Jagiellonia,2.88,3.25,2.45,1.83,2.03,1.62,2.2,H,A,D,U,O,U,N,N,Y
FINLAND - VEIKKAUSLIIGA,25/08/2024,10:00,HJK,Inter Turku,2.05,3.3,3.25,1.75,2.05,1.67,2.1,H,H,D,U,O,O,N,Y,Y
SWEDEN - SUPERETTAN,25/08/2024,10:00,Gefle,Oster,5.5,4.33,1.53,1.53,2.4,1.67,2.1,H,D,H,U,O,O,N,Y,N
FINLAND - VEIKKAUSLIIGA,25/08/2024,10:00,KuPS,Mariehamn,1.33,4.33,9.0,1.75,2.05,2.1,1.67,H,H,D,U,O,O,N,Y,Y
ENGLAND - PREMIER LEAGUE,25/08/2024,10:00,Bournemouth,Newcastle,2.9,3.75,2.25,1.57,2.38,1.5,2.5,D,A,H,U,O,O,Y,Y,N
ENGLAND - PREMIER LEAGUE,25/08/2024,10:00,Wolves,Chelsea,4.33,3.9,1.75,1.67,2.2,1.62,2.2,D,A,H,U,O,O,Y,Y,N
UZBEKISTAN - SUPER LEAGUE,25/08/2024,10:00,Lok. Tashkent,Qizilqum,2.12,3.0,3.55,2.2,1.53,1.91,1.7,A,A,H,U,O,O,Y,N,Y
PORTUGAL - LIGA PORTUGAL 2,25/08/2024,10:00,Penafiel,Tondela,2.15,3.1,3.1,2.3,1.6,1.91,1.8,A,H,A,U,U,U,N,Y,N
BRAZIL - BRASILEIRO WOMEN,25/08/2024,10:45,Internacional W,Ferroviaria W,2.52,3.35,2.42,1.87,1.78,1.73,2.0,H,H,A,O,O,O,Y,N,Y
BRAZIL - BRASILEIRO WOMEN,25/08/2024,10:45,Cruzeiro W,Palmeiras W,3.1,3.55,1.98,1.49,2.38,1.44,2.6,H,H,A,O,O,O,Y,N,Y
BELGIUM - CHALLENGER PRO LEAGUE,25/08/2024,11:00,Deinze,Waregem,2.2,3.6,2.7,1.62,2.25,1.53,2.38,A,H,A,U,O,U,Y,N,N
ESTONIA - MEISTRILIIGA,25/08/2024,11:00,Nomme Utd,Tallinna Kalev,2.72,3.3,2.27,1.7,1.93,1.56,2.36,D,A,A,U,O,U,Y,Y,Y
NORTH MACEDONIA - 1. MFL,25/08/2024,11:00,Besa 1976,Tikves,3.55,3.15,1.95,2.12,1.57,1.95,1.81,A,A,A,U,O,U,N,Y,Y
BELGIUM - JUPILER PRO LEAGUE,25/08/2024,11:00,St. Truiden,Royale Union SG,5.5,4.2,1.48,1.62,2.25,1.75,2.0,A,H,A,O,O,O,Y,N,Y
ROMANIA - LIGA 2,25/08/2024,11:00,FC Voluntari,Hunedoara,2.3,3.25,2.95,2.07,1.7,1.85,1.85,D,H,H,O,U,U,N,Y,Y
NORTH MACEDONIA - 1. MFL,25/08/2024,11:00,Pelister,Sileks,2.32,3.1,2.8,2.07,1.6,1.86,1.9,A,A,A,U,O,U,N,Y,Y
SCOTLAND - PREMIERSHIP,25/08/2024,11:00,Motherwell,Hearts,2.7,3.4,2.5,1.8,2.0,1.62,2.2,H,D,H,U,U,O,Y,Y,Y
ENGLAND - CHAMPIONSHIP,25/08/2024,11:00,Swansea,Cardiff,1.95,3.5,3.9,1.93,1.93,1.73,2.0,D,H,H,O,U,O,Y,N,N
NORTH MACEDONIA - 1. MFL,25/08/2024,11:00,Voska Sport,Gostivar,3.15,3.2,2.1,2.02,1.62,1.8,1.96,A,A,A,U,O,U,N,Y,Y
NORTH MACEDONIA - 1. MFL,25/08/2024,11:00,Rabotnicki,Struga,3.4,3.05,2.05,2.35,1.47,2.04,1.74,A,A,A,U,O,U,N,Y,Y
NORTH MACEDONIA - 1. MFL,25/08/2024,11:00,Shkupi,Vardar,1.62,3.55,4.85,2.05,1.62,2.04,1.74,A,A,A,U,O,U,N,Y,Y
SCOTLAND - PREMIERSHIP,25/08/2024,11:00,Aberdeen,Kilmarnock,1.75,3.5,5.0,1.93,1.93,1.8,1.95,H,D,H,U,U,O,Y,Y,Y
AZERBAIJAN - PREMIER LEAGUE,25/08/2024,11:15,Sabah Baku,Sumqayit,2.02,3.0,3.8,2.15,1.55,1.9,1.72,H,H,D,U,U,O,Y,N,Y
SWEDEN - ALLSVENSKAN,25/08/2024,11:30,Hacken,Varnamo,1.6,4.2,5.0,1.44,2.7,1.53,2.38,D,A,H,U,U,O,N,N,N
PORTUGAL - LIGA PORTUGAL 2,25/08/2024,11:30,Maritimo,Chaves,2.1,3.25,3.0,2.08,1.73,1.83,1.83,A,H,A,U,U,U,N,Y,N
SWITZERLAND - CHALLENGE LEAGUE,25/08/2024,11:30,Thun,Stade Nyonnais,1.44,4.55,6.0,1.5,2.4,1.7,2.05,H,A,H,O,U,O,Y,N,Y
RUSSIA - PREMIER LEAGUE,25/08/2024,11:30,Dynamo Moscow,Krasnodar,2.37,3.87,2.99,1.7,2.35,1.54,2.41,A,D,H,U,O,O,N,N,N
SWITZERLAND - SUPER LEAGUE,25/08/2024,11:30,Basel,Yverdon,1.5,4.5,5.5,1.67,2.15,1.8,1.91,H,A,A,U,U,U,Y,Y,N
BELARUS - VYSSHAYA LIGA,25/08/2024,11:30,Neman,Dnepr Mogilev,1.16,7.5,18.0,1.61,2.33,2.66,1.45,A,A,D,U,U,U,N,N,N
SWEDEN - ALLSVENSKAN,25/08/2024,11:30,AIK,Brommapojkarna,1.73,3.9,4.33,1.57,2.35,1.57,2.25,D,A,H,U,U,O,N,N,N
PORTUGAL - LIGA PORTUGAL,25/08/2024,11:30,Arouca,Nacional,2.0,3.4,3.6,1.98,1.88,1.8,1.95,D,D,A,O,O,U,Y,Y,Y
NETHERLANDS - EERSTE DIVISIE,25/08/2024,11:45,Venlo,Roda,2.25,3.4,3.0,1.7,2.1,1.57,2.25,H,D,H,O,O,U,N,N,N
NETHERLANDS - EREDIVISIE,25/08/2024,11:45,G.A. Eagles,Waalwijk,1.7,4.0,4.75,1.62,2.25,1.62,2.2,A,D,H,U,O,U,Y,N,N
NORWAY - OBOS-LIGAEN,25/08/2024,12:00,Sogndal,Ranheim,2.1,3.6,3.0,1.53,2.4,1.44,2.63,A,A,A,O,U,O,Y,Y,Y
MONTENEGRO - PRVA CRNOGORSKA LIGA,25/08/2024,12:00,Arsenal Tivat,Petrovac,2.67,2.95,2.65,1.98,1.65,1.7,1.93,A,H,A,O,U,U,Y,Y,Y
MOLDOVA - SUPER LIGA,25/08/2024,12:00,Milsami,Floresti,1.39,4.15,6.6,1.8,1.85,1.92,1.78,A,D,D,U,U,U,N,N,N
AUSTRIA - BUNDESLIGA,25/08/2024,12:00,Austria Vienna,LASK,2.6,3.6,2.5,1.73,2.08,1.62,2.2,D,H,H,U,O,U,Y,Y,N
AUSTRIA - BUNDESLIGA,25/08/2024,12:00,BW Linz,SK Rapid,4.33,3.5,1.75,1.85,2.0,1.75,2.0,D,H,H,U,O,U,Y,Y,N
UZBEKISTAN - SUPER LEAGUE,25/08/2024,12:00,Nasaf Qarshi,Andijan,1.5,3.75,6.3,2.0,1.65,2.12,1.57,A,A,H,U,O,O,Y,N,Y
AUSTRIA - BUNDESLIGA,25/08/2024,12:00,Wolfsberger AC,Grazer AK,1.9,3.7,3.75,1.73,2.08,1.67,2.1,D,H,H,U,O,U,Y,Y,N
POLAND - DIVISION 1,25/08/2024,12:00,Arka Gdynia,Leczna,1.55,3.9,4.75,1.95,1.9,2.0,1.73,A,D,D,U,O,U,Y,N,Y
SWEDEN - SUPERETTAN,25/08/2024,12:00,Sandviken,Trelleborg,1.67,4.1,4.75,1.6,2.3,1.62,2.2,H,D,H,U,O,O,N,Y,N
ENGLAND - PREMIER LEAGUE,25/08/2024,12:30,Liverpool,Brentford,1.22,7.0,11.0,1.36,3.2,1.8,1.95,D,A,H,U,O,O,Y,Y,N
SLOVENIA - PRVA LIGA,25/08/2024,12:30,Maribor,O. Ljubljana,2.57,3.3,2.57,1.65,2.15,1.52,2.37,D,H,D,U,U,U,N,N,Y
FINLAND - VEIKKAUSLIIGA,25/08/2024,12:30,Lahti,VPS,2.8,3.4,2.25,1.75,2.05,1.62,2.2,H,H,D,U,O,O,N,Y,Y
POLAND - EKSTRAKLASA,25/08/2024,12:30,Lech Poznan,Pogon Szczecin,2.2,3.4,3.25,1.83,2.03,1.62,2.2,H,A,D,U,O,U,N,N,Y
PERU - LIGA 1,25/08/2024,13:00,Sporting Cristal,Cajamarca,1.25,5.5,10.0,1.44,2.7,1.83,1.83,A,D,D,U,U,U,N,Y,N
ITALY - SERIE C,25/08/2024,13:00,Pro Patria,Renate,2.42,2.8,3.2,2.57,1.45,2.1,1.65,H,A,D,O,O,O,Y,N,Y
ITALY - SERIE C,25/08/2024,13:00,Picerno,Avellino,3.65,2.95,2.15,2.37,1.52,2.0,1.72,H,A,D,O,O,O,Y,N,Y
ITALY - SERIE C,25/08/2024,13:00,Gubbio,Sestri Levante,1.7,3.45,5.0,2.05,1.72,1.95,1.75,H,A,D,O,O,O,Y,N,Y
ITALY - SERIE C,25/08/2024,13:00,Virtus Verona,Lumezzane,2.6,2.9,2.87,2.42,1.5,2.02,1.7,H,A,D,O,O,O,Y,N,Y
ITALY - SERIE C,25/08/2024,13:00,Lecco,Union Clodiense,1.93,3.15,4.1,2.22,1.62,1.95,1.75,H,A,D,O,O,O,Y,N,Y
SLOVAKIA - NIKE LIGA,25/08/2024,13:00,Ruzomberok,Michalovce,1.9,3.45,3.95,1.91,1.87,1.75,1.95,H,A,D,O,O,O,Y,N,N
SLOVAKIA - NIKE LIGA,25/08/2024,13:00,Banska Bystrica,Slovan Bratislava,3.75,3.75,1.85,1.7,2.12,1.62,2.15,H,A,D,O,O,O,Y,N,N
MALTA - PREMIER LEAGUE,25/08/2024,13:00,Hibernians,Gzira,2.7,3.25,2.42,1.93,1.78,1.7,1.91,A,A,A,O,U,U,Y,N,Y
SPAIN - PRIMERA RFEF,25/08/2024,13:00,Celta Vigo B,Barakaldo,1.53,3.75,5.25,2.0,1.8,2.1,1.67,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,13:00,Ath Bilbao B,Andorra,3.1,3.25,2.1,2.1,1.7,1.91,1.8,D,D,A,O,U,O,N,Y,N
ROMANIA - LIGA 1,25/08/2024,13:00,CFR Cluj,FC Botosani,1.6,4.1,5.0,1.75,2.05,1.83,1.83,H,H,H,O,U,O,Y,Y,Y
ARMENIA - PREMIER LEAGUE,25/08/2024,13:00,BKMA,Noah,7.4,4.8,1.31,1.5,2.35,1.85,1.91,A,H,H,U,U,U,Y,N,N
GEORGIA - CRYSTALBET EROVNULI LIGA,25/08/2024,13:00,Iberia 1999,Dinamo Tbilisi,2.2,3.2,2.92,1.8,1.83,1.66,2.16,H,A,A,O,U,O,N,N,N
SPAIN - PRIMERA RFEF,25/08/2024,13:00,Sestao,Unionistas,2.45,2.9,2.75,2.5,1.5,2.25,1.57,D,D,A,O,U,O,N,Y,N
BULGARIA - PARVA LIGA,25/08/2024,13:00,CSKA 1948 Sofia,Slavia Sofia,2.15,3.4,3.3,2.3,1.6,2.0,1.73,H,A,D,U,U,O,N,Y,N
ESTONIA - MEISTRILIIGA,25/08/2024,13:00,Levadia,Kalju,1.7,3.65,4.1,1.78,1.85,1.78,1.99,D,A,A,U,O,U,Y,Y,Y
CROATIA - HNL,25/08/2024,13:15,Istra 1961,Hajduk Split,5.0,4.0,1.62,1.83,2.03,1.83,1.83,D,H,H,O,O,U,N,N,Y
ICELAND - BESTA DEILD KARLA,25/08/2024,13:15,Valur,Vestri,1.23,6.0,9.75,1.29,3.3,1.62,2.15,A,H,A,U,U,O,Y,N,N
BELGIUM - JUPILER PRO LEAGUE,25/08/2024,13:30,St. Liege,Beerschot VA,1.73,3.6,4.1,1.7,2.1,1.67,2.1,A,H,A,O,O,O,Y,N,Y
CHILE - PRIMERA DIVISION,25/08/2024,13:30,Palestino,Cobresal,1.83,3.6,4.2,1.7,2.1,1.62,2.2,A,A,D,O,U,U,Y,N,Y
AZERBAIJAN - PREMIER LEAGUE,25/08/2024,13:30,Zira,Shamakhi,1.42,4.05,7.1,1.65,1.98,1.8,1.8,H,H,D,U,U,O,Y,N,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,13:40,Deportivo Moron,Almirante Brown,2.25,2.88,3.7,3.5,1.3,2.63,1.44,A,A,D,U,U,U,N,Y,Y
RUSSIA - PREMIER LEAGUE,25/08/2024,14:00,Lokomotiv Moscow,FK Rostov,1.98,3.98,3.87,1.75,2.25,1.62,2.24,A,D,H,U,O,O,N,N,N
GEORGIA - CRYSTALBET EROVNULI LIGA,25/08/2024,14:00,Torpedo Kutaisi,Dila Gori,2.27,2.87,3.1,2.18,1.53,1.95,1.81,H,A,A,O,U,O,N,N,N
SPAIN - PRIMERA RFEF,25/08/2024,14:00,Ponferradina,R. Sociedad B,2.0,3.1,3.4,2.63,1.44,2.38,1.53,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,14:00,Yeclano,Alcorcon,3.1,3.2,2.15,2.15,1.67,1.91,1.8,D,D,A,O,U,O,N,Y,N
PORTUGAL - LIGA PORTUGAL 2,25/08/2024,14:00,Mafra,Portimonense,2.63,3.2,2.4,1.98,1.88,1.73,2.0,A,H,A,U,U,U,N,Y,N
PORTUGAL - LIGA PORTUGAL 2,25/08/2024,14:00,Benfica B,Vizela,2.5,3.2,2.5,1.88,1.98,1.67,2.1,A,H,A,U,U,U,N,Y,N
ICELAND - BESTA DEILD KARLA,25/08/2024,14:00,Fram,KA Akureyri,2.45,3.2,2.77,1.72,2.05,1.53,2.32,A,H,A,U,U,O,Y,N,N
ICELAND - BESTA DEILD KARLA,25/08/2024,14:00,Akranes,Breidablik,3.5,4.0,1.85,1.47,2.5,1.47,2.5,A,H,A,U,U,O,Y,N,N
BELARUS - VYSSHAYA LIGA,25/08/2024,14:00,BATE,Zhodino,3.69,3.34,2.08,2.13,1.72,1.88,1.88,A,A,D,U,U,U,N,N,N
SERBIA - SUPER LIGA,25/08/2024,14:00,OFK Beograd,Radnicki 1923,2.4,3.2,2.85,1.87,1.87,1.65,2.1,H,H,D,U,O,U,N,N,N
SERBIA - PRVA LIGA,25/08/2024,14:00,Smederevo,Borac 1926,2.45,2.9,2.82,2.32,1.47,2.02,1.75,D,D,H,U,O,O,Y,N,Y
SERBIA - PRVA LIGA,25/08/2024,14:00,Macva,Radnik,1.95,3.1,3.7,2.0,1.65,1.87,1.89,D,D,H,U,O,O,Y,N,Y
PORTUGAL - LIGA PORTUGAL,25/08/2024,14:00,Estoril,Gil Vicente,2.6,3.3,2.63,2.05,1.8,1.8,1.95,D,D,A,O,O,U,Y,Y,Y
SPAIN - LALIGA2,25/08/2024,14:00,Albacete,Elche,2.4,2.9,3.25,2.4,1.53,2.0,1.73,H,H,H,U,U,U,N,Y,Y
MOLDOVA - SUPER LIGA,25/08/2024,14:00,Zimbru Chisinau,Sheriff Tiraspol,4.1,3.35,1.75,1.9,1.75,1.8,1.96,A,D,D,U,U,U,N,N,N
MOLDOVA - SUPER LIGA,25/08/2024,14:00,Petrocub,Dacia Buiucani,1.2,5.7,9.75,1.53,2.2,1.92,1.84,A,D,D,U,U,U,N,N,N
ARGENTINA - PRIMERA NACIONAL,25/08/2024,14:10,Temperley,Atletico Atlanta,2.3,2.9,3.5,3.5,1.3,2.63,1.44,A,A,D,U,U,U,N,Y,Y
BELGIUM - CHALLENGER PRO LEAGUE,25/08/2024,14:15,Genk U23,RFC Liege,2.5,3.6,2.35,1.53,2.4,1.5,2.5,A,H,A,U,O,U,Y,N,N
BELGIUM - JUPILER PRO LEAGUE,25/08/2024,14:15,Charleroi,Kortrijk,1.7,3.6,4.33,1.95,1.9,1.91,1.91,A,H,A,O,O,O,Y,N,Y
ARGENTINA - LIGA PROFESIONAL,25/08/2024,14:30,Lanus,Godoy Cruz,2.1,3.1,3.9,2.5,1.5,2.2,1.62,H,A,D,U,U,U,N,N,N
ARGENTINA - LIGA PROFESIONAL,25/08/2024,14:30,San Lorenzo,Talleres Cordoba,2.5,2.9,3.25,2.88,1.4,2.2,1.62,H,A,D,U,U,U,N,N,N
SERBIA - SUPER LIGA,25/08/2024,14:30,Vojvodina,Napredak,1.5,4.05,6.1,1.7,2.07,1.8,1.91,H,H,D,U,O,U,N,N,N
NORTH MACEDONIA - 1. MFL,25/08/2024,15:00,Brera Strumica,Shkendija,3.15,3.1,2.12,2.1,1.57,1.94,1.82,A,A,A,U,O,U,N,Y,Y
MEXICO - LIGA DE EXPANSION MX,25/08/2024,15:00,Tepatitlan de Morelos,Atlante,6.1,3.7,1.52,2.07,1.6,2.15,1.55,H,H,A,U,O,U,Y,Y,Y
MEXICO - LIGA MX,25/08/2024,15:00,Toluca,Atl. San Luis,1.5,4.2,6.0,1.53,2.4,1.62,2.2,A,D,A,O,O,U,N,Y,N
ECUADOR - LIGA PRO,25/08/2024,15:00,Ind. del Valle,Tecnico U.,1.33,4.75,8.0,1.85,1.95,2.38,1.53,D,H,H,O,O,O,N,Y,N
MONTENEGRO - PRVA CRNOGORSKA LIGA,25/08/2024,15:00,Mornar Bar,Buducnost,3.38,3.34,2.0,1.93,1.78,1.74,2.04,A,H,A,O,U,U,Y,Y,Y
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Fuenlabrada,Antequera,2.0,3.0,3.4,2.38,1.53,2.1,1.67,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Alcoyano,Algeciras,1.91,3.1,3.75,2.63,1.44,2.38,1.53,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Merida AD,Recreativo Huelva,2.35,2.9,2.88,2.63,1.44,2.2,1.62,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Sevilla FC B,Murcia,2.38,3.0,2.75,2.38,1.53,2.1,1.67,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Barcelona B,R. Union,1.67,3.75,4.0,2.0,1.8,2.0,1.73,D,D,A,O,U,O,N,Y,N
SPAIN - PRIMERA RFEF,25/08/2024,15:00,Tarazona,Arenteiro,1.95,2.8,4.0,2.75,1.4,2.5,1.5,D,D,A,O,U,O,N,Y,N
MONTENEGRO - PRVA CRNOGORSKA LIGA,25/08/2024,15:00,Jezero,Jedinstvo,1.98,3.4,3.45,1.91,1.7,1.78,1.82,A,H,A,O,U,U,Y,Y,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,15:00,Alvarado,Gimnasia Jujuy,2.4,2.88,3.4,3.1,1.36,2.5,1.5,A,A,D,U,U,U,N,Y,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,15:00,Guillermo Brown,CA Estudiantes,3.1,2.9,2.55,3.5,1.3,2.63,1.44,A,A,D,U,U,U,N,Y,Y
IRELAND - PREMIER DIVISION,25/08/2024,15:00,Shamrock Rovers,Galway,1.75,3.4,4.33,2.08,1.73,1.95,1.8,H,A,D,O,O,O,Y,Y,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,15:00,Almagro,Deportivo Madryn,3.25,2.7,2.55,3.4,1.33,2.5,1.5,A,A,D,U,U,U,N,Y,Y
BULGARIA - PARVA LIGA,25/08/2024,15:15,Beroe,Ludogorets,7.0,4.5,1.42,1.75,2.05,2.0,1.73,H,A,D,U,U,O,N,Y,N
POLAND - EKSTRAKLASA,25/08/2024,15:15,Slask Wroclaw,Legia,3.25,3.25,2.2,2.1,1.7,1.91,1.91,H,A,D,U,O,U,N,N,Y
MALTA - PREMIER LEAGUE,25/08/2024,15:15,Sliema,Balzan,1.75,3.4,4.45,2.12,1.57,2.02,1.62,A,A,A,O,U,U,Y,N,Y
PERU - LIGA 1,25/08/2024,15:15,AD Tarma,Sport Huancayo,1.67,3.8,4.75,1.85,2.0,1.8,1.91,A,D,D,U,U,U,N,Y,N
SLOVENIA - PRVA LIGA,25/08/2024,15:15,Celje,Primorje,1.32,5.0,8.25,1.62,2.22,2.0,1.72,D,H,D,U,U,U,N,N,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,15:30,Gimnasia y Tiro,Aldosivi,2.7,2.8,3.0,3.5,1.3,2.63,1.44,A,A,D,U,U,U,N,Y,Y
ARGENTINA - PRIMERA NACIONAL,25/08/2024,15:30,Gimnasia Mendoza,Estudiantes Rio Cuarto,1.95,3.1,4.33,3.1,1.36,2.63,1.44,A,A,D,U,U,U,N,Y,Y
ITALY - SERIE C,25/08/2024,15:45,ACR Messina,Potenza,3.15,3.05,2.3,2.25,1.6,1.91,1.8,H,A,D,O,O,O,Y,N,Y
CROATIA - HNL,25/08/2024,15:45,Osijek,Rijeka,2.35,3.4,2.9,1.98,1.88,1.73,2.0,D,H,H,O,O,U,N,N,Y
ITALY - SERIE C,25/08/2024,15:45,Entella,AC Milan U23,2.67,2.82,2.85,2.42,1.5,1.98,1.75,H,A,D,O,O,O,Y,N,Y
MONTENEGRO - PRVA CRNOGORSKA LIGA,25/08/2024,15:45,Otrant,Decic,5.1,3.9,1.57,1.83,1.87,1.87,1.75,A,H,A,O,U,U,Y,Y,Y
