Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-17,15:00:00,SPAIN - LALIGA2,Albacete,Levante,2.74,2.86,2.9,3.4,1.94,2.04,1.8,2.16,A,H,A,U,U,O,N,Y,N
2024-12-17,15:00:00,SPAIN - LALIGA2,Granada CF,FC Cartagena SAD,1.37,11.0,12.0,5.4,2.18,1.83,2.22,1.74,A,H,A,U,U,O,N,Y,N
2024-12-17,16:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Blooming,1.47,6.6,7.8,5.0,2.62,1.56,1.83,2.04,H,D,A,U,O,O,Y,N,Y
2024-12-17,16:45:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Peterhead,3.3,2.28,2.5,3.15,1.8,2.08,1.85,1.98,H,A,H,O,U,O,Y,N,N
2024-12-17,16:45:00,SCOTLAND - LEAGUE TWO,Elgin City,Clyde,2.62,2.76,3.05,3.35,2.04,1.83,1.68,2.32,H,A,H,O,U,O,Y,N,N
2024-12-17,16:45:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Livingston,6.6,1.57,1.61,4.1,1.96,1.96,2.04,1.83,H,H,D,U,U,O,N,Y,N
2024-12-17,16:45:00,SCOTLAND - LEAGUE ONE,Kelty Hearts,Arbroath,2.86,2.3,2.58,3.85,2.18,1.73,1.65,2.32,A,A,H,O,O,O,Y,Y,N
2024-12-17,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Tamworth FC,1.66,5.6,6.6,3.85,2.0,1.9,1.88,1.99,H,A,A,U,U,U,Y,Y,Y
2024-12-17,17:15:00,SPAIN - LALIGA2,Cordoba,Eibar,2.3,3.95,4.1,3.15,1.68,2.42,1.99,1.94,A,H,A,U,U,O,N,Y,N
2024-12-17,17:15:00,SPAIN - LALIGA2,Zaragoza,R. Oviedo,2.48,3.6,3.7,3.05,1.5,2.94,2.28,1.74,A,H,A,U,U,O,N,Y,N
2024-12-17,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Petrolero,Always Ready,2.12,3.55,4.1,3.4,1.87,2.04,1.83,1.69,H,D,A,U,O,O,Y,N,Y
2024-12-17,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Nacional Potosi,1.72,4.4,5.0,4.1,2.66,1.54,1.58,2.42,H,D,A,U,O,O,Y,N,Y
2024-12-17,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Royal Pari,2.14,3.55,4.2,3.35,2.06,1.77,1.66,2.22,H,D,A,U,O,O,Y,N,Y
