Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-15,03:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Sydney FC,3.9,1.98,1.99,4.0,2.52,1.61,1.59,2.56,D,A,D,O,O,O,N,Y,N
2025-01-15,11:00:00,EGYPT - PREMIER LEAGUE,Pyramids,Ghazl El Mahallah,1.46,9.4,11.5,4.3,1.79,2.18,2.4,1.64,A,A,D,O,U,U,Y,N,Y
2025-01-15,14:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,El Gouna,1.24,24.0,29.0,6.0,2.0,1.93,2.92,1.45,A,A,D,O,U,U,Y,N,Y
2025-01-15,14:30:00,GERMANY - BUNDESLIGA,Bochum,St. Pauli,2.88,2.82,2.84,3.3,1.81,2.2,1.87,2.08,H,D,A,O,O,O,N,Y,N
2025-01-15,16:30:00,ENGLAND - PREMIER LEAGUE,Newcastle,Wolves,1.45,8.0,8.2,5.2,2.64,1.6,1.79,2.24,H,D,A,U,O,O,N,N,Y
2025-01-15,16:30:00,ENGLAND - PREMIER LEAGUE,Leicester,Crystal Palace,4.0,2.04,2.06,3.75,2.14,1.86,1.72,2.34,H,D,A,U,O,O,N,N,Y
2025-01-15,16:30:00,GERMANY - BUNDESLIGA,Union Berlin,Augsburg,2.08,4.3,4.4,3.45,1.79,2.24,1.98,1.97,H,D,A,O,O,O,N,Y,N
2025-01-15,16:30:00,ENGLAND - PREMIER LEAGUE,Everton,Aston Villa,3.6,2.36,2.38,3.3,1.75,2.3,1.96,2.02,H,D,A,U,O,O,N,N,Y
2025-01-15,16:30:00,GERMANY - BUNDESLIGA,Bayern Munich,Hoffenheim,1.13,28.0,29.0,12.0,4.2,1.29,2.1,1.86,H,D,A,O,O,O,N,Y,N
2025-01-15,16:30:00,GERMANY - BUNDESLIGA,Werder Bremen,Heidenheim,1.7,5.3,5.5,4.3,2.5,1.65,1.68,2.42,H,D,A,O,O,O,N,Y,N
2025-01-15,16:30:00,GERMANY - BUNDESLIGA,Stuttgart,RB Leipzig,1.94,4.1,4.2,4.1,2.92,1.51,1.49,2.92,H,D,A,O,O,O,N,Y,N
2025-01-15,16:45:00,ENGLAND - CHAMPIONSHIP,Blackburn,Portsmouth,1.77,5.5,5.6,3.9,1.94,2.02,1.95,1.99,H,D,D,U,U,U,N,N,N
2025-01-15,16:45:00,ITALY - SERIE A,Inter,Bologna,1.56,7.2,7.6,4.4,2.14,1.86,1.93,2.04,A,D,A,O,U,O,N,N,N
2025-01-15,16:45:00,ENGLAND - NATIONAL LEAGUE,Sutton,Wealdstone,2.0,3.6,4.1,3.8,2.14,1.82,1.7,2.22,H,H,H,U,U,U,N,Y,Y
2025-01-15,16:45:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Oldham,2.24,1.21,10.0,3.0,1.3,1.03,1.05,1.01,H,H,H,U,U,U,N,Y,Y
2025-01-15,16:45:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,Southend,3.85,2.12,2.28,3.3,1.64,2.36,1.94,1.77,H,H,H,U,U,U,N,Y,Y
2025-01-15,17:00:00,ENGLAND - PREMIER LEAGUE,Arsenal,Tottenham,1.4,8.6,8.8,5.9,2.92,1.51,1.81,2.18,H,D,A,U,O,O,N,N,Y
2025-01-15,17:00:00,SCOTLAND - PREMIERSHIP,Rangers,Aberdeen,1.24,15.0,16.0,7.4,3.25,1.43,1.84,1.96,A,D,D,O,O,U,N,N,N
