Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-03-07,05:35:00,AUSTRALIA - A-LEAGUE,Melbourne City,Macarthur FC,1.64,5.6,5.8,4.5,2.54,1.62,1.68,2.38,H,A,D,O,O,U,Y,N,Y
2025-03-07,08:00:00,UKRAINE - PREMIER LEAGUE,Livyi Bereh,Veres-Rivne,3.3,2.6,2.68,2.82,1.48,2.74,2.14,1.74,A,H,H,U,O,O,N,N,Y
2025-03-07,10:00:00,SERBIA - PRVA LIGA,FK Indjija,Smederevo,2.24,3.3,4.2,2.86,1.58,2.14,1.87,1.76,D,A,D,U,U,U,N,Y,Y
2025-03-07,10:00:00,SERBIA - PRVA LIGA,FK Trayal Krusevac,Vrsac,1.53,2.76,160.0,2.26,1.16,1.03,1.05,1.05,D,A,D,U,U,U,N,Y,Y
2025-03-07,10:30:00,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Oleksandriya,4.6,2.02,2.18,2.96,1.49,2.72,2.24,1.69,A,H,H,U,O,O,N,N,Y
2025-03-07,12:00:00,ROMANIA - LIGA 1,Otelul,Poli Iasi,1.99,4.8,5.4,3.25,1.52,2.64,2.28,1.69,D,H,D,O,U,U,Y,Y,N
2025-03-07,12:30:00,BULGARIA - PARVA LIGA,Botev Vratsa,Krumovgrad,2.56,3.0,3.45,3.1,1.51,2.56,2.08,1.74,A,A,A,U,U,U,N,Y,Y
2025-03-07,13:00:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Obolon,1.91,4.6,6.0,2.98,1.63,2.28,1.98,1.81,A,H,H,U,O,O,N,N,Y
2025-03-07,14:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Sloboda Tuzla,GOSK Gabela,2.22,2.1,7.6,2.52,1.8,1.03,1.05,1.05,H,H,H,U,O,U,N,Y,Y
2025-03-07,14:00:00,SERBIA - SUPER LIGA,Sp. Subotica,OFK Beograd,2.46,2.9,3.4,3.05,1.66,2.04,1.89,1.89,H,A,H,O,U,O,N,Y,Y
2025-03-07,14:00:00,POLAND - DIVISION 1,LKS Lodz,Warta Poznan,1.83,4.6,5.4,3.45,1.6,2.0,1.05,1.05,H,D,D,O,O,O,N,N,Y
2025-03-07,14:00:00,POLAND - EKSTRAKLASA,Korona Kielce,Puszcza,1.91,4.3,6.0,3.2,1.64,2.16,1.05,1.05,D,D,A,O,U,U,Y,N,N
2025-03-07,14:00:00,CROATIA - HNL,Rijeka,Sibenik,1.22,12.5,870.0,2.64,1.73,1.52,1.05,1.05,D,H,H,O,O,O,Y,N,N
2025-03-07,14:00:00,AUSTRIA - BUNDESLIGA,SV Stripfing Weiden,Lafnitz,1.31,3.45,5.1,3.1,1.91,1.65,1.05,1.05,H,D,A,O,O,U,Y,Y,Y
2025-03-07,14:00:00,AUSTRIA - BUNDESLIGA,St. Polten,Kapfenberg,1.75,4.1,6.4,3.65,1.98,1.89,1.8,1.05,H,D,A,O,O,U,Y,Y,Y
