Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-21,11:00:00,EGYPT - PREMIER LEAGUE,El Gouna,National Bank Egypt,4.2,2.28,2.42,2.86,1.38,3.1,2.36,1.6,H,D,H,U,U,U,Y,N,N
2025-01-21,11:00:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Haras El Hodood,2.16,4.3,5.6,2.76,1.37,3.1,2.32,1.57,H,D,H,U,U,U,Y,N,N
2025-01-21,12:30:00,EUROPE - EUROPA LEAGUE,Galatasaray,Dyn. Kyiv,1.22,17.0,18.0,7.6,3.1,1.44,2.0,1.89,D,H,A,O,U,U,N,Y,Y
2025-01-21,14:00:00,EGYPT - PREMIER LEAGUE,Enppi,El Gaish,2.6,3.75,4.2,2.68,1.31,3.55,2.54,1.52,H,D,H,U,U,U,Y,N,N
2025-01-21,14:00:00,EGYPT - PREMIER LEAGUE,El Ismaily,Smouha,3.8,2.3,2.52,2.9,1.48,2.8,2.2,1.72,H,D,H,U,U,U,Y,N,N
2025-01-21,14:45:00,EUROPE - CHAMPIONS LEAGUE,Atalanta,Sturm Graz,1.2,18.5,19.0,8.6,3.2,1.43,2.12,1.84,H,H,D,U,U,O,N,N,N
2025-01-21,14:45:00,EUROPE - CHAMPIONS LEAGUE,Monaco,Aston Villa,2.66,2.8,2.82,3.65,2.26,1.76,1.63,2.5,H,H,D,U,U,O,N,N,N
2025-01-21,15:00:00,ITALY - SERIE C,Potenza,Benevento,3.35,2.24,2.48,3.15,1.57,2.2,1.93,1.87,A,A,D,U,U,U,N,Y,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Hull,QPR,2.2,3.85,3.95,3.45,1.76,2.22,1.96,1.96,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Blackburn,Coventry,2.78,2.88,2.92,3.35,1.75,2.26,1.92,2.02,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Middlesbrough,West Brom,2.06,4.0,4.1,3.7,1.96,1.94,1.81,2.16,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Watford,Preston,2.18,3.8,3.85,3.45,1.78,2.22,1.96,1.98,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Oxford Utd,Luton,2.98,2.74,2.78,3.25,1.69,2.38,1.99,1.97,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Derby,Sunderland,3.9,2.2,2.22,3.4,1.69,2.36,2.02,1.92,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - LEAGUE ONE,Wigan,Burton,1.71,6.6,6.8,3.75,1.71,2.24,2.18,1.76,D,A,H,O,U,O,N,N,Y
2025-01-21,16:45:00,ENGLAND - NATIONAL LEAGUE,Oldham,York City,2.26,2.7,3.55,3.5,1.81,1.76,1.01,2.16,D,H,D,U,U,O,N,Y,Y
2025-01-21,16:45:00,ENGLAND - CHAMPIONSHIP,Swansea,Sheffield Utd,2.96,2.68,2.7,3.4,1.8,2.16,1.85,2.1,H,D,H,O,U,U,N,N,Y
2025-01-21,16:45:00,ENGLAND - LEAGUE ONE,Peterborough,Exeter,2.08,3.6,3.7,3.95,2.38,1.65,1.64,2.44,D,A,H,O,U,O,N,N,Y
2025-01-21,16:45:00,ENGLAND - LEAGUE TWO,Harrogate,Colchester,3.95,2.12,2.18,3.4,1.73,2.08,1.85,1.89,A,H,H,U,U,U,N,Y,Y
2025-01-21,16:45:00,ENGLAND - LEAGUE TWO,Fleetwood,MK Dons,2.4,3.15,3.35,3.55,2.02,1.84,1.65,2.2,A,H,H,U,U,U,N,Y,Y
2025-01-21,16:45:00,SCOTLAND - LEAGUE ONE,Queen of South,Inverness,3.5,2.2,2.28,3.25,1.64,1.97,1.01,1.01,A,D,D,O,O,O,N,N,N
2025-01-21,16:45:00,ENGLAND - LEAGUE ONE,Bolton,Charlton,2.22,3.45,3.55,3.7,1.92,1.96,1.79,2.18,D,A,H,O,U,O,N,N,Y
