League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
BULGARIA - PARVA LIGA,23/05/2024,09:15,Arda,Slavia Sofia,2.4,3.2,3.0,2.35,1.57,1.96,1.68,H,A,H,U,U,U,Y,Y,N
BULGARIA - PARVA LIGA,23/05/2024,11:45,CSKA 1948 Sofia,Botev Plovdiv,1.73,3.9,4.33,1.93,1.93,1.79,1.79,H,A,H,U,U,U,Y,Y,N
ESTONIA - MEISTRILIIGA,23/05/2024,12:00,Nomme Utd,Narva,2.87,3.6,2.07,1.65,2.0,1.55,2.38,H,A,D,U,U,O,N,N,Y
FINLAND - YKKONEN,23/05/2024,12:30,KuPS Akatemia,OLS Oulu,3.9,4.5,1.55,1.57,2.35,1.67,2.1,H,H,D,O,O,O,N,N,N
SLOVENIA - PRVA LIGA,23/05/2024,12:30,Nafta,Radomlje,4.16,3.52,1.81,1.98,1.77,1.83,1.93,A,A,D,U,U,U,N,N,Y
EGYPT - PREMIER LEAGUE,23/05/2024,13:00,Zamalek,Future FC,2.07,2.9,3.75,2.15,1.55,1.85,1.75,H,D,D,O,U,O,N,Y,Y
SERBIA - SUPER LIGA,23/05/2024,13:30,TSC,Napredak,1.26,5.9,8.5,1.35,2.95,1.7,2.05,A,A,D,O,O,O,Y,N,Y
NETHERLANDS - EREDIVISIE,23/05/2024,13:45,Nijmegen,G.A. Eagles,2.05,3.6,3.5,1.85,2.0,1.7,2.05,D,A,D,U,U,O,N,Y,N
SWEDEN - SUPERETTAN,23/05/2024,14:00,Orebro,Utsikten,2.63,3.1,2.75,2.0,1.85,1.7,2.05,D,H,D,U,U,U,N,N,N
SWEDEN - SUPERETTAN,23/05/2024,14:00,Brage,Degerfors,2.3,3.3,3.0,1.88,1.98,1.7,2.05,D,H,D,U,U,U,N,N,N
SWEDEN - SUPERETTAN,23/05/2024,14:00,Varberg,Oddevold,2.75,3.25,2.5,2.08,1.73,1.8,1.95,D,H,D,U,U,U,N,N,N
NORWAY - OBOS-LIGAEN,23/05/2024,14:00,Lyn,Sandnes,1.57,3.9,5.0,1.53,2.4,1.57,2.25,H,D,H,O,U,O,Y,Y,Y
ESTONIA - MEISTRILIIGA,23/05/2024,14:00,Parnu JK Vaprus,Tammeka,3.0,3.25,2.15,1.8,1.85,1.67,2.15,H,A,D,U,U,O,N,N,Y
BULGARIA - PARVA LIGA,23/05/2024,14:15,CSKA Sofia,Cherno More,1.95,3.4,3.9,2.08,1.73,1.79,1.79,H,A,H,U,U,U,Y,Y,N
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/05/2024,15:00,Abha,Al Khaleej,2.1,3.8,2.9,1.7,2.1,1.67,2.1,H,D,H,O,U,U,Y,N,Y
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/05/2024,15:00,Al Akhdoud,Al Wehda,1.73,4.0,4.1,1.65,2.2,1.67,2.1,H,D,H,O,U,U,Y,N,Y
