League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
CHINA - SUPER LEAGUE,05/04/2024,04:30,Changchun Yatai,Shanghai Shenhua,6.5,4.5,1.5,1.75,2.05,1.95,1.8,A,H,H,U,O,O,Y,N,Y
AUSTRALIA - A-LEAGUE,05/04/2024,05:45,WS Wanderers,Brisbane Roar,1.95,4.0,3.5,1.48,2.6,1.44,2.63,A,D,D,O,U,O,Y,N,N
CHINA - SUPER LEAGUE,05/04/2024,08:00,Henan Songshan Longmen,Shenzhen Xinpengcheng,1.83,3.6,4.5,1.93,1.93,1.8,1.95,A,H,H,U,O,O,Y,N,Y
ARMENIA - PREMIER LEAGUE,05/04/2024,08:00,West Armenia,Noah,5.2,4.0,1.5,1.62,2.05,1.85,1.91,D,D,D,U,U,U,Y,N,Y
CHINA - SUPER LEAGUE,05/04/2024,08:35,Qingdao Hainiu,Shandong Taishan,5.0,4.0,1.65,1.75,2.05,1.8,1.95,A,H,H,U,O,O,Y,N,Y
CHINA - SUPER LEAGUE,05/04/2024,08:35,Beijing Guoan,Shanghai Port,3.1,3.3,2.38,1.98,1.88,1.75,2.0,A,H,H,U,O,O,Y,N,Y
CHINA - SUPER LEAGUE,05/04/2024,09:00,Nantong Zhiyun,Meizhou Hakka,2.1,3.5,3.6,2.03,1.83,1.8,1.95,A,H,H,U,O,O,Y,N,Y
CROATIA - HNL,05/04/2024,11:30,Rudes,Osijek,5.75,4.2,1.44,1.83,2.03,2.0,1.73,A,D,D,O,U,U,Y,Y,Y
ROMANIA - LIGA 1,05/04/2024,11:30,UTA Arad,FC Botosani,1.95,3.3,4.0,2.15,1.67,1.91,1.8,D,A,D,O,U,U,Y,Y,Y
SLOVAKIA - NIKE LIGA,05/04/2024,12:30,Zilina,Slovan Bratislava,4.9,4.1,1.6,1.57,2.35,1.6,2.18,H,H,D,U,O,O,Y,N,Y
POLAND - DIVISION 1,05/04/2024,13:00,Leczna,Podbeskidzie,2.55,3.2,2.8,2.03,1.83,1.73,2.0,A,H,D,O,O,U,Y,N,Y
ESTONIA - MEISTRILIIGA,05/04/2024,13:00,Nomme Utd,Tammeka,3.65,3.4,1.85,1.7,1.93,1.65,2.18,D,H,D,U,U,U,Y,N,N
POLAND - EKSTRAKLASA,05/04/2024,13:00,Cracovia,LKS Lodz,1.5,4.5,6.5,1.75,2.05,1.91,1.91,A,H,D,U,O,O,N,N,Y
AUSTRIA - 2. LIGA,05/04/2024,13:10,Stripfing,Liefering,4.3,3.85,1.7,1.53,2.35,1.53,2.32,H,H,H,O,U,U,Y,Y,N
AUSTRIA - 2. LIGA,05/04/2024,13:10,Kapfenberg,Ried,5.5,3.9,1.55,1.82,1.93,1.87,1.83,H,H,H,O,U,U,Y,Y,N
AUSTRIA - 2. LIGA,05/04/2024,13:10,Horn,Lafnitz,2.27,3.6,2.77,1.65,2.15,1.55,2.3,H,H,H,O,U,U,Y,Y,N
