Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-20,05:00:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Wellington Phoenix,1.86,4.6,4.7,4.0,2.46,1.66,1.63,2.48,A,A,D,U,U,U,Y,Y,N
2025-01-20,10:30:00,ITALY - SERIE D,AC Crema 1908,AC Vigasio ASD,2.08,2.5,4.3,2.9,1.3,2.02,1.05,1.01,H,D,D,O,O,U,Y,Y,Y
2025-01-20,12:00:00,ROMANIA - LIGA 1,Farul Constanta,UTA Arad,2.12,4.0,4.2,3.3,1.69,2.1,1.82,1.98,H,D,A,O,O,O,Y,Y,N
2025-01-20,13:00:00,GREECE - SUPER LEAGUE,Panserraikos,Lamia,2.04,4.3,4.8,3.3,1.68,2.4,2.04,1.83,D,H,A,O,U,U,Y,Y,N
2025-01-20,14:00:00,TURKEY - SUPER LIG,Trabzonspor,Sivasspor,1.5,7.0,7.6,4.9,2.68,1.54,1.71,2.24,H,D,D,U,O,O,N,N,N
2025-01-20,14:00:00,TURKEY - 1. LIG,Genclerbirligi,Kocaelispor,3.1,2.5,2.76,3.05,1.65,2.26,1.87,1.96,A,A,H,U,O,O,N,N,N
2025-01-20,15:00:00,ROMANIA - LIGA 1,FC Rapid Bucuresti,Poli Iasi,1.37,10.5,14.0,5.1,2.0,1.85,2.28,1.67,H,D,A,O,O,O,Y,Y,N
2025-01-20,15:00:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Penafiel,4.6,1.97,2.02,3.4,1.78,2.06,1.94,1.91,H,A,A,O,U,U,N,Y,Y
2025-01-20,15:00:00,ISRAEL - LIGAT HA'AL,Hapoel Hadera,Ironi Tiberias,2.94,2.64,3.1,2.8,1.55,2.38,1.9,1.81,D,H,H,U,U,U,Y,Y,N
2025-01-20,15:00:00,ISRAEL - LIGAT HA'AL,Hapoel Haifa,SC Ashdod,2.04,4.3,4.7,3.15,1.78,2.06,1.81,1.98,D,H,H,U,U,U,Y,Y,N
2025-01-20,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,De Graafschap,4.8,1.67,1.74,4.3,2.44,1.59,1.65,2.3,A,H,D,U,O,O,N,Y,N
2025-01-20,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Eindhoven FC,1.72,4.4,4.9,4.4,3.15,1.35,1.45,2.92,A,H,D,U,O,O,N,Y,N
2025-01-20,16:00:00,NETHERLANDS - EERSTE DIVISIE,Roda,Cambuur,2.58,2.88,3.05,3.55,2.28,1.68,1.58,2.48,A,H,D,U,O,O,N,Y,N
2025-01-20,16:30:00,ITALY - SERIE C,ACR Messina,Crotone,6.4,1.63,1.7,3.8,1.86,2.02,1.94,1.86,A,A,D,U,U,U,N,Y,Y
2025-01-20,16:30:00,ITALY - SERIE C,Turris,Casertana,4.1,1.93,2.1,3.25,1.53,2.5,2.2,1.68,A,A,D,U,U,U,N,Y,Y
2025-01-20,16:30:00,ITALY - SERIE C,Gubbio,Perugia,2.84,2.78,3.15,2.8,1.43,2.48,1.63,1.47,A,A,D,U,U,U,N,Y,Y
2025-01-20,16:30:00,SPAIN - LALIGA2,Mirandes,Malaga,2.12,4.8,5.1,3.0,1.45,3.0,2.3,1.67,D,A,A,U,U,U,Y,Y,Y
2025-01-20,16:45:00,FRANCE - LIGUE 2,Troyes,Annecy,2.2,3.9,4.2,3.25,1.7,2.26,1.97,1.89,A,A,D,O,U,U,Y,Y,N
2025-01-20,16:45:00,ITALY - SERIE A,Como,Udinese,2.22,3.85,3.9,3.4,1.84,2.16,1.9,2.04,D,D,A,O,O,O,N,Y,Y
2025-01-20,17:00:00,ENGLAND - PREMIER LEAGUE,Chelsea,Wolves,1.4,8.6,8.8,5.8,3.25,1.42,1.65,2.5,D,D,D,U,U,O,Y,N,Y
2025-01-20,17:00:00,SPAIN - LALIGA,Villarreal,Mallorca,1.81,5.4,5.5,3.7,1.88,2.06,1.98,1.94,D,D,H,U,O,U,Y,N,N
2025-01-20,17:15:00,PORTUGAL - LIGA PORTUGAL,Boavista,Casa Pia,3.45,2.38,2.48,3.2,1.62,2.5,2.06,1.86,A,H,A,O,U,U,Y,N,N
2025-01-20,22:00:00,MEXICO - LIGA MX,Pachuca,Santos Laguna,1.38,9.0,9.8,5.3,2.34,1.66,1.98,1.84,H,D,H,U,O,U,Y,Y,Y
