League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
FINLAND - YKKONEN,30/05/2024,12:00,KuPS Akatemia,Vaajakoski,2.05,4.2,2.5,1.67,2.15,1.67,2.1,H,D,D,U,O,O,Y,Y,N
POLAND - DIVISION 1,30/05/2024,12:30,Motor Lublin,Leczna,2.1,3.1,3.5,2.1,1.7,1.83,1.83,D,H,D,O,O,O,Y,N,Y
FINLAND - YKKONEN,30/05/2024,13:00,JJK Jyvaskyla,OLS Oulu,2.8,4.33,1.91,1.53,2.4,1.53,2.38,H,D,D,U,O,O,Y,Y,N
SERBIA - SUPER LIGA,30/05/2024,13:00,FK Indjija,Zeleznicar Pancevo,3.7,3.35,1.95,1.85,1.88,1.7,2.05,H,D,H,O,O,O,Y,N,Y
CZECH REPUBLIC - FORTUNA:LIGA,30/05/2024,13:00,Vyskov,Karvina,3.25,3.5,2.0,1.73,2.08,1.62,2.2,D,D,A,O,O,O,N,Y,Y
CZECH REPUBLIC - FORTUNA:LIGA,30/05/2024,13:00,Ceske Budejovice,Taborsko,1.55,4.0,5.25,1.8,2.0,1.83,1.83,D,D,A,O,O,O,N,Y,Y
BULGARIA - PARVA LIGA,30/05/2024,13:00,Botev Vratsa,Marek,1.23,5.6,10.25,1.5,2.25,1.98,1.65,D,A,H,O,O,O,N,Y,Y
TURKEY - 1. LIG,30/05/2024,14:00,Sakaryaspor,Bodrumspor,2.55,3.1,2.7,2.05,1.75,1.8,1.91,H,D,H,O,O,U,Y,N,N
ICELAND - BESTA DEILD KARLA,30/05/2024,15:00,Valur,Stjarnan,1.87,3.95,3.45,1.5,2.4,1.5,2.42,H,A,D,O,U,U,N,N,Y
POLAND - DIVISION 1,30/05/2024,15:30,Arka Gdynia,Odra Opole,1.62,3.75,5.0,1.98,1.88,1.83,1.83,D,H,D,O,O,O,Y,N,Y
ITALY - SERIE B,30/05/2024,15:30,Cremonese,Venezia,2.1,3.4,3.4,1.98,1.88,1.75,2.0,H,A,A,O,O,O,Y,Y,Y
FRANCE - LIGUE 1,30/05/2024,15:30,St Etienne,Metz,2.1,3.25,3.6,2.15,1.67,1.83,1.83,H,D,D,O,O,O,N,N,N
BOLIVIA - DIVISION PROFESIONAL,30/05/2024,16:00,Santa Cruz,GV San Jose,2.1,3.4,3.4,2.1,1.7,1.83,1.83,D,H,A,U,U,U,N,Y,N
ICELAND - BESTA DEILD KARLA,30/05/2024,17:15,Breidablik,Vikingur Reykjavik,2.45,3.7,2.47,1.44,2.62,1.39,2.77,H,A,D,O,U,U,N,N,Y
SOUTH AMERICA - COPA LIBERTADORES,30/05/2024,19:00,Palmeiras (Bra),San Lorenzo (Arg),1.53,4.1,6.5,2.2,1.65,2.25,1.57,D,D,H,O,O,U,N,Y,N
SOUTH AMERICA - COPA LIBERTADORES,30/05/2024,19:00,Ind. del Valle (Ecu),Liverpool M. (Uru),1.25,6.25,11.0,1.62,2.25,2.2,1.62,D,D,H,O,O,U,N,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,30/05/2024,19:00,Athletico-PR (Bra),Ameliano (Par),1.2,6.5,15.0,1.7,2.1,2.5,1.5,A,D,H,O,U,U,N,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,30/05/2024,19:00,Danubio (Uru),Rayo Zuliano (Ven),1.13,8.5,23.0,1.44,2.7,2.63,1.44,A,D,H,O,U,U,N,Y,Y
SOUTH AMERICA - COPA LIBERTADORES,30/05/2024,21:00,River Plate (Arg),Dep. Tachira (Ven),1.1,12.0,17.0,1.36,3.1,2.63,1.44,D,D,H,O,O,U,N,Y,N
SOUTH AMERICA - COPA LIBERTADORES,30/05/2024,21:00,Libertad Asuncion (Par),Nacional (Uru),2.25,3.25,3.4,2.1,1.7,1.91,1.91,D,D,H,O,O,U,N,Y,N
SOUTH AMERICA - COPA SUDAMERICANA,30/05/2024,21:00,Union La Calera (Chi),Alianza (Col),1.8,3.4,5.0,2.25,1.62,2.0,1.73,A,D,H,O,U,U,N,Y,Y
SOUTH AMERICA - COPA SUDAMERICANA,30/05/2024,21:00,Cruzeiro (Bra),U. Catolica (Ecu),1.5,4.33,6.25,1.85,2.0,1.91,1.8,A,D,H,O,U,U,N,Y,Y
