League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
MEXICO - LIGA MX,28/04/2024,00:10,Atlas,Guadalajara Chivas,4.0,3.4,1.91,1.83,2.03,1.75,2.0,D,A,D,O,O,U,Y,Y,N
JAPAN - J2 LEAGUE,28/04/2024,01:00,Okayama,Shimizu S-Pulse,3.1,3.25,2.4,2.15,1.67,1.83,1.83,A,H,A,U,U,U,N,Y,Y
JAPAN - J2 LEAGUE,28/04/2024,01:00,Kumamoto,Oita Trinita,2.15,3.4,3.5,2.1,1.7,1.83,1.83,A,H,A,U,U,U,N,Y,Y
SOUTH KOREA - K LEAGUE 1,28/04/2024,02:00,Jeonbuk,Daegu,1.75,3.5,5.0,2.1,1.7,2.0,1.73,H,D,D,O,O,O,Y,Y,Y
SOUTH KOREA - K LEAGUE 1,28/04/2024,02:00,Pohang,Incheon,2.1,3.25,3.5,2.15,1.67,1.83,1.83,H,D,D,O,O,O,Y,Y,Y
JAPAN - J1 LEAGUE,28/04/2024,02:00,Verdy,Avispa Fukuoka,2.45,3.0,3.1,3.1,1.36,2.38,1.53,A,A,A,U,O,O,Y,N,Y
JAPAN - J1 LEAGUE,28/04/2024,02:00,Sanfrecce Hiroshima,Kawasaki Frontale,1.67,4.2,4.75,1.67,2.15,1.7,2.05,A,A,A,U,O,O,Y,N,Y
SOUTH KOREA - K LEAGUE 2,28/04/2024,02:00,Jeonnam,Anyang,2.88,3.4,2.25,2.03,1.78,1.8,1.91,A,H,H,U,U,O,N,Y,N
SOUTH KOREA - K LEAGUE 2,28/04/2024,02:00,Suwon Bluewings,Gyeongnam,1.65,3.75,4.5,1.88,1.93,1.83,1.83,A,H,H,U,U,O,N,Y,N
JAPAN - J2 LEAGUE,28/04/2024,02:00,Tokushima,Montedio Yamagata,3.6,3.25,2.1,2.15,1.67,1.83,1.83,A,H,A,U,U,U,N,Y,Y
JAPAN - J2 LEAGUE,28/04/2024,02:00,Kagoshima Utd,Renofa Yamaguchi,3.0,3.25,2.4,2.1,1.7,1.83,1.83,A,H,A,U,U,U,N,Y,Y
JAPAN - J2 LEAGUE,28/04/2024,02:00,Blaublitz,Yokohama FC,3.4,3.2,2.25,2.5,1.5,2.2,1.62,A,H,A,U,U,U,N,Y,Y
JAPAN - J2 LEAGUE,28/04/2024,02:00,Tochigi SC,Iwaki,5.25,3.8,1.67,2.03,1.83,2.0,1.73,A,H,A,U,U,U,N,Y,Y
AUSTRALIA - A-LEAGUE,28/04/2024,02:00,Sydney FC,Perth Glory,1.33,6.0,7.5,1.25,4.0,1.5,2.5,A,A,A,U,O,U,Y,Y,Y
JAPAN - J1 LEAGUE,28/04/2024,03:00,Urawa Reds,Nagoya Grampus,1.85,3.4,4.33,2.3,1.6,2.05,1.7,A,A,A,U,O,O,Y,N,Y
JAPAN - J1 LEAGUE,28/04/2024,03:00,Gamba Osaka,Kashima Antlers,2.6,3.3,2.75,2.2,1.65,1.95,1.8,A,A,A,U,O,O,Y,N,Y
JAPAN - J1 LEAGUE,28/04/2024,03:00,Kashiwa Reysol,Sagan Tosu,1.67,4.0,5.0,1.88,1.98,1.91,1.91,A,A,A,U,O,O,Y,N,Y
AUSTRALIA - A-LEAGUE,28/04/2024,04:00,Melbourne City,Western United,1.36,5.75,7.0,1.3,3.5,1.44,2.63,A,A,A,U,O,U,Y,Y,Y
SOUTH KOREA - K LEAGUE 1,28/04/2024,04:30,Ulsan HD,Jeju Utd,1.6,4.0,5.0,1.73,2.08,1.8,1.91,H,D,D,O,O,O,Y,Y,Y
SOUTH KOREA - K LEAGUE 2,28/04/2024,04:30,Cheongju,Bucheon FC 1995,2.63,3.0,2.6,2.4,1.53,2.0,1.73,A,H,H,U,U,O,N,Y,N
ROMANIA - LIGA 2,28/04/2024,05:00,Progresul Spartac,Chindia Targoviste,14.5,5.9,1.17,1.4,2.7,1.98,1.79,A,H,A,U,U,U,N,Y,Y
ROMANIA - LIGA 2,28/04/2024,05:00,Gloria Buzau,Mioveni,1.7,3.35,5.1,2.37,1.52,2.27,1.57,A,H,A,U,U,U,N,Y,Y
AUSTRIA - 2. LIGA,28/04/2024,05:30,St. Polten,Stripfing,1.7,3.8,4.3,1.65,2.15,1.62,2.15,A,A,A,U,U,U,Y,N,N
ARMENIA - PREMIER LEAGUE,28/04/2024,07:00,Alashkert,BKMA,1.27,4.8,8.75,1.65,1.98,2.2,1.64,H,A,D,U,U,U,Y,N,N
UKRAINE - PREMIER LEAGUE,28/04/2024,07:00,FK Zorya Luhansk,Obolon,1.65,3.6,4.75,1.7,1.93,1.7,1.93,D,A,H,U,U,O,Y,Y,N
PORTUGAL - LIGA PORTUGAL 2,28/04/2024,07:00,Torreense,Academico Viseu,2.55,2.8,2.88,2.15,1.67,1.83,1.83,A,A,A,U,U,O,Y,N,Y
SPAIN - PRIMERA RFEF,28/04/2024,07:00,Cultural Leonesa,Gimnastic,2.05,2.8,3.75,2.75,1.4,2.38,1.53,H,H,D,U,O,O,Y,Y,N
SPAIN - PRIMERA RFEF,28/04/2024,07:00,Antequera,UD Ibiza,2.75,3.5,2.15,2.05,1.75,1.83,1.83,H,H,D,U,O,O,Y,Y,N
SPAIN - PRIMERA RFEF,28/04/2024,07:00,Baleares,CF Intercity,2.88,3.0,2.3,2.38,1.53,2.1,1.67,H,H,D,U,O,O,Y,Y,N
SPAIN - PRIMERA RFEF,28/04/2024,07:00,Castellon,Melilla,1.18,5.75,13.0,1.5,2.5,2.25,1.57,H,H,D,U,O,O,Y,Y,N
NETHERLANDS - EREDIVISIE,28/04/2024,07:15,Nijmegen,AZ Alkmaar,3.0,4.0,2.15,1.67,2.15,1.62,2.2,A,D,H,O,O,O,N,N,Y
NETHERLANDS - EERSTE DIVISIE,28/04/2024,07:15,Eindhoven FC,Telstar,2.55,3.6,2.55,1.57,2.35,1.5,2.5,D,H,D,O,O,U,N,N,N
NETHERLANDS - EREDIVISIE,28/04/2024,07:15,Zwolle,Heracles,2.2,3.8,3.0,1.6,2.3,1.53,2.38,A,D,H,O,O,O,N,N,Y
ROMANIA - LIGA 1,28/04/2024,07:30,Otelul,FC Hermannstadt,2.25,2.9,3.0,2.7,1.44,2.25,1.57,H,D,D,U,O,O,Y,Y,N
ITALY - SERIE A,28/04/2024,07:30,Inter,Torino,1.57,4.0,6.5,1.95,1.95,1.95,1.8,D,H,H,U,O,U,Y,Y,Y
POLAND - EKSTRAKLASA,28/04/2024,07:30,Radomiak Radom,Zaglebie,2.38,3.0,3.1,2.05,1.75,1.75,2.0,A,D,D,O,U,U,Y,Y,N
POLAND - DIVISION 1,28/04/2024,07:40,Arka Gdynia,R. Rzeszow,1.44,4.2,8.0,1.75,2.05,2.0,1.73,H,H,H,U,U,O,N,N,N
SWEDEN - SUPERETTAN,28/04/2024,08:00,Helsingborg,Ostersund,2.15,3.3,2.9,2.05,1.75,1.8,1.95,D,H,H,U,U,U,N,Y,Y
FRANCE - LIGUE 1,28/04/2024,08:00,Metz,Lille,5.25,3.8,1.65,1.88,2.02,1.8,1.95,D,A,H,U,O,U,Y,N,Y
GERMANY - 3. LIGA,28/04/2024,08:30,RW Essen,Ingolstadt,2.2,3.6,2.75,1.57,2.35,1.5,2.5,D,H,H,U,U,U,N,N,Y
ESTONIA - MEISTRILIIGA,28/04/2024,08:30,Tammeka,Levadia,8.25,4.8,1.28,1.6,2.07,2.14,1.67,D,D,A,U,U,U,N,Y,N
GERMANY - 2. BUNDESLIGA,28/04/2024,08:30,Magdeburg,VfL Osnabruck,1.57,4.5,5.25,1.5,2.5,1.57,2.25,A,H,A,O,O,O,N,N,N
BELGIUM - JUPILER PRO LEAGUE,28/04/2024,08:30,Genk,Club Brugge KV,3.0,3.4,2.3,1.8,2.0,1.67,2.1,A,D,A,U,U,U,Y,Y,N
GERMANY - 2. BUNDESLIGA,28/04/2024,08:30,Nurnberg,Karlsruher SC,3.0,3.8,2.2,1.53,2.4,1.44,2.63,A,H,A,O,O,O,N,N,N
GERMANY - 2. BUNDESLIGA,28/04/2024,08:30,Wehen,Greuther Furth,2.05,3.4,3.5,1.85,2.0,1.67,2.1,A,H,A,O,O,O,N,N,N
SCOTLAND - PREMIERSHIP,28/04/2024,08:30,St. Mirren,Rangers,8.0,4.75,1.4,1.8,2.0,2.0,1.72,H,D,H,O,O,O,N,N,Y
SWEDEN - ALLSVENSKAN,28/04/2024,09:00,Malmo FF,AIK,1.53,4.5,5.25,1.9,1.95,2.0,1.75,D,A,H,U,O,O,Y,N,Y
SWEDEN - ALLSVENSKAN,28/04/2024,09:00,Varnamo,Halmstad,2.25,3.3,3.3,2.15,1.67,1.91,1.91,D,A,H,U,O,O,Y,N,Y
SPAIN - LALIGA,28/04/2024,09:00,Cadiz CF,Mallorca,2.7,2.88,3.0,3.2,1.36,2.38,1.53,A,A,D,O,O,U,N,Y,N
DENMARK - 1ST DIVISION,28/04/2024,09:00,Helsingor,Koge,2.3,3.4,3.0,1.8,2.0,1.62,2.2,A,A,H,U,O,O,Y,N,Y
SPAIN - LALIGA2,28/04/2024,09:00,Gijon,Villarreal B,1.62,3.6,6.5,2.03,1.83,1.91,1.8,H,H,A,U,U,U,Y,Y,N
DENMARK - SUPERLIGA,28/04/2024,09:00,Odense,Hvidovre IF,1.75,4.2,4.0,1.65,2.2,1.7,2.05,D,D,D,U,U,O,Y,N,Y
DENMARK - SUPERLIGA,28/04/2024,09:00,Viborg,Randers FC,2.63,3.5,2.55,1.73,2.08,1.62,2.2,D,D,D,U,U,O,Y,N,Y
BULGARIA - PARVA LIGA,28/04/2024,09:15,Hebar,Lok. Sofia,2.0,3.4,3.8,2.2,1.65,2.0,1.73,D,A,H,O,U,O,Y,Y,Y
NORWAY - OBOS-LIGAEN,28/04/2024,09:30,Mjondalen,Valerenga,5.5,4.0,1.53,1.73,2.08,1.83,1.83,H,D,D,O,O,O,Y,Y,N
AUSTRIA - BUNDESLIGA,28/04/2024,09:30,Hartberg,A. Klagenfurt,2.3,3.4,3.0,1.93,1.93,1.67,2.1,D,D,H,U,U,O,Y,Y,N
AUSTRIA - BUNDESLIGA,28/04/2024,09:30,LASK,SK Rapid,2.5,3.4,2.8,1.93,1.93,1.7,2.05,D,D,H,U,U,O,Y,Y,N
UKRAINE - PREMIER LEAGUE,28/04/2024,09:30,Kolos Kovalivka,Oleksandriya,2.52,2.72,3.1,2.8,1.33,2.27,1.5,D,A,H,U,U,O,Y,Y,N
